#E_pot  E_kin  T  P
-7.790056e+02 8.264734e+01 3.313397e+01 7.319421e+05
-7.785213e+02 8.206788e+01 3.290166e+01 7.268102e+05
-7.780398e+02 8.121722e+01 3.256062e+01 7.192766e+05
-7.775640e+02 8.049665e+01 3.227174e+01 7.128951e+05
-7.770951e+02 7.989104e+01 3.202895e+01 7.075317e+05
-7.766310e+02 7.907528e+01 3.170190e+01 7.003072e+05
-7.761702e+02 7.841219e+01 3.143606e+01 6.944347e+05
-7.757138e+02 7.801189e+01 3.127558e+01 6.908895e+05
-7.752655e+02 7.776365e+01 3.117606e+01 6.886911e+05
-7.748251e+02 7.746170e+01 3.105500e+01 6.860170e+05
-7.743883e+02 7.685893e+01 3.081335e+01 6.806787e+05
-7.739540e+02 7.635323e+01 3.061061e+01 6.762001e+05
-7.735239e+02 7.612650e+01 3.051971e+01 6.741921e+05
-7.731004e+02 7.551116e+01 3.027302e+01 6.687425e+05
-7.726839e+02 7.500388e+01 3.006964e+01 6.642500e+05
-7.722726e+02 7.477273e+01 2.997697e+01 6.622029e+05
-7.718657e+02 7.455358e+01 2.988911e+01 6.602620e+05
-7.714647e+02 7.376269e+01 2.957204e+01 6.532578e+05
-7.710724e+02 7.416991e+01 2.973530e+01 6.568642e+05
-7.706883e+02 7.436685e+01 2.981425e+01 6.586083e+05
-7.703133e+02 7.404146e+01 2.968380e+01 6.557266e+05
-7.699455e+02 7.369053e+01 2.954311e+01 6.526187e+05
-7.695842e+02 7.374952e+01 2.956676e+01 6.531411e+05
-7.692307e+02 7.331630e+01 2.939308e+01 6.493044e+05
-7.688830e+02 7.330241e+01 2.938751e+01 6.491814e+05
-7.685431e+02 7.273594e+01 2.916041e+01 6.441646e+05
-7.682096e+02 7.311839e+01 2.931374e+01 6.475517e+05
-7.678817e+02 7.323118e+01 2.935895e+01 6.485506e+05
-7.675614e+02 7.288280e+01 2.921928e+01 6.454652e+05
-7.672518e+02 7.234018e+01 2.900174e+01 6.406597e+05
-7.669540e+02 7.216466e+01 2.893138e+01 6.391053e+05
-7.666627e+02 7.222735e+01 2.895651e+01 6.396605e+05
-7.663757e+02 7.180879e+01 2.878871e+01 6.359536e+05
-7.660964e+02 7.171550e+01 2.875131e+01 6.351274e+05
-7.658266e+02 7.162874e+01 2.871652e+01 6.343590e+05
-7.655646e+02 7.166193e+01 2.872983e+01 6.346530e+05
-7.653087e+02 7.149837e+01 2.866426e+01 6.332044e+05
-7.650619e+02 7.061804e+01 2.831132e+01 6.254080e+05
-7.648279e+02 7.087444e+01 2.841412e+01 6.276788e+05
-7.646052e+02 7.009748e+01 2.810263e+01 6.207979e+05
-7.643881e+02 7.012215e+01 2.811252e+01 6.210163e+05
-7.641759e+02 7.026424e+01 2.816949e+01 6.222748e+05
-7.639730e+02 7.015885e+01 2.812723e+01 6.213414e+05
-7.637793e+02 7.007288e+01 2.809277e+01 6.205801e+05
-7.635915e+02 7.006708e+01 2.809044e+01 6.205287e+05
-7.634098e+02 7.001590e+01 2.806992e+01 6.200754e+05
-7.632333e+02 7.027280e+01 2.817292e+01 6.223505e+05
-7.630630e+02 7.054069e+01 2.828032e+01 6.247230e+05
-7.628999e+02 7.050008e+01 2.826404e+01 6.243634e+05
-7.627428e+02 7.077293e+01 2.837342e+01 6.267798e+05
-7.625916e+02 7.072959e+01 2.835605e+01 6.263960e+05
-7.624453e+02 7.013153e+01 2.811628e+01 6.210994e+05
-7.623034e+02 6.984115e+01 2.799986e+01 6.185277e+05
-7.621685e+02 6.971934e+01 2.795103e+01 6.174490e+05
-7.620394e+02 6.976379e+01 2.796885e+01 6.178427e+05
-7.619163e+02 6.980772e+01 2.798646e+01 6.182317e+05
-7.617989e+02 6.990595e+01 2.802585e+01 6.191017e+05
-7.616854e+02 7.038489e+01 2.821785e+01 6.233432e+05
-7.615773e+02 7.101917e+01 2.847214e+01 6.289605e+05
-7.614762e+02 7.098564e+01 2.845870e+01 6.286636e+05
-7.613811e+02 7.122932e+01 2.855639e+01 6.308217e+05
-7.612902e+02 7.168408e+01 2.873871e+01 6.348491e+05
-7.612059e+02 7.231509e+01 2.899169e+01 6.404375e+05
-7.611281e+02 7.230575e+01 2.898794e+01 6.403548e+05
-7.610564e+02 7.196815e+01 2.885260e+01 6.373650e+05
-7.609936e+02 7.158829e+01 2.870031e+01 6.340008e+05
-7.609389e+02 7.142327e+01 2.863415e+01 6.325394e+05
-7.608900e+02 7.090023e+01 2.842446e+01 6.279072e+05
-7.608429e+02 7.112286e+01 2.851371e+01 6.298788e+05
-7.607964e+02 7.121145e+01 2.854923e+01 6.306634e+05
-7.607534e+02 7.072048e+01 2.835240e+01 6.263153e+05
-7.607145e+02 7.047564e+01 2.825424e+01 6.241469e+05
-7.606793e+02 7.061746e+01 2.831109e+01 6.254030e+05
-7.606485e+02 7.096859e+01 2.845186e+01 6.285126e+05
-7.606232e+02 7.126417e+01 2.857037e+01 6.311304e+05
-7.606018e+02 7.165296e+01 2.872623e+01 6.345735e+05
-7.605857e+02 7.230062e+01 2.898589e+01 6.403094e+05
-7.605739e+02 7.163487e+01 2.871898e+01 6.344133e+05
-7.605637e+02 7.171389e+01 2.875066e+01 6.351132e+05
-7.605555e+02 7.136616e+01 2.861125e+01 6.320336e+05
-7.605488e+02 7.112053e+01 2.851278e+01 6.298582e+05
-7.605424e+02 7.053505e+01 2.827806e+01 6.246731e+05
-7.605399e+02 7.013780e+01 2.811879e+01 6.211549e+05
-7.605443e+02 7.030020e+01 2.818390e+01 6.225932e+05
-7.605531e+02 7.046530e+01 2.825009e+01 6.240554e+05
-7.605639e+02 7.072550e+01 2.835441e+01 6.263597e+05
-7.605780e+02 7.090682e+01 2.842710e+01 6.279656e+05
-7.605951e+02 7.091409e+01 2.843001e+01 6.280299e+05
-7.606146e+02 7.115775e+01 2.852770e+01 6.301878e+05
-7.606369e+02 7.107135e+01 2.849306e+01 6.294227e+05
-7.606606e+02 7.140743e+01 2.862780e+01 6.323990e+05
-7.606855e+02 7.165300e+01 2.872625e+01 6.345739e+05
-7.607131e+02 7.210419e+01 2.890713e+01 6.385697e+05
-7.607455e+02 7.211913e+01 2.891312e+01 6.387020e+05
-7.607832e+02 7.234989e+01 2.900564e+01 6.407457e+05
-7.608254e+02 7.221162e+01 2.895020e+01 6.395211e+05
-7.608709e+02 7.274928e+01 2.916576e+01 6.442828e+05
-7.609160e+02 7.369765e+01 2.954597e+01 6.526817e+05
-7.609609e+02 7.399260e+01 2.966422e+01 6.552939e+05
-7.610085e+02 7.409626e+01 2.970577e+01 6.562119e+05
-7.610565e+02 7.470495e+01 2.994980e+01 6.616026e+05
-7.611071e+02 7.473642e+01 2.996242e+01 6.618813e+05
-7.611611e+02 7.498988e+01 3.006403e+01 6.641260e+05
-7.612161e+02 7.493879e+01 3.004355e+01 6.636736e+05
-7.612731e+02 7.496806e+01 3.005528e+01 6.639327e+05
-7.613295e+02 7.537889e+01 3.021999e+01 6.675711e+05
-7.613838e+02 7.567297e+01 3.033789e+01 6.701756e+05
-7.614372e+02 7.501266e+01 3.007316e+01 6.643277e+05
-7.614888e+02 7.537681e+01 3.021915e+01 6.675527e+05
-7.615426e+02 7.609570e+01 3.050736e+01 6.739193e+05
-7.615986e+02 7.665906e+01 3.073322e+01 6.789086e+05
-7.616529e+02 7.651831e+01 3.067679e+01 6.776621e+05
-7.617058e+02 7.651605e+01 3.067588e+01 6.776421e+05
-7.617584e+02 7.670961e+01 3.075348e+01 6.793563e+05
-7.618104e+02 7.768699e+01 3.114533e+01 6.880122e+05
-7.618627e+02 7.794580e+01 3.124908e+01 6.903042e+05
-7.619145e+02 7.777731e+01 3.118153e+01 6.888120e+05
-7.619632e+02 7.791374e+01 3.123623e+01 6.900203e+05
-7.620106e+02 7.802577e+01 3.128114e+01 6.910125e+05
-7.620574e+02 7.792256e+01 3.123976e+01 6.900984e+05
-7.621032e+02 7.773284e+01 3.116371e+01 6.884182e+05
-7.621475e+02 7.757104e+01 3.109884e+01 6.869853e+05
-7.621906e+02 7.731279e+01 3.099530e+01 6.846982e+05
-7.622320e+02 7.761150e+01 3.111506e+01 6.873436e+05
-7.622719e+02 7.731105e+01 3.099461e+01 6.846827e+05
-7.623107e+02 7.740763e+01 3.103333e+01 6.855381e+05
-7.623480e+02 7.724615e+01 3.096859e+01 6.841080e+05
-7.623834e+02 7.765751e+01 3.113351e+01 6.877511e+05
-7.624176e+02 7.758531e+01 3.110456e+01 6.871117e+05
-7.624512e+02 7.800766e+01 3.127388e+01 6.908521e+05
-7.624842e+02 7.876929e+01 3.157923e+01 6.975972e+05
-7.625170e+02 7.941270e+01 3.183718e+01 7.032954e+05
-7.625477e+02 7.961501e+01 3.191828e+01 7.050871e+05
-7.625771e+02 7.976734e+01 3.197935e+01 7.064362e+05
-7.626073e+02 7.962828e+01 3.192360e+01 7.052047e+05
-7.626354e+02 7.945269e+01 3.185321e+01 7.036496e+05
-7.626594e+02 7.928833e+01 3.178732e+01 7.021940e+05
-7.626804e+02 8.023665e+01 3.216750e+01 7.105925e+05
-7.627005e+02 8.023889e+01 3.216840e+01 7.106123e+05
-7.627193e+02 7.997924e+01 3.206431e+01 7.083128e+05
-7.627363e+02 7.972568e+01 3.196265e+01 7.060672e+05
-7.627512e+02 7.967586e+01 3.194268e+01 7.056260e+05
-7.627613e+02 7.988734e+01 3.202746e+01 7.074989e+05
-7.627664e+02 8.049401e+01 3.227068e+01 7.128718e+05
-7.627695e+02 7.981033e+01 3.199659e+01 7.068169e+05
-7.627717e+02 8.071151e+01 3.235788e+01 7.147979e+05
-7.627710e+02 8.104294e+01 3.249075e+01 7.177332e+05
-7.627705e+02 8.153819e+01 3.268930e+01 7.221192e+05
-7.627715e+02 8.172517e+01 3.276426e+01 7.237751e+05
-7.627722e+02 8.238811e+01 3.303004e+01 7.296463e+05
-7.627713e+02 8.194461e+01 3.285224e+01 7.257186e+05
-7.627681e+02 8.239264e+01 3.303186e+01 7.296864e+05
-7.627613e+02 8.312144e+01 3.332404e+01 7.361408e+05
-7.627521e+02 8.255585e+01 3.309729e+01 7.311318e+05
-7.627393e+02 8.292200e+01 3.324408e+01 7.343745e+05
-7.627215e+02 8.316094e+01 3.333987e+01 7.364906e+05
-7.627027e+02 8.302589e+01 3.328573e+01 7.352946e+05
-7.626833e+02 8.324858e+01 3.337501e+01 7.372668e+05
-7.626608e+02 8.278062e+01 3.318740e+01 7.331224e+05
-7.626351e+02 8.289902e+01 3.323487e+01 7.341710e+05
-7.626081e+02 8.230430e+01 3.299644e+01 7.289040e+05
-7.625800e+02 8.255185e+01 3.309568e+01 7.310963e+05
-7.625499e+02 8.239056e+01 3.303102e+01 7.296679e+05
-7.625176e+02 8.243573e+01 3.304913e+01 7.300680e+05
-7.624826e+02 8.254816e+01 3.309421e+01 7.310637e+05
-7.624447e+02 8.343789e+01 3.345091e+01 7.389433e+05
-7.624068e+02 8.366331e+01 3.354128e+01 7.409397e+05
-7.623678e+02 8.343298e+01 3.344893e+01 7.388998e+05
-7.623256e+02 8.308977e+01 3.331134e+01 7.358603e+05
-7.622822e+02 8.322129e+01 3.336407e+01 7.370251e+05
-7.622377e+02 8.296069e+01 3.325959e+01 7.347171e+05
-7.621930e+02 8.215745e+01 3.293757e+01 7.276035e+05
-7.621486e+02 8.242683e+01 3.304557e+01 7.299892e+05
-7.621032e+02 8.220836e+01 3.295798e+01 7.280544e+05
-7.620567e+02 8.231359e+01 3.300017e+01 7.289863e+05
-7.620095e+02 8.212138e+01 3.292310e+01 7.272840e+05
-7.619589e+02 8.187764e+01 3.282539e+01 7.251254e+05
-7.619031e+02 8.165192e+01 3.273490e+01 7.231265e+05
-7.618429e+02 8.179889e+01 3.279382e+01 7.244280e+05
-7.617798e+02 8.188541e+01 3.282850e+01 7.251943e+05
-7.617164e+02 8.219557e+01 3.295285e+01 7.279411e+05
-7.616537e+02 8.209266e+01 3.291159e+01 7.270297e+05
-7.615890e+02 8.225734e+01 3.297761e+01 7.284881e+05
-7.615207e+02 8.249019e+01 3.307096e+01 7.305503e+05
-7.614501e+02 8.270910e+01 3.315873e+01 7.324891e+05
-7.613790e+02 8.225031e+01 3.297479e+01 7.284259e+05
-7.613086e+02 8.218920e+01 3.295030e+01 7.278847e+05
-7.612387e+02 8.221646e+01 3.296123e+01 7.281261e+05
-7.611675e+02 8.250064e+01 3.307516e+01 7.306429e+05
-7.610966e+02 8.244507e+01 3.305288e+01 7.301507e+05
-7.610260e+02 8.255327e+01 3.309626e+01 7.311090e+05
-7.609546e+02 8.205113e+01 3.289494e+01 7.266619e+05
-7.608824e+02 8.129554e+01 3.259202e+01 7.199703e+05
-7.608076e+02 8.081549e+01 3.239956e+01 7.157188e+05
-7.607324e+02 8.110515e+01 3.251569e+01 7.182841e+05
-7.606558e+02 8.165005e+01 3.273414e+01 7.231098e+05
-7.605789e+02 8.192311e+01 3.284362e+01 7.255281e+05
-7.605039e+02 8.174556e+01 3.277244e+01 7.239558e+05
-7.604289e+02 8.196438e+01 3.286016e+01 7.258936e+05
-7.603531e+02 8.208550e+01 3.290872e+01 7.269663e+05
-7.602755e+02 8.207289e+01 3.290366e+01 7.268546e+05
-7.601957e+02 8.204028e+01 3.289059e+01 7.265658e+05
-7.601146e+02 8.203873e+01 3.288997e+01 7.265521e+05
-7.600332e+02 8.285493e+01 3.321719e+01 7.337805e+05
-7.599494e+02 8.304429e+01 3.329311e+01 7.354575e+05
-7.598629e+02 8.329755e+01 3.339464e+01 7.377004e+05
-7.597767e+02 8.365783e+01 3.353908e+01 7.408912e+05
-7.596900e+02 8.400338e+01 3.367762e+01 7.439515e+05
-7.596010e+02 8.396057e+01 3.366045e+01 7.435723e+05
-7.595095e+02 8.354746e+01 3.349483e+01 7.399137e+05
-7.594154e+02 8.342321e+01 3.344502e+01 7.388134e+05
-7.593204e+02 8.350401e+01 3.347741e+01 7.395289e+05
-7.592253e+02 8.303712e+01 3.329023e+01 7.353941e+05
-7.591285e+02 8.329713e+01 3.339447e+01 7.376967e+05
-7.590292e+02 8.365107e+01 3.353637e+01 7.408313e+05
-7.589302e+02 8.414685e+01 3.373513e+01 7.452220e+05
-7.588338e+02 8.425020e+01 3.377657e+01 7.461373e+05
-7.587389e+02 8.445352e+01 3.385808e+01 7.479380e+05
-7.586434e+02 8.379947e+01 3.359587e+01 7.421456e+05
-7.585477e+02 8.349609e+01 3.347424e+01 7.394587e+05
-7.584516e+02 8.370846e+01 3.355938e+01 7.413395e+05
-7.583577e+02 8.385123e+01 3.361662e+01 7.426040e+05
-7.582682e+02 8.298431e+01 3.326906e+01 7.349264e+05
-7.581813e+02 8.294115e+01 3.325176e+01 7.345441e+05
-7.580954e+02 8.234133e+01 3.301129e+01 7.292320e+05
-7.580084e+02 8.208694e+01 3.290930e+01 7.269790e+05
-7.579221e+02 8.255155e+01 3.309557e+01 7.310938e+05
-7.578378e+02 8.230047e+01 3.299490e+01 7.288701e+05
-7.577548e+02 8.179049e+01 3.279045e+01 7.243536e+05
-7.576736e+02 8.198381e+01 3.286795e+01 7.260657e+05
-7.575920e+02 8.181490e+01 3.280024e+01 7.245698e+05
-7.575083e+02 8.141127e+01 3.263842e+01 7.209952e+05
-7.574250e+02 8.083500e+01 3.240739e+01 7.158916e+05
-7.573405e+02 8.006626e+01 3.209919e+01 7.090835e+05
-7.572552e+02 7.992825e+01 3.204386e+01 7.078612e+05
-7.571716e+02 7.988307e+01 3.202575e+01 7.074611e+05
-7.570893e+02 7.939376e+01 3.182958e+01 7.031277e+05
-7.570075e+02 7.887324e+01 3.162090e+01 6.985178e+05
-7.569251e+02 7.852762e+01 3.148234e+01 6.954569e+05
-7.568415e+02 7.888740e+01 3.162658e+01 6.986432e+05
-7.567569e+02 7.893594e+01 3.164604e+01 6.990731e+05
-7.566714e+02 7.894476e+01 3.164957e+01 6.991512e+05
-7.565836e+02 7.909346e+01 3.170919e+01 7.004682e+05
-7.564935e+02 7.923008e+01 3.176396e+01 7.016781e+05
-7.564036e+02 7.914795e+01 3.173104e+01 7.009508e+05
-7.563140e+02 7.831767e+01 3.139817e+01 6.935976e+05
-7.562221e+02 7.837624e+01 3.142165e+01 6.941163e+05
-7.561284e+02 7.855727e+01 3.149423e+01 6.957196e+05
-7.560357e+02 7.876075e+01 3.157580e+01 6.975216e+05
-7.559421e+02 7.842593e+01 3.144157e+01 6.945564e+05
-7.558462e+02 7.845425e+01 3.145292e+01 6.948072e+05
-7.557497e+02 7.900913e+01 3.167538e+01 6.997213e+05
-7.556524e+02 7.856074e+01 3.149562e+01 6.957503e+05
-7.555563e+02 7.837242e+01 3.142012e+01 6.940825e+05
-7.554612e+02 7.764665e+01 3.112915e+01 6.876549e+05
-7.553634e+02 7.728688e+01 3.098492e+01 6.844687e+05
-7.552646e+02 7.807983e+01 3.130282e+01 6.914912e+05
-7.551662e+02 7.817925e+01 3.134268e+01 6.923717e+05
-7.550681e+02 7.796432e+01 3.125651e+01 6.904683e+05
-7.549701e+02 7.816679e+01 3.133768e+01 6.922614e+05
-7.548727e+02 7.829533e+01 3.138921e+01 6.933997e+05
-7.547770e+02 7.813665e+01 3.132559e+01 6.919944e+05
-7.546786e+02 7.877188e+01 3.158026e+01 6.976201e+05
-7.545774e+02 7.813372e+01 3.132442e+01 6.919685e+05
-7.544772e+02 7.860150e+01 3.151196e+01 6.961113e+05
-7.543776e+02 7.856574e+01 3.149762e+01 6.957946e+05
-7.542783e+02 7.919100e+01 3.174829e+01 7.013320e+05
-7.541790e+02 7.946405e+01 3.185776e+01 7.037502e+05
-7.540781e+02 7.970171e+01 3.195304e+01 7.058550e+05
-7.539747e+02 8.011771e+01 3.211982e+01 7.095391e+05
-7.538707e+02 8.034219e+01 3.220982e+01 7.115272e+05
-7.537687e+02 8.035206e+01 3.221377e+01 7.116145e+05
-7.536674e+02 8.028704e+01 3.218771e+01 7.110388e+05
-7.535658e+02 8.055440e+01 3.229489e+01 7.134066e+05
-7.534629e+02 8.102290e+01 3.248272e+01 7.175557e+05
-7.533590e+02 8.058068e+01 3.230543e+01 7.136393e+05
-7.532561e+02 8.102512e+01 3.248361e+01 7.175754e+05
-7.531537e+02 8.062754e+01 3.232421e+01 7.140543e+05
-7.530520e+02 8.071068e+01 3.235755e+01 7.147906e+05
-7.529505e+02 8.086974e+01 3.242131e+01 7.161993e+05
-7.528491e+02 8.087694e+01 3.242420e+01 7.162630e+05
-7.527462e+02 8.118329e+01 3.254702e+01 7.189761e+05
-7.526409e+02 8.132478e+01 3.260374e+01 7.202292e+05
-7.525356e+02 8.164267e+01 3.273119e+01 7.230445e+05
-7.524316e+02 8.178161e+01 3.278689e+01 7.242750e+05
-7.523289e+02 8.176919e+01 3.278191e+01 7.241650e+05
-7.522263e+02 8.126375e+01 3.257928e+01 7.196887e+05
-7.521239e+02 8.151307e+01 3.267923e+01 7.218968e+05
-7.520226e+02 8.177867e+01 3.278571e+01 7.242490e+05
-7.519218e+02 8.126365e+01 3.257924e+01 7.196878e+05
-7.518190e+02 8.083861e+01 3.240883e+01 7.159236e+05
-7.517161e+02 8.064087e+01 3.232956e+01 7.141723e+05
-7.516165e+02 8.100643e+01 3.247611e+01 7.174098e+05
-7.515196e+02 8.061827e+01 3.232050e+01 7.139722e+05
-7.514244e+02 8.056166e+01 3.229780e+01 7.134708e+05
-7.513313e+02 8.029870e+01 3.219238e+01 7.111420e+05
-7.512400e+02 8.013485e+01 3.212669e+01 7.096909e+05
-7.511478e+02 7.976846e+01 3.197980e+01 7.064461e+05
-7.510527e+02 8.006486e+01 3.209863e+01 7.090711e+05
-7.509556e+02 8.040118e+01 3.223347e+01 7.120496e+05
-7.508584e+02 8.041521e+01 3.223909e+01 7.121739e+05
-7.507636e+02 8.007828e+01 3.210401e+01 7.091899e+05
-7.506672e+02 8.064757e+01 3.233224e+01 7.142317e+05
-7.505687e+02 8.043784e+01 3.224816e+01 7.123743e+05
-7.504716e+02 8.009426e+01 3.211042e+01 7.093315e+05
