#E_pot  E_kin  T  P
-1.916541e+02 1.125580e+02 4.512537e+01 9.968367e+05
-1.915176e+02 1.121637e+02 4.496731e+01 9.933450e+05
-1.913826e+02 1.122804e+02 4.501408e+01 9.943784e+05
-1.912482e+02 1.119279e+02 4.487277e+01 9.912568e+05
-1.911138e+02 1.122440e+02 4.499952e+01 9.940567e+05
-1.909800e+02 1.121798e+02 4.497378e+01 9.934880e+05
-1.908466e+02 1.124181e+02 4.506929e+01 9.955979e+05
-1.907136e+02 1.125597e+02 4.512605e+01 9.968517e+05
-1.905824e+02 1.123486e+02 4.504145e+01 9.949829e+05
-1.904528e+02 1.123131e+02 4.502721e+01 9.946684e+05
-1.903241e+02 1.114898e+02 4.469714e+01 9.873770e+05
-1.901962e+02 1.118140e+02 4.482710e+01 9.902478e+05
-1.900697e+02 1.123880e+02 4.505722e+01 9.953312e+05
-1.899437e+02 1.124530e+02 4.508331e+01 9.959076e+05
-1.898182e+02 1.121115e+02 4.494638e+01 9.928829e+05
-1.896937e+02 1.119685e+02 4.488907e+01 9.916168e+05
-1.895709e+02 1.121985e+02 4.498128e+01 9.936537e+05
-1.894501e+02 1.117660e+02 4.480787e+01 9.898230e+05
-1.893313e+02 1.115351e+02 4.471532e+01 9.877785e+05
-1.892143e+02 1.121756e+02 4.497207e+01 9.934503e+05
-1.890990e+02 1.127139e+02 4.518790e+01 9.982182e+05
-1.889850e+02 1.134223e+02 4.547188e+01 1.004491e+06
-1.888721e+02 1.141804e+02 4.577580e+01 1.011205e+06
-1.887607e+02 1.150921e+02 4.614134e+01 1.019280e+06
-1.886511e+02 1.148572e+02 4.604715e+01 1.017199e+06
-1.885434e+02 1.155219e+02 4.631365e+01 1.023086e+06
-1.884378e+02 1.153499e+02 4.624468e+01 1.021563e+06
-1.883331e+02 1.154425e+02 4.628182e+01 1.022383e+06
-1.882282e+02 1.148875e+02 4.605931e+01 1.017468e+06
-1.881249e+02 1.151675e+02 4.617155e+01 1.019947e+06
-1.880237e+02 1.149634e+02 4.608973e+01 1.018140e+06
-1.879243e+02 1.150728e+02 4.613361e+01 1.019109e+06
-1.878250e+02 1.148534e+02 4.604562e+01 1.017165e+06
-1.877258e+02 1.150646e+02 4.613031e+01 1.019036e+06
-1.876283e+02 1.152210e+02 4.619302e+01 1.020422e+06
-1.875319e+02 1.158039e+02 4.642669e+01 1.025583e+06
-1.874359e+02 1.157497e+02 4.640497e+01 1.025104e+06
-1.873419e+02 1.152225e+02 4.619362e+01 1.020435e+06
-1.872502e+02 1.147648e+02 4.601012e+01 1.016381e+06
-1.871597e+02 1.146690e+02 4.597170e+01 1.015532e+06
-1.870702e+02 1.147018e+02 4.598486e+01 1.015823e+06
-1.869842e+02 1.142176e+02 4.579074e+01 1.011535e+06
-1.869024e+02 1.142204e+02 4.579185e+01 1.011560e+06
-1.868209e+02 1.143475e+02 4.584279e+01 1.012685e+06
-1.867390e+02 1.142580e+02 4.580694e+01 1.011893e+06
-1.866578e+02 1.145767e+02 4.593470e+01 1.014715e+06
-1.865770e+02 1.138711e+02 4.565181e+01 1.008466e+06
-1.864978e+02 1.141612e+02 4.576812e+01 1.011035e+06
-1.864190e+02 1.137173e+02 4.559015e+01 1.007104e+06
-1.863407e+02 1.141769e+02 4.577441e+01 1.011174e+06
-1.862641e+02 1.142573e+02 4.580666e+01 1.011887e+06
-1.861893e+02 1.141729e+02 4.577283e+01 1.011139e+06
-1.861160e+02 1.145839e+02 4.593760e+01 1.014779e+06
-1.860452e+02 1.142635e+02 4.580914e+01 1.011941e+06
-1.859765e+02 1.138868e+02 4.565813e+01 1.008606e+06
-1.859079e+02 1.137059e+02 4.558561e+01 1.007004e+06
-1.858402e+02 1.143287e+02 4.583526e+01 1.012519e+06
-1.857744e+02 1.140076e+02 4.570655e+01 1.009675e+06
-1.857109e+02 1.139653e+02 4.568957e+01 1.009300e+06
-1.856492e+02 1.132854e+02 4.541700e+01 1.003279e+06
-1.855902e+02 1.130547e+02 4.532453e+01 1.001236e+06
-1.855325e+02 1.125256e+02 4.511240e+01 9.965501e+05
-1.854759e+02 1.119872e+02 4.489656e+01 9.917822e+05
-1.854218e+02 1.121195e+02 4.494957e+01 9.929533e+05
-1.853690e+02 1.117819e+02 4.481424e+01 9.899637e+05
-1.853170e+02 1.116258e+02 4.475167e+01 9.885815e+05
-1.852653e+02 1.117083e+02 4.478474e+01 9.893121e+05
-1.852136e+02 1.113815e+02 4.465371e+01 9.864177e+05
-1.851629e+02 1.116086e+02 4.474476e+01 9.884290e+05
-1.851147e+02 1.127079e+02 4.518550e+01 9.981651e+05
-1.850691e+02 1.122205e+02 4.499007e+01 9.938479e+05
-1.850258e+02 1.112796e+02 4.461288e+01 9.855157e+05
-1.849840e+02 1.116671e+02 4.476822e+01 9.889472e+05
-1.849426e+02 1.110476e+02 4.451985e+01 9.834605e+05
-1.849019e+02 1.111337e+02 4.455437e+01 9.842230e+05
-1.848636e+02 1.106664e+02 4.436701e+01 9.800843e+05
-1.848285e+02 1.101909e+02 4.417640e+01 9.758737e+05
-1.847957e+02 1.100132e+02 4.410516e+01 9.743000e+05
-1.847644e+02 1.093834e+02 4.385268e+01 9.687225e+05
-1.847348e+02 1.097688e+02 4.400716e+01 9.721351e+05
-1.847070e+02 1.090904e+02 4.373522e+01 9.661277e+05
-1.846805e+02 1.096277e+02 4.395062e+01 9.708862e+05
-1.846552e+02 1.106600e+02 4.436444e+01 9.800276e+05
-1.846308e+02 1.110331e+02 4.451405e+01 9.833325e+05
-1.846074e+02 1.109394e+02 4.447648e+01 9.825026e+05
-1.845858e+02 1.106829e+02 4.437365e+01 9.802309e+05
-1.845654e+02 1.107590e+02 4.440417e+01 9.809052e+05
-1.845470e+02 1.105667e+02 4.432706e+01 9.792018e+05
-1.845304e+02 1.107920e+02 4.441739e+01 9.811973e+05
-1.845157e+02 1.106614e+02 4.436501e+01 9.800401e+05
-1.845026e+02 1.106026e+02 4.434143e+01 9.795193e+05
-1.844911e+02 1.105160e+02 4.430675e+01 9.787531e+05
-1.844822e+02 1.102476e+02 4.419914e+01 9.763759e+05
-1.844741e+02 1.106231e+02 4.434966e+01 9.797010e+05
-1.844670e+02 1.101743e+02 4.416972e+01 9.757261e+05
-1.844619e+02 1.106698e+02 4.436840e+01 9.801149e+05
-1.844591e+02 1.112006e+02 4.458121e+01 9.848159e+05
-1.844575e+02 1.118706e+02 4.484979e+01 9.907490e+05
-1.844571e+02 1.111631e+02 4.456615e+01 9.844833e+05
-1.844589e+02 1.113768e+02 4.465183e+01 9.863761e+05
-1.844616e+02 1.117331e+02 4.479468e+01 9.895318e+05
-1.844652e+02 1.120915e+02 4.493835e+01 9.927054e+05
-1.844700e+02 1.115923e+02 4.473822e+01 9.882846e+05
-1.844749e+02 1.120116e+02 4.490631e+01 9.919977e+05
-1.844799e+02 1.118605e+02 4.484574e+01 9.906596e+05
-1.844858e+02 1.113751e+02 4.465114e+01 9.863608e+05
-1.844932e+02 1.113179e+02 4.462824e+01 9.858549e+05
-1.845017e+02 1.112601e+02 4.460503e+01 9.853423e+05
-1.845116e+02 1.109177e+02 4.446778e+01 9.823103e+05
-1.845233e+02 1.114496e+02 4.468102e+01 9.870208e+05
-1.845359e+02 1.114012e+02 4.466161e+01 9.865921e+05
-1.845491e+02 1.119281e+02 4.487286e+01 9.912586e+05
-1.845634e+02 1.128014e+02 4.522297e+01 9.989927e+05
-1.845790e+02 1.133112e+02 4.542734e+01 1.003507e+06
-1.845960e+02 1.128997e+02 4.526236e+01 9.998629e+05
-1.846155e+02 1.129305e+02 4.527473e+01 1.000136e+06
-1.846383e+02 1.127482e+02 4.520163e+01 9.985214e+05
-1.846617e+02 1.116716e+02 4.477004e+01 9.889874e+05
-1.846844e+02 1.114972e+02 4.470010e+01 9.874423e+05
-1.847082e+02 1.114476e+02 4.468021e+01 9.870031e+05
-1.847321e+02 1.117961e+02 4.481994e+01 9.900897e+05
-1.847557e+02 1.122473e+02 4.500083e+01 9.940856e+05
-1.847811e+02 1.128160e+02 4.522884e+01 9.991224e+05
-1.848078e+02 1.127785e+02 4.521378e+01 9.987897e+05
-1.848349e+02 1.126818e+02 4.517503e+01 9.979337e+05
-1.848624e+02 1.127373e+02 4.519727e+01 9.984251e+05
-1.848890e+02 1.131528e+02 4.536385e+01 1.002105e+06
-1.849145e+02 1.126962e+02 4.518077e+01 9.980606e+05
-1.849403e+02 1.132580e+02 4.540602e+01 1.003036e+06
-1.849663e+02 1.136281e+02 4.555438e+01 1.006314e+06
-1.849925e+02 1.138784e+02 4.565476e+01 1.008531e+06
-1.850198e+02 1.137765e+02 4.561391e+01 1.007629e+06
-1.850479e+02 1.138494e+02 4.564310e+01 1.008274e+06
-1.850761e+02 1.136256e+02 4.555340e+01 1.006292e+06
-1.851049e+02 1.137213e+02 4.559175e+01 1.007139e+06
-1.851356e+02 1.146319e+02 4.595683e+01 1.015204e+06
-1.851671e+02 1.157288e+02 4.639657e+01 1.024918e+06
-1.851990e+02 1.160492e+02 4.652504e+01 1.027756e+06
-1.852323e+02 1.161379e+02 4.656060e+01 1.028541e+06
-1.852660e+02 1.157657e+02 4.641139e+01 1.025245e+06
-1.853004e+02 1.160441e+02 4.652299e+01 1.027711e+06
-1.853360e+02 1.161866e+02 4.658013e+01 1.028973e+06
-1.853728e+02 1.158466e+02 4.644383e+01 1.025962e+06
-1.854105e+02 1.168112e+02 4.683052e+01 1.034504e+06
-1.854482e+02 1.170406e+02 4.692248e+01 1.036536e+06
-1.854849e+02 1.170702e+02 4.693435e+01 1.036798e+06
-1.855220e+02 1.169940e+02 4.690382e+01 1.036123e+06
-1.855597e+02 1.170065e+02 4.690882e+01 1.036234e+06
-1.855965e+02 1.173598e+02 4.705046e+01 1.039363e+06
-1.856333e+02 1.170858e+02 4.694061e+01 1.036936e+06
-1.856692e+02 1.171962e+02 4.698487e+01 1.037914e+06
-1.857046e+02 1.174739e+02 4.709622e+01 1.040374e+06
-1.857402e+02 1.170588e+02 4.692978e+01 1.036697e+06
-1.857750e+02 1.167624e+02 4.681095e+01 1.034072e+06
-1.858088e+02 1.169949e+02 4.690416e+01 1.036131e+06
-1.858422e+02 1.169483e+02 4.688550e+01 1.035719e+06
-1.858759e+02 1.172289e+02 4.699798e+01 1.038203e+06
-1.859098e+02 1.172347e+02 4.700031e+01 1.038255e+06
-1.859439e+02 1.178248e+02 4.723690e+01 1.043481e+06
-1.859788e+02 1.178323e+02 4.723991e+01 1.043548e+06
-1.860125e+02 1.174863e+02 4.710118e+01 1.040483e+06
-1.860453e+02 1.173443e+02 4.704424e+01 1.039225e+06
-1.860782e+02 1.182401e+02 4.740340e+01 1.047159e+06
-1.861109e+02 1.180094e+02 4.731088e+01 1.045115e+06
-1.861437e+02 1.176313e+02 4.715932e+01 1.041767e+06
-1.861765e+02 1.179639e+02 4.729265e+01 1.044713e+06
-1.862082e+02 1.184500e+02 4.748752e+01 1.049018e+06
-1.862396e+02 1.188511e+02 4.764834e+01 1.052570e+06
-1.862714e+02 1.188411e+02 4.764432e+01 1.052481e+06
-1.863033e+02 1.190859e+02 4.774246e+01 1.054649e+06
-1.863356e+02 1.187697e+02 4.761571e+01 1.051849e+06
-1.863686e+02 1.189653e+02 4.769413e+01 1.053582e+06
-1.864025e+02 1.198815e+02 4.806144e+01 1.061696e+06
-1.864366e+02 1.200604e+02 4.813316e+01 1.063280e+06
-1.864710e+02 1.197619e+02 4.801350e+01 1.060637e+06
-1.865057e+02 1.198910e+02 4.806523e+01 1.061779e+06
-1.865400e+02 1.195532e+02 4.792982e+01 1.058788e+06
-1.865742e+02 1.193627e+02 4.785344e+01 1.057101e+06
-1.866083e+02 1.188387e+02 4.764335e+01 1.052460e+06
-1.866424e+02 1.191641e+02 4.777381e+01 1.055342e+06
-1.866764e+02 1.189867e+02 4.770269e+01 1.053771e+06
-1.867104e+02 1.190515e+02 4.772868e+01 1.054345e+06
-1.867452e+02 1.187085e+02 4.759117e+01 1.051307e+06
-1.867809e+02 1.188138e+02 4.763337e+01 1.052239e+06
-1.868176e+02 1.198933e+02 4.806618e+01 1.061800e+06
-1.868538e+02 1.198861e+02 4.806329e+01 1.061736e+06
-1.868896e+02 1.195269e+02 4.791928e+01 1.058555e+06
-1.869247e+02 1.196608e+02 4.797296e+01 1.059741e+06
-1.869582e+02 1.202733e+02 4.821850e+01 1.065165e+06
-1.869908e+02 1.202914e+02 4.822577e+01 1.065326e+06
-1.870238e+02 1.201829e+02 4.818225e+01 1.064364e+06
-1.870571e+02 1.198956e+02 4.806710e+01 1.061821e+06
-1.870903e+02 1.197273e+02 4.799963e+01 1.060330e+06
-1.871229e+02 1.193261e+02 4.783876e+01 1.056777e+06
-1.871545e+02 1.191387e+02 4.776364e+01 1.055117e+06
-1.871854e+02 1.188902e+02 4.766400e+01 1.052916e+06
-1.872154e+02 1.196779e+02 4.797982e+01 1.059893e+06
-1.872445e+02 1.195225e+02 4.791750e+01 1.058516e+06
-1.872735e+02 1.194967e+02 4.790715e+01 1.058287e+06
-1.873028e+02 1.194322e+02 4.788130e+01 1.057716e+06
-1.873318e+02 1.189843e+02 4.770173e+01 1.053750e+06
-1.873587e+02 1.186718e+02 4.757644e+01 1.050982e+06
-1.873837e+02 1.183341e+02 4.744106e+01 1.047991e+06
-1.874084e+02 1.185290e+02 4.751919e+01 1.049717e+06
-1.874330e+02 1.189693e+02 4.769573e+01 1.053617e+06
-1.874570e+02 1.192584e+02 4.781162e+01 1.056177e+06
-1.874803e+02 1.191176e+02 4.775519e+01 1.054930e+06
-1.875018e+02 1.190776e+02 4.773913e+01 1.054576e+06
-1.875218e+02 1.191530e+02 4.776937e+01 1.055244e+06
-1.875412e+02 1.192675e+02 4.781526e+01 1.056258e+06
-1.875599e+02 1.193347e+02 4.784223e+01 1.056853e+06
-1.875765e+02 1.195281e+02 4.791974e+01 1.058566e+06
-1.875915e+02 1.192065e+02 4.779083e+01 1.055718e+06
-1.876063e+02 1.190533e+02 4.772941e+01 1.054361e+06
-1.876195e+02 1.184688e+02 4.749508e+01 1.049184e+06
-1.876320e+02 1.181366e+02 4.736191e+01 1.046243e+06
-1.876444e+02 1.182429e+02 4.740452e+01 1.047184e+06
-1.876564e+02 1.176710e+02 4.717521e+01 1.042119e+06
-1.876687e+02 1.174631e+02 4.709186e+01 1.040277e+06
-1.876809e+02 1.176116e+02 4.715141e+01 1.041593e+06
-1.876923e+02 1.177330e+02 4.720007e+01 1.042668e+06
-1.877033e+02 1.173972e+02 4.706544e+01 1.039694e+06
-1.877146e+02 1.178323e+02 4.723988e+01 1.043547e+06
-1.877252e+02 1.180521e+02 4.732800e+01 1.045494e+06
-1.877345e+02 1.180026e+02 4.730817e+01 1.045056e+06
-1.877430e+02 1.179153e+02 4.727318e+01 1.044283e+06
-1.877508e+02 1.175904e+02 4.714292e+01 1.041405e+06
-1.877578e+02 1.175035e+02 4.710807e+01 1.040635e+06
-1.877632e+02 1.174183e+02 4.707393e+01 1.039881e+06
-1.877672e+02 1.176670e+02 4.717360e+01 1.042083e+06
-1.877704e+02 1.171097e+02 4.695020e+01 1.037148e+06
-1.877724e+02 1.171144e+02 4.695210e+01 1.037190e+06
-1.877736e+02 1.167134e+02 4.679132e+01 1.033638e+06
-1.877748e+02 1.172150e+02 4.699241e+01 1.038080e+06
-1.877762e+02 1.166938e+02 4.678348e+01 1.033465e+06
-1.877778e+02 1.169893e+02 4.690194e+01 1.036082e+06
-1.877786e+02 1.172931e+02 4.702372e+01 1.038772e+06
-1.877777e+02 1.175367e+02 4.712139e+01 1.040930e+06
-1.877755e+02 1.173612e+02 4.705105e+01 1.039376e+06
-1.877729e+02 1.178163e+02 4.723346e+01 1.043405e+06
-1.877693e+02 1.189696e+02 4.769584e+01 1.053619e+06
-1.877647e+02 1.192250e+02 4.779823e+01 1.055881e+06
-1.877597e+02 1.194728e+02 4.789757e+01 1.058076e+06
-1.877540e+02 1.199133e+02 4.807418e+01 1.061977e+06
-1.877477e+02 1.199419e+02 4.808567e+01 1.062231e+06
-1.877408e+02 1.199939e+02 4.810651e+01 1.062691e+06
-1.877327e+02 1.206394e+02 4.836529e+01 1.068408e+06
-1.877233e+02 1.205410e+02 4.832583e+01 1.067536e+06
-1.877125e+02 1.202058e+02 4.819145e+01 1.064568e+06
-1.877010e+02 1.204788e+02 4.830088e+01 1.066985e+06
-1.876899e+02 1.204256e+02 4.827959e+01 1.066515e+06
-1.876786e+02 1.209060e+02 4.847215e+01 1.070768e+06
-1.876674e+02 1.211309e+02 4.856233e+01 1.072760e+06
-1.876565e+02 1.206414e+02 4.836607e+01 1.068425e+06
-1.876443e+02 1.200952e+02 4.814711e+01 1.063588e+06
-1.876308e+02 1.206078e+02 4.835261e+01 1.068128e+06
-1.876168e+02 1.202525e+02 4.821016e+01 1.064981e+06
-1.876027e+02 1.210431e+02 4.852712e+01 1.071983e+06
-1.875885e+02 1.211954e+02 4.858820e+01 1.073332e+06
-1.875733e+02 1.221814e+02 4.898350e+01 1.082064e+06
-1.875571e+02 1.219729e+02 4.889990e+01 1.080218e+06
-1.875401e+02 1.218791e+02 4.886229e+01 1.079387e+06
-1.875221e+02 1.222115e+02 4.899555e+01 1.082331e+06
-1.875034e+02 1.230261e+02 4.932215e+01 1.089545e+06
-1.874836e+02 1.231488e+02 4.937133e+01 1.090632e+06
-1.874619e+02 1.232754e+02 4.942209e+01 1.091753e+06
-1.874391e+02 1.229223e+02 4.928052e+01 1.088626e+06
-1.874166e+02 1.237483e+02 4.961168e+01 1.095941e+06
-1.873949e+02 1.238396e+02 4.964825e+01 1.096749e+06
-1.873741e+02 1.239499e+02 4.969248e+01 1.097726e+06
-1.873549e+02 1.239028e+02 4.967359e+01 1.097309e+06
-1.873366e+02 1.235862e+02 4.954667e+01 1.094505e+06
-1.873175e+02 1.228049e+02 4.923346e+01 1.087586e+06
-1.872983e+02 1.228700e+02 4.925956e+01 1.088163e+06
-1.872794e+02 1.216391e+02 4.876605e+01 1.077261e+06
-1.872612e+02 1.225200e+02 4.911921e+01 1.085062e+06
-1.872442e+02 1.219190e+02 4.887828e+01 1.079740e+06
-1.872269e+02 1.214215e+02 4.867882e+01 1.075334e+06
-1.872091e+02 1.219841e+02 4.890438e+01 1.080317e+06
-1.871903e+02 1.222384e+02 4.900635e+01 1.082569e+06
-1.871720e+02 1.226377e+02 4.916643e+01 1.086105e+06
-1.871546e+02 1.221650e+02 4.897690e+01 1.081919e+06
-1.871363e+02 1.223793e+02 4.906280e+01 1.083816e+06
-1.871187e+02 1.225722e+02 4.914017e+01 1.085525e+06
-1.871018e+02 1.226803e+02 4.918351e+01 1.086483e+06
-1.870846e+02 1.224312e+02 4.908365e+01 1.084277e+06
-1.870680e+02 1.219322e+02 4.888356e+01 1.079857e+06
-1.870523e+02 1.214397e+02 4.868615e+01 1.075496e+06
-1.870373e+02 1.217823e+02 4.882347e+01 1.078529e+06
