#E_pot  E_kin  T  P
-7.765103e+02 1.058476e+02 4.243515e+01 9.374087e+05
-7.760482e+02 1.049293e+02 4.206699e+01 9.292761e+05
-7.755813e+02 1.049573e+02 4.207821e+01 9.295237e+05
-7.751093e+02 1.044546e+02 4.187666e+01 9.250716e+05
-7.746343e+02 1.031889e+02 4.136925e+01 9.138627e+05
-7.741580e+02 1.031154e+02 4.133978e+01 9.132115e+05
-7.736811e+02 1.022959e+02 4.101123e+01 9.059538e+05
-7.732036e+02 1.021333e+02 4.094603e+01 9.045134e+05
-7.727238e+02 1.021228e+02 4.094183e+01 9.044208e+05
-7.722411e+02 1.025299e+02 4.110503e+01 9.080260e+05
-7.717553e+02 1.025763e+02 4.112363e+01 9.084368e+05
-7.712662e+02 1.021285e+02 4.094411e+01 9.044710e+05
-7.707737e+02 1.015759e+02 4.072258e+01 8.995774e+05
-7.702781e+02 1.011096e+02 4.053565e+01 8.954480e+05
-7.697811e+02 1.003247e+02 4.022098e+01 8.884969e+05
-7.692831e+02 9.975206e+01 3.999138e+01 8.834250e+05
-7.687847e+02 9.901490e+01 3.969585e+01 8.768966e+05
-7.682855e+02 9.867402e+01 3.955919e+01 8.738777e+05
-7.677835e+02 9.802206e+01 3.929781e+01 8.681038e+05
-7.672813e+02 9.697490e+01 3.887800e+01 8.588299e+05
-7.667784e+02 9.635813e+01 3.863073e+01 8.533677e+05
-7.662739e+02 9.485016e+01 3.802618e+01 8.400128e+05
-7.657688e+02 9.465606e+01 3.794836e+01 8.382938e+05
-7.652624e+02 9.485269e+01 3.802719e+01 8.400352e+05
-7.647562e+02 9.424551e+01 3.778376e+01 8.346578e+05
-7.642518e+02 9.363335e+01 3.753834e+01 8.292364e+05
-7.637474e+02 9.262419e+01 3.713376e+01 8.202991e+05
-7.632420e+02 9.240312e+01 3.704514e+01 8.183413e+05
-7.627356e+02 9.183223e+01 3.681626e+01 8.132854e+05
-7.622297e+02 9.096626e+01 3.646909e+01 8.056161e+05
-7.617267e+02 9.002097e+01 3.609011e+01 7.972445e+05
-7.612260e+02 8.950565e+01 3.588352e+01 7.926807e+05
-7.607281e+02 8.909539e+01 3.571904e+01 7.890474e+05
-7.602323e+02 8.858707e+01 3.551525e+01 7.845456e+05
-7.597360e+02 8.840880e+01 3.544378e+01 7.829667e+05
-7.592404e+02 8.778846e+01 3.519508e+01 7.774729e+05
-7.587470e+02 8.730660e+01 3.500190e+01 7.732055e+05
-7.582545e+02 8.707777e+01 3.491016e+01 7.711788e+05
-7.577608e+02 8.655716e+01 3.470144e+01 7.665682e+05
-7.572664e+02 8.611532e+01 3.452431e+01 7.626553e+05
-7.567732e+02 8.583782e+01 3.441306e+01 7.601976e+05
-7.562829e+02 8.544843e+01 3.425695e+01 7.567491e+05
-7.557946e+02 8.539132e+01 3.423405e+01 7.562434e+05
-7.553062e+02 8.522985e+01 3.416931e+01 7.548133e+05
-7.548162e+02 8.538035e+01 3.422965e+01 7.561462e+05
-7.543263e+02 8.383439e+01 3.360987e+01 7.424548e+05
-7.538397e+02 8.298642e+01 3.326991e+01 7.349451e+05
-7.533536e+02 8.279842e+01 3.319454e+01 7.332800e+05
-7.528692e+02 8.212475e+01 3.292446e+01 7.273139e+05
-7.523910e+02 8.145387e+01 3.265549e+01 7.213724e+05
-7.519151e+02 8.153518e+01 3.268809e+01 7.220925e+05
-7.514388e+02 8.148229e+01 3.266689e+01 7.216242e+05
-7.509642e+02 8.084944e+01 3.241317e+01 7.160195e+05
-7.504925e+02 8.022228e+01 3.216174e+01 7.104652e+05
-7.500252e+02 7.973436e+01 3.196613e+01 7.061441e+05
-7.495620e+02 8.050535e+01 3.227523e+01 7.129722e+05
-7.491042e+02 7.970990e+01 3.195633e+01 7.059275e+05
-7.486521e+02 7.980945e+01 3.199623e+01 7.068091e+05
-7.482007e+02 7.981247e+01 3.199744e+01 7.068358e+05
-7.477520e+02 7.900600e+01 3.167413e+01 6.996936e+05
-7.473088e+02 7.847545e+01 3.146142e+01 6.949949e+05
-7.468724e+02 7.808191e+01 3.130365e+01 6.915096e+05
-7.464428e+02 7.800040e+01 3.127097e+01 6.907878e+05
-7.460170e+02 7.769005e+01 3.114655e+01 6.880393e+05
-7.455969e+02 7.683648e+01 3.080435e+01 6.804799e+05
-7.451832e+02 7.680443e+01 3.079150e+01 6.801960e+05
-7.447752e+02 7.647415e+01 3.065909e+01 6.772710e+05
-7.443731e+02 7.665170e+01 3.073027e+01 6.788435e+05
-7.439770e+02 7.618773e+01 3.054426e+01 6.747344e+05
-7.435877e+02 7.578327e+01 3.038211e+01 6.711524e+05
-7.432029e+02 7.601020e+01 3.047309e+01 6.731622e+05
-7.428207e+02 7.563295e+01 3.032184e+01 6.698212e+05
-7.424433e+02 7.527572e+01 3.017863e+01 6.666575e+05
-7.420678e+02 7.483134e+01 3.000047e+01 6.627220e+05
-7.416942e+02 7.487754e+01 3.001899e+01 6.631311e+05
-7.413274e+02 7.498418e+01 3.006175e+01 6.640755e+05
-7.409659e+02 7.479864e+01 2.998736e+01 6.624323e+05
-7.406101e+02 7.485353e+01 3.000937e+01 6.629184e+05
-7.402597e+02 7.459845e+01 2.990710e+01 6.606594e+05
-7.399109e+02 7.494888e+01 3.004760e+01 6.637629e+05
-7.395665e+02 7.456433e+01 2.989343e+01 6.603572e+05
-7.392312e+02 7.396563e+01 2.965340e+01 6.550550e+05
-7.389050e+02 7.347937e+01 2.945846e+01 6.507486e+05
-7.385850e+02 7.311075e+01 2.931067e+01 6.474840e+05
-7.382712e+02 7.280465e+01 2.918796e+01 6.447732e+05
-7.379641e+02 7.251225e+01 2.907073e+01 6.421836e+05
-7.376629e+02 7.197859e+01 2.885678e+01 6.374574e+05
-7.373650e+02 7.216266e+01 2.893058e+01 6.390876e+05
-7.370704e+02 7.183356e+01 2.879864e+01 6.361730e+05
-7.367827e+02 7.129078e+01 2.858103e+01 6.313660e+05
-7.365047e+02 7.100630e+01 2.846698e+01 6.288466e+05
-7.362353e+02 7.074998e+01 2.836422e+01 6.265766e+05
-7.359721e+02 7.029438e+01 2.818157e+01 6.225416e+05
-7.357148e+02 6.994869e+01 2.804298e+01 6.194801e+05
-7.354650e+02 6.975366e+01 2.796479e+01 6.177530e+05
-7.352211e+02 6.929810e+01 2.778215e+01 6.137184e+05
-7.349820e+02 6.855121e+01 2.748272e+01 6.071038e+05
-7.347500e+02 6.806453e+01 2.728761e+01 6.027937e+05
-7.345259e+02 6.773864e+01 2.715695e+01 5.999075e+05
-7.343090e+02 6.781774e+01 2.718867e+01 6.006081e+05
-7.340967e+02 6.803566e+01 2.727603e+01 6.025380e+05
-7.338919e+02 6.760413e+01 2.710303e+01 5.987163e+05
-7.336968e+02 6.732941e+01 2.699289e+01 5.962833e+05
-7.335074e+02 6.740750e+01 2.702419e+01 5.969748e+05
-7.333234e+02 6.733509e+01 2.699516e+01 5.963336e+05
-7.331464e+02 6.749576e+01 2.705958e+01 5.977565e+05
-7.329752e+02 6.751242e+01 2.706626e+01 5.979041e+05
-7.328090e+02 6.737509e+01 2.701120e+01 5.966878e+05
-7.326488e+02 6.723757e+01 2.695607e+01 5.954699e+05
-7.324955e+02 6.737434e+01 2.701090e+01 5.966812e+05
-7.323480e+02 6.719091e+01 2.693736e+01 5.950567e+05
-7.322031e+02 6.767291e+01 2.713060e+01 5.993253e+05
-7.320614e+02 6.767983e+01 2.713338e+01 5.993867e+05
-7.319245e+02 6.750189e+01 2.706204e+01 5.978108e+05
-7.317921e+02 6.754299e+01 2.707851e+01 5.981748e+05
-7.316679e+02 6.729757e+01 2.698012e+01 5.960013e+05
-7.315519e+02 6.709273e+01 2.689800e+01 5.941872e+05
-7.314419e+02 6.724874e+01 2.696055e+01 5.955688e+05
-7.313359e+02 6.718698e+01 2.693579e+01 5.950219e+05
-7.312349e+02 6.721185e+01 2.694576e+01 5.952421e+05
-7.311417e+02 6.721501e+01 2.694702e+01 5.952701e+05
-7.310552e+02 6.737531e+01 2.701129e+01 5.966898e+05
-7.309766e+02 6.759399e+01 2.709896e+01 5.986265e+05
-7.309054e+02 6.756809e+01 2.708858e+01 5.983971e+05
-7.308377e+02 6.695284e+01 2.684192e+01 5.929483e+05
-7.307729e+02 6.675806e+01 2.676383e+01 5.912233e+05
-7.307156e+02 6.649758e+01 2.665940e+01 5.889164e+05
-7.306663e+02 6.663460e+01 2.671433e+01 5.901299e+05
-7.306216e+02 6.670001e+01 2.674056e+01 5.907092e+05
-7.305797e+02 6.685259e+01 2.680173e+01 5.920604e+05
-7.305403e+02 6.690232e+01 2.682166e+01 5.925009e+05
-7.305027e+02 6.695452e+01 2.684259e+01 5.929632e+05
-7.304682e+02 6.675223e+01 2.676149e+01 5.911717e+05
-7.304380e+02 6.700458e+01 2.686266e+01 5.934065e+05
-7.304122e+02 6.672561e+01 2.675082e+01 5.909359e+05
-7.303908e+02 6.678464e+01 2.677449e+01 5.914587e+05
-7.303729e+02 6.731574e+01 2.698741e+01 5.961622e+05
-7.303578e+02 6.735416e+01 2.700281e+01 5.965024e+05
-7.303478e+02 6.769308e+01 2.713869e+01 5.995041e+05
-7.303422e+02 6.740878e+01 2.702471e+01 5.969862e+05
-7.303386e+02 6.822876e+01 2.735345e+01 6.042481e+05
-7.303354e+02 6.858754e+01 2.749728e+01 6.074255e+05
-7.303313e+02 6.872505e+01 2.755241e+01 6.086433e+05
-7.303264e+02 6.867855e+01 2.753377e+01 6.082316e+05
-7.303235e+02 6.823452e+01 2.735575e+01 6.042991e+05
-7.303239e+02 6.805507e+01 2.728381e+01 6.027099e+05
-7.303253e+02 6.825228e+01 2.736287e+01 6.044564e+05
-7.303288e+02 6.833062e+01 2.739428e+01 6.051502e+05
-7.303371e+02 6.926065e+01 2.776714e+01 6.133867e+05
-7.303471e+02 6.930432e+01 2.778465e+01 6.137735e+05
-7.303558e+02 6.882866e+01 2.759395e+01 6.095609e+05
-7.303641e+02 6.885110e+01 2.760295e+01 6.097597e+05
-7.303735e+02 6.863882e+01 2.751784e+01 6.078797e+05
-7.303862e+02 6.880654e+01 2.758508e+01 6.093651e+05
-7.303998e+02 6.893006e+01 2.763460e+01 6.104590e+05
-7.304141e+02 6.932141e+01 2.779150e+01 6.139248e+05
-7.304301e+02 6.935737e+01 2.780592e+01 6.142434e+05
-7.304471e+02 6.885994e+01 2.760649e+01 6.098379e+05
-7.304633e+02 6.890780e+01 2.762568e+01 6.102618e+05
-7.304771e+02 6.927060e+01 2.777113e+01 6.134749e+05
-7.304898e+02 6.899111e+01 2.765908e+01 6.109997e+05
-7.305023e+02 6.858545e+01 2.749644e+01 6.074070e+05
-7.305149e+02 6.866472e+01 2.752823e+01 6.081091e+05
-7.305286e+02 6.915519e+01 2.772486e+01 6.124527e+05
-7.305440e+02 6.923727e+01 2.775777e+01 6.131797e+05
-7.305633e+02 6.947216e+01 2.785193e+01 6.152599e+05
-7.305840e+02 6.999862e+01 2.806300e+01 6.199224e+05
-7.306035e+02 7.025053e+01 2.816399e+01 6.221533e+05
-7.306210e+02 7.078247e+01 2.837725e+01 6.268643e+05
-7.306372e+02 7.065794e+01 2.832732e+01 6.257614e+05
-7.306544e+02 7.002170e+01 2.807225e+01 6.201268e+05
-7.306705e+02 7.000921e+01 2.806724e+01 6.200161e+05
-7.306852e+02 7.017395e+01 2.813329e+01 6.214751e+05
-7.307003e+02 7.075360e+01 2.836567e+01 6.266086e+05
-7.307167e+02 7.092064e+01 2.843264e+01 6.280879e+05
-7.307343e+02 7.140635e+01 2.862737e+01 6.323895e+05
-7.307507e+02 7.155710e+01 2.868780e+01 6.337246e+05
-7.307659e+02 7.143095e+01 2.863723e+01 6.326073e+05
-7.307801e+02 7.146021e+01 2.864896e+01 6.328665e+05
-7.307947e+02 7.151889e+01 2.867249e+01 6.333862e+05
-7.308098e+02 7.180198e+01 2.878598e+01 6.358933e+05
-7.308231e+02 7.151459e+01 2.867076e+01 6.333481e+05
-7.308344e+02 7.122263e+01 2.855371e+01 6.307624e+05
-7.308435e+02 7.113099e+01 2.851697e+01 6.299508e+05
-7.308515e+02 7.145793e+01 2.864804e+01 6.328463e+05
-7.308607e+02 7.123392e+01 2.855824e+01 6.308625e+05
-7.308715e+02 7.155493e+01 2.868693e+01 6.337053e+05
-7.308831e+02 7.169069e+01 2.874136e+01 6.349077e+05
-7.308938e+02 7.175823e+01 2.876844e+01 6.355059e+05
-7.309042e+02 7.141143e+01 2.862940e+01 6.324345e+05
-7.309156e+02 7.201125e+01 2.886988e+01 6.377466e+05
-7.309272e+02 7.216205e+01 2.893033e+01 6.390821e+05
-7.309386e+02 7.216852e+01 2.893293e+01 6.391395e+05
-7.309486e+02 7.287327e+01 2.921547e+01 6.453809e+05
-7.309577e+02 7.336685e+01 2.941334e+01 6.497521e+05
-7.309679e+02 7.325640e+01 2.936907e+01 6.487740e+05
-7.309781e+02 7.352218e+01 2.947562e+01 6.511278e+05
-7.309868e+02 7.351676e+01 2.947345e+01 6.510798e+05
-7.309944e+02 7.348077e+01 2.945902e+01 6.507610e+05
-7.309988e+02 7.377960e+01 2.957882e+01 6.534075e+05
-7.309988e+02 7.409126e+01 2.970377e+01 6.561676e+05
-7.309964e+02 7.430464e+01 2.978931e+01 6.580574e+05
-7.309938e+02 7.428703e+01 2.978225e+01 6.579014e+05
-7.309904e+02 7.405932e+01 2.969096e+01 6.558847e+05
-7.309847e+02 7.334084e+01 2.940292e+01 6.495218e+05
-7.309765e+02 7.366806e+01 2.953410e+01 6.524197e+05
-7.309688e+02 7.334491e+01 2.940455e+01 6.495578e+05
-7.309624e+02 7.338875e+01 2.942212e+01 6.499460e+05
-7.309555e+02 7.315267e+01 2.932748e+01 6.478553e+05
-7.309479e+02 7.336378e+01 2.941212e+01 6.497249e+05
-7.309378e+02 7.337219e+01 2.941549e+01 6.497994e+05
-7.309245e+02 7.351243e+01 2.947171e+01 6.510414e+05
-7.309090e+02 7.396408e+01 2.965278e+01 6.550413e+05
-7.308920e+02 7.389916e+01 2.962676e+01 6.544664e+05
-7.308734e+02 7.396539e+01 2.965331e+01 6.550529e+05
-7.308528e+02 7.421865e+01 2.975484e+01 6.572959e+05
-7.308313e+02 7.436639e+01 2.981407e+01 6.586042e+05
-7.308101e+02 7.493856e+01 3.004346e+01 6.636715e+05
-7.307886e+02 7.531296e+01 3.019356e+01 6.669873e+05
-7.307655e+02 7.485798e+01 3.001115e+01 6.629579e+05
-7.307412e+02 7.531465e+01 3.019423e+01 6.670022e+05
-7.307157e+02 7.558394e+01 3.030219e+01 6.693871e+05
-7.306877e+02 7.589137e+01 3.042545e+01 6.721098e+05
-7.306587e+02 7.620915e+01 3.055285e+01 6.749241e+05
-7.306304e+02 7.668003e+01 3.074163e+01 6.790944e+05
-7.306015e+02 7.676124e+01 3.077418e+01 6.798135e+05
-7.305707e+02 7.689602e+01 3.082822e+01 6.810071e+05
-7.305384e+02 7.682394e+01 3.079932e+01 6.803688e+05
-7.305058e+02 7.725232e+01 3.097106e+01 6.841627e+05
-7.304734e+02 7.686554e+01 3.081600e+01 6.807373e+05
-7.304408e+02 7.675721e+01 3.077257e+01 6.797778e+05
-7.304071e+02 7.632706e+01 3.060012e+01 6.759683e+05
-7.303737e+02 7.601422e+01 3.047470e+01 6.731978e+05
-7.303411e+02 7.588540e+01 3.042305e+01 6.720569e+05
-7.303070e+02 7.649388e+01 3.066700e+01 6.774457e+05
-7.302718e+02 7.643089e+01 3.064175e+01 6.768879e+05
-7.302332e+02 7.658904e+01 3.070515e+01 6.782885e+05
-7.301906e+02 7.706720e+01 3.089684e+01 6.825232e+05
-7.301483e+02 7.670995e+01 3.075362e+01 6.793593e+05
-7.301066e+02 7.625433e+01 3.057096e+01 6.753243e+05
-7.300635e+02 7.639724e+01 3.062825e+01 6.765899e+05
-7.300184e+02 7.622953e+01 3.056102e+01 6.751046e+05
-7.299707e+02 7.666300e+01 3.073480e+01 6.789435e+05
-7.299225e+02 7.685213e+01 3.081062e+01 6.806185e+05
-7.298742e+02 7.636948e+01 3.061713e+01 6.763441e+05
-7.298237e+02 7.670669e+01 3.075231e+01 6.793304e+05
-7.297705e+02 7.697855e+01 3.086131e+01 6.817381e+05
-7.297162e+02 7.734809e+01 3.100946e+01 6.850108e+05
-7.296613e+02 7.712974e+01 3.092192e+01 6.830771e+05
-7.296050e+02 7.707072e+01 3.089826e+01 6.825543e+05
-7.295471e+02 7.685580e+01 3.081210e+01 6.806510e+05
-7.294885e+02 7.687618e+01 3.082026e+01 6.808314e+05
-7.294302e+02 7.736523e+01 3.101633e+01 6.851626e+05
-7.293737e+02 7.704894e+01 3.088953e+01 6.823615e+05
-7.293190e+02 7.701473e+01 3.087581e+01 6.820585e+05
-7.292648e+02 7.737783e+01 3.102138e+01 6.852741e+05
-7.292109e+02 7.770377e+01 3.115205e+01 6.881608e+05
-7.291564e+02 7.753070e+01 3.108267e+01 6.866280e+05
-7.291024e+02 7.765816e+01 3.113376e+01 6.877568e+05
-7.290491e+02 7.764177e+01 3.112720e+01 6.876117e+05
-7.289943e+02 7.791987e+01 3.123869e+01 6.900746e+05
-7.289382e+02 7.772865e+01 3.116203e+01 6.883811e+05
-7.288806e+02 7.765723e+01 3.113339e+01 6.877486e+05
-7.288220e+02 7.761920e+01 3.111815e+01 6.874118e+05
-7.287643e+02 7.734316e+01 3.100748e+01 6.849671e+05
-7.287051e+02 7.696251e+01 3.085487e+01 6.815960e+05
-7.286433e+02 7.668993e+01 3.074559e+01 6.791820e+05
-7.285788e+02 7.647037e+01 3.065757e+01 6.772375e+05
-7.285134e+02 7.685899e+01 3.081337e+01 6.806793e+05
-7.284497e+02 7.748932e+01 3.106608e+01 6.862616e+05
-7.283880e+02 7.742238e+01 3.103924e+01 6.856687e+05
-7.283266e+02 7.739175e+01 3.102696e+01 6.853975e+05
-7.282649e+02 7.719967e+01 3.094995e+01 6.836964e+05
-7.282059e+02 7.787529e+01 3.122081e+01 6.896798e+05
-7.281498e+02 7.780705e+01 3.119346e+01 6.890755e+05
-7.280918e+02 7.740107e+01 3.103070e+01 6.854800e+05
-7.280305e+02 7.768357e+01 3.114395e+01 6.879819e+05
-7.279698e+02 7.649240e+01 3.066640e+01 6.774326e+05
-7.279110e+02 7.694256e+01 3.084687e+01 6.814193e+05
-7.278537e+02 7.636310e+01 3.061457e+01 6.762876e+05
-7.277968e+02 7.687657e+01 3.082042e+01 6.808349e+05
-7.277399e+02 7.661908e+01 3.071719e+01 6.785545e+05
-7.276836e+02 7.661645e+01 3.071614e+01 6.785313e+05
-7.276275e+02 7.680519e+01 3.079180e+01 6.802027e+05
-7.275720e+02 7.670235e+01 3.075058e+01 6.792920e+05
-7.275162e+02 7.635203e+01 3.061013e+01 6.761894e+05
-7.274596e+02 7.667164e+01 3.073826e+01 6.790201e+05
-7.274018e+02 7.668626e+01 3.074412e+01 6.791495e+05
-7.273411e+02 7.635754e+01 3.061234e+01 6.762382e+05
-7.272788e+02 7.653778e+01 3.068460e+01 6.778345e+05
-7.272159e+02 7.627949e+01 3.058105e+01 6.755471e+05
-7.271542e+02 7.661577e+01 3.071586e+01 6.785252e+05
-7.270947e+02 7.658277e+01 3.070264e+01 6.782330e+05
-7.270347e+02 7.696157e+01 3.085450e+01 6.815877e+05
-7.269746e+02 7.690967e+01 3.083369e+01 6.811281e+05
-7.269162e+02 7.673145e+01 3.076224e+01 6.795497e+05
-7.268605e+02 7.638743e+01 3.062432e+01 6.765030e+05
-7.268052e+02 7.619744e+01 3.054815e+01 6.748204e+05
-7.267492e+02 7.608987e+01 3.050503e+01 6.738677e+05
-7.266940e+02 7.607080e+01 3.049738e+01 6.736989e+05
-7.266404e+02 7.551250e+01 3.027355e+01 6.687544e+05
-7.265862e+02 7.538369e+01 3.022191e+01 6.676136e+05
-7.265323e+02 7.577617e+01 3.037926e+01 6.710896e+05
-7.264798e+02 7.544391e+01 3.024606e+01 6.681470e+05
-7.264271e+02 7.501474e+01 3.007400e+01 6.643462e+05
-7.263757e+02 7.510699e+01 3.011098e+01 6.651632e+05
-7.263269e+02 7.523669e+01 3.016298e+01 6.663118e+05
-7.262790e+02 7.526560e+01 3.017457e+01 6.665678e+05
-7.262315e+02 7.498226e+01 3.006098e+01 6.640585e+05
-7.261846e+02 7.500902e+01 3.007171e+01 6.642955e+05
-7.261379e+02 7.487523e+01 3.001807e+01 6.631107e+05
-7.260924e+02 7.523741e+01 3.016327e+01 6.663182e+05
-7.260471e+02 7.538932e+01 3.022417e+01 6.676635e+05
-7.259997e+02 7.570097e+01 3.034911e+01 6.704236e+05
-7.259507e+02 7.596944e+01 3.045675e+01 6.728012e+05
-7.258998e+02 7.562001e+01 3.031666e+01 6.697066e+05
-7.258478e+02 7.513613e+01 3.012267e+01 6.654213e+05
-7.257956e+02 7.543646e+01 3.024307e+01 6.680810e+05
-7.257419e+02 7.527407e+01 3.017796e+01 6.666428e+05
-7.256869e+02 7.575566e+01 3.037104e+01 6.709079e+05
-7.256312e+02 7.590211e+01 3.042975e+01 6.722049e+05
-7.255750e+02 7.586730e+01 3.041580e+01 6.718967e+05
-7.255194e+02 7.558491e+01 3.030259e+01 6.693958e+05
-7.254650e+02 7.584759e+01 3.040789e+01 6.717221e+05
-7.254118e+02 7.542789e+01 3.023963e+01 6.680051e+05
-7.253602e+02 7.572348e+01 3.035814e+01 6.706229e+05
-7.253089e+02 7.635685e+01 3.061206e+01 6.762322e+05
-7.252556e+02 7.638175e+01 3.062204e+01 6.764527e+05
-7.252012e+02 7.698042e+01 3.086206e+01 6.817547e+05
-7.251461e+02 7.673280e+01 3.076278e+01 6.795616e+05
-7.250902e+02 7.603988e+01 3.048499e+01 6.734251e+05
-7.250337e+02 7.579578e+01 3.038712e+01 6.712632e+05
-7.249751e+02 7.567736e+01 3.033965e+01 6.702145e+05
-7.249148e+02 7.569289e+01 3.034587e+01 6.703520e+05
-7.248548e+02 7.619612e+01 3.054762e+01 6.748087e+05
-7.247953e+02 7.644558e+01 3.064763e+01 6.770180e+05
-7.247350e+02 7.633945e+01 3.060509e+01 6.760781e+05
-7.246733e+02 7.629991e+01 3.058923e+01 6.757279e+05
-7.246098e+02 7.698493e+01 3.086386e+01 6.817946e+05
-7.245436e+02 7.725991e+01 3.097410e+01 6.842298e+05
-7.244763e+02 7.727049e+01 3.097835e+01 6.843236e+05
-7.244087e+02 7.787764e+01 3.122176e+01 6.897006e+05
-7.243400e+02 7.771069e+01 3.115482e+01 6.882220e+05
-7.242706e+02 7.811117e+01 3.131538e+01 6.917688e+05
-7.242013e+02 7.796442e+01 3.125655e+01 6.904691e+05
-7.241304e+02 7.801786e+01 3.127797e+01 6.909424e+05
-7.240567e+02 7.819029e+01 3.134710e+01 6.924695e+05
-7.239826e+02 7.839502e+01 3.142918e+01 6.942826e+05
-7.239086e+02 7.833179e+01 3.140383e+01 6.937227e+05
-7.238338e+02 7.877683e+01 3.158225e+01 6.976640e+05
