#E_pot  E_kin  T  P
-3.591713e+02 4.248960e+02 1.703442e+02 7.349547e+06
-3.580641e+02 4.240209e+02 1.699933e+02 7.334408e+06
-3.569577e+02 4.232686e+02 1.696917e+02 7.321396e+06
-3.558463e+02 4.214784e+02 1.689740e+02 7.290431e+06
-3.547379e+02 4.186099e+02 1.678240e+02 7.240813e+06
-3.536335e+02 4.154711e+02 1.665656e+02 7.186520e+06
-3.525410e+02 4.162290e+02 1.668695e+02 7.199630e+06
-3.514652e+02 4.132714e+02 1.656837e+02 7.148471e+06
-3.503978e+02 4.147861e+02 1.662910e+02 7.174672e+06
-3.493483e+02 4.103939e+02 1.645301e+02 7.098698e+06
-3.483257e+02 4.084167e+02 1.637374e+02 7.064498e+06
-3.473218e+02 4.083834e+02 1.637241e+02 7.063923e+06
-3.463276e+02 4.072837e+02 1.632832e+02 7.044901e+06
-3.453401e+02 4.058695e+02 1.627163e+02 7.020440e+06
-3.443586e+02 4.065444e+02 1.629868e+02 7.032113e+06
-3.433904e+02 4.059791e+02 1.627602e+02 7.022334e+06
-3.424421e+02 4.037913e+02 1.618831e+02 6.984492e+06
-3.415101e+02 4.040204e+02 1.619750e+02 6.988456e+06
-3.405969e+02 4.025016e+02 1.613661e+02 6.962184e+06
-3.397069e+02 4.023618e+02 1.613100e+02 6.959765e+06
-3.388385e+02 4.048426e+02 1.623046e+02 7.002677e+06
-3.379855e+02 4.060133e+02 1.627739e+02 7.022927e+06
-3.371526e+02 4.042683e+02 1.620743e+02 6.992743e+06
-3.363322e+02 4.026516e+02 1.614262e+02 6.964779e+06
-3.355249e+02 4.010006e+02 1.607643e+02 6.936220e+06
-3.347444e+02 3.998616e+02 1.603077e+02 6.916519e+06
-3.339816e+02 3.973260e+02 1.592911e+02 6.872660e+06
-3.332393e+02 3.966029e+02 1.590012e+02 6.860151e+06
-3.325146e+02 3.973611e+02 1.593052e+02 6.873268e+06
-3.318091e+02 3.952107e+02 1.584431e+02 6.836071e+06
-3.311359e+02 3.927472e+02 1.574554e+02 6.793459e+06
-3.304907e+02 3.918060e+02 1.570781e+02 6.777179e+06
-3.298666e+02 3.895900e+02 1.561897e+02 6.738847e+06
-3.292576e+02 3.913327e+02 1.568883e+02 6.768992e+06
-3.286582e+02 3.931762e+02 1.576274e+02 6.800880e+06
-3.280715e+02 3.922778e+02 1.572672e+02 6.785339e+06
-3.275016e+02 3.907585e+02 1.566581e+02 6.759059e+06
-3.269443e+02 3.895633e+02 1.561790e+02 6.738386e+06
-3.263970e+02 3.911240e+02 1.568047e+02 6.765382e+06
-3.258662e+02 3.908423e+02 1.566917e+02 6.760509e+06
-3.253539e+02 3.902958e+02 1.564727e+02 6.751057e+06
-3.248518e+02 3.879171e+02 1.555190e+02 6.709912e+06
-3.243651e+02 3.878902e+02 1.555082e+02 6.709447e+06
-3.239040e+02 3.864326e+02 1.549239e+02 6.684233e+06
-3.234614e+02 3.862777e+02 1.548618e+02 6.681555e+06
-3.230359e+02 3.842191e+02 1.540364e+02 6.645945e+06
-3.226236e+02 3.869246e+02 1.551211e+02 6.692744e+06
-3.222227e+02 3.868866e+02 1.551059e+02 6.692086e+06
-3.218365e+02 3.877614e+02 1.554566e+02 6.707218e+06
-3.214641e+02 3.912560e+02 1.568576e+02 6.767666e+06
-3.211071e+02 3.859535e+02 1.547318e+02 6.675947e+06
-3.207694e+02 3.851765e+02 1.544203e+02 6.662507e+06
-3.204466e+02 3.848245e+02 1.542792e+02 6.656418e+06
-3.201315e+02 3.833223e+02 1.536769e+02 6.630434e+06
-3.198276e+02 3.849448e+02 1.543274e+02 6.658499e+06
-3.195316e+02 3.827316e+02 1.534401e+02 6.620216e+06
-3.192477e+02 3.825007e+02 1.533475e+02 6.616222e+06
-3.189825e+02 3.788327e+02 1.518770e+02 6.552777e+06
-3.187350e+02 3.806663e+02 1.526121e+02 6.584492e+06
-3.185054e+02 3.807626e+02 1.526507e+02 6.586157e+06
-3.182934e+02 3.803907e+02 1.525016e+02 6.579725e+06
-3.180928e+02 3.799666e+02 1.523316e+02 6.572389e+06
-3.179057e+02 3.830018e+02 1.535484e+02 6.624890e+06
-3.177365e+02 3.832739e+02 1.536575e+02 6.629597e+06
-3.175810e+02 3.816629e+02 1.530116e+02 6.601731e+06
-3.174367e+02 3.819951e+02 1.531448e+02 6.607476e+06
-3.172992e+02 3.823672e+02 1.532940e+02 6.613913e+06
-3.171715e+02 3.850522e+02 1.543705e+02 6.660357e+06
-3.170523e+02 3.836477e+02 1.538074e+02 6.636063e+06
-3.169303e+02 3.827633e+02 1.534528e+02 6.620764e+06
-3.168056e+02 3.819813e+02 1.531393e+02 6.607238e+06
-3.166804e+02 3.845110e+02 1.541535e+02 6.650996e+06
-3.165601e+02 3.847387e+02 1.542448e+02 6.654934e+06
-3.164549e+02 3.863418e+02 1.548875e+02 6.682664e+06
-3.163639e+02 3.846981e+02 1.542285e+02 6.654231e+06
-3.162891e+02 3.855581e+02 1.545733e+02 6.669107e+06
-3.162302e+02 3.829926e+02 1.535447e+02 6.624731e+06
-3.161792e+02 3.829017e+02 1.535083e+02 6.623159e+06
-3.161414e+02 3.838542e+02 1.538902e+02 6.639634e+06
-3.161194e+02 3.836487e+02 1.538078e+02 6.636080e+06
-3.161058e+02 3.834539e+02 1.537297e+02 6.632709e+06
-3.160995e+02 3.856571e+02 1.546130e+02 6.670820e+06
-3.161079e+02 3.855841e+02 1.545837e+02 6.669558e+06
-3.161301e+02 3.891363e+02 1.560078e+02 6.731001e+06
-3.161588e+02 3.908941e+02 1.567125e+02 6.761405e+06
-3.161947e+02 3.908156e+02 1.566810e+02 6.760047e+06
-3.162361e+02 3.915318e+02 1.569682e+02 6.772436e+06
-3.162828e+02 3.934857e+02 1.577515e+02 6.806232e+06
-3.163455e+02 3.926395e+02 1.574123e+02 6.791596e+06
-3.164171e+02 3.930564e+02 1.575794e+02 6.798808e+06
-3.164865e+02 3.952268e+02 1.584495e+02 6.836349e+06
-3.165639e+02 3.944566e+02 1.581407e+02 6.823026e+06
-3.166494e+02 3.951125e+02 1.584037e+02 6.834372e+06
-3.167358e+02 3.977452e+02 1.594592e+02 6.879911e+06
-3.168212e+02 4.006962e+02 1.606423e+02 6.930956e+06
-3.169110e+02 3.997570e+02 1.602657e+02 6.914709e+06
-3.170086e+02 4.016725e+02 1.610336e+02 6.947842e+06
-3.171086e+02 3.995357e+02 1.601770e+02 6.910882e+06
-3.172107e+02 3.992302e+02 1.600545e+02 6.905597e+06
-3.173139e+02 4.013015e+02 1.608849e+02 6.941426e+06
-3.174171e+02 4.034065e+02 1.617288e+02 6.977836e+06
-3.175292e+02 4.030698e+02 1.615939e+02 6.972012e+06
-3.176518e+02 4.051172e+02 1.624147e+02 7.007426e+06
-3.177816e+02 4.034473e+02 1.617452e+02 6.978541e+06
-3.179172e+02 4.007492e+02 1.606635e+02 6.931871e+06
-3.180588e+02 4.037375e+02 1.618615e+02 6.983562e+06
-3.182108e+02 4.063128e+02 1.628940e+02 7.028108e+06
-3.183664e+02 4.058524e+02 1.627094e+02 7.020143e+06
-3.185216e+02 4.069168e+02 1.631361e+02 7.038555e+06
-3.186802e+02 4.051096e+02 1.624116e+02 7.007294e+06
-3.188343e+02 4.045695e+02 1.621951e+02 6.997953e+06
-3.189802e+02 4.049918e+02 1.623644e+02 7.005258e+06
-3.191199e+02 4.061714e+02 1.628373e+02 7.025661e+06
-3.192593e+02 4.061403e+02 1.628248e+02 7.025124e+06
-3.194037e+02 4.057656e+02 1.626746e+02 7.018642e+06
-3.195459e+02 4.074591e+02 1.633536e+02 7.047935e+06
-3.196885e+02 4.099073e+02 1.643351e+02 7.090283e+06
-3.198402e+02 4.111219e+02 1.648220e+02 7.111291e+06
-3.199977e+02 4.083928e+02 1.637279e+02 7.064086e+06
-3.201549e+02 4.097242e+02 1.642616e+02 7.087115e+06
-3.203057e+02 4.097272e+02 1.642629e+02 7.087167e+06
-3.204482e+02 4.068065e+02 1.630919e+02 7.036647e+06
-3.205895e+02 4.061051e+02 1.628107e+02 7.024514e+06
-3.207340e+02 4.050260e+02 1.623781e+02 7.005849e+06
-3.208870e+02 4.079473e+02 1.635493e+02 7.056379e+06
-3.210424e+02 4.082036e+02 1.636520e+02 7.060813e+06
-3.211900e+02 4.103183e+02 1.644998e+02 7.097391e+06
-3.213275e+02 4.086482e+02 1.638303e+02 7.068502e+06
-3.214562e+02 4.091472e+02 1.640303e+02 7.077134e+06
-3.215780e+02 4.105922e+02 1.646096e+02 7.102129e+06
-3.216955e+02 4.091473e+02 1.640304e+02 7.077137e+06
-3.218188e+02 4.082990e+02 1.636903e+02 7.062462e+06
-3.219434e+02 4.110553e+02 1.647953e+02 7.110140e+06
-3.220656e+02 4.092956e+02 1.640898e+02 7.079702e+06
-3.221874e+02 4.098274e+02 1.643030e+02 7.088900e+06
-3.223049e+02 4.130913e+02 1.656115e+02 7.145357e+06
-3.224226e+02 4.151260e+02 1.664273e+02 7.180551e+06
-3.225412e+02 4.178239e+02 1.675089e+02 7.227219e+06
-3.226490e+02 4.186829e+02 1.678533e+02 7.242077e+06
-3.227446e+02 4.201404e+02 1.684376e+02 7.267288e+06
-3.228378e+02 4.203758e+02 1.685319e+02 7.271358e+06
-3.229356e+02 4.172192e+02 1.672665e+02 7.216758e+06
-3.230409e+02 4.153813e+02 1.665296e+02 7.184968e+06
-3.231526e+02 4.158436e+02 1.667150e+02 7.192964e+06
-3.232697e+02 4.180603e+02 1.676037e+02 7.231307e+06
-3.233921e+02 4.159809e+02 1.667700e+02 7.195339e+06
-3.235168e+02 4.135620e+02 1.658002e+02 7.153498e+06
-3.236384e+02 4.156816e+02 1.666500e+02 7.190163e+06
-3.237600e+02 4.138874e+02 1.659307e+02 7.159127e+06
-3.238809e+02 4.122995e+02 1.652941e+02 7.131660e+06
-3.239966e+02 4.171748e+02 1.672486e+02 7.215990e+06
-3.241109e+02 4.162537e+02 1.668794e+02 7.200058e+06
-3.242185e+02 4.147704e+02 1.662847e+02 7.174401e+06
-3.243170e+02 4.139644e+02 1.659616e+02 7.160459e+06
-3.244115e+02 4.144005e+02 1.661364e+02 7.168003e+06
-3.245045e+02 4.160484e+02 1.667971e+02 7.196507e+06
-3.245921e+02 4.189614e+02 1.679649e+02 7.246893e+06
-3.246762e+02 4.180859e+02 1.676139e+02 7.231750e+06
-3.247610e+02 4.198960e+02 1.683396e+02 7.263060e+06
-3.248447e+02 4.188643e+02 1.679260e+02 7.245214e+06
-3.249291e+02 4.195429e+02 1.681980e+02 7.256952e+06
-3.250124e+02 4.203717e+02 1.685303e+02 7.271288e+06
-3.250962e+02 4.219897e+02 1.691790e+02 7.299275e+06
-3.251794e+02 4.205979e+02 1.686210e+02 7.275200e+06
-3.252595e+02 4.223680e+02 1.693306e+02 7.305818e+06
-3.253333e+02 4.229902e+02 1.695801e+02 7.316581e+06
-3.253942e+02 4.252186e+02 1.704735e+02 7.355126e+06
-3.254446e+02 4.275391e+02 1.714038e+02 7.395264e+06
-3.254876e+02 4.250802e+02 1.704180e+02 7.352732e+06
-3.255282e+02 4.267147e+02 1.710733e+02 7.381005e+06
-3.255698e+02 4.277616e+02 1.714930e+02 7.399114e+06
-3.256098e+02 4.267354e+02 1.710816e+02 7.381362e+06
-3.256460e+02 4.252888e+02 1.705016e+02 7.356341e+06
-3.256799e+02 4.275943e+02 1.714259e+02 7.396219e+06
-3.257144e+02 4.267727e+02 1.710965e+02 7.382008e+06
-3.257481e+02 4.244102e+02 1.701494e+02 7.341142e+06
-3.257775e+02 4.236776e+02 1.698557e+02 7.328471e+06
-3.257974e+02 4.256859e+02 1.706608e+02 7.363209e+06
-3.258055e+02 4.289292e+02 1.719611e+02 7.419310e+06
-3.258075e+02 4.296261e+02 1.722405e+02 7.431364e+06
-3.258103e+02 4.297813e+02 1.723027e+02 7.434049e+06
-3.258143e+02 4.310952e+02 1.728295e+02 7.456775e+06
-3.258169e+02 4.300271e+02 1.724012e+02 7.438300e+06
-3.258173e+02 4.282930e+02 1.717060e+02 7.408304e+06
-3.258139e+02 4.273199e+02 1.713159e+02 7.391473e+06
-3.258012e+02 4.296510e+02 1.722505e+02 7.431794e+06
-3.257809e+02 4.324261e+02 1.733630e+02 7.479797e+06
-3.257576e+02 4.312001e+02 1.728715e+02 7.458589e+06
-3.257313e+02 4.325712e+02 1.734212e+02 7.482306e+06
-3.257052e+02 4.357360e+02 1.746900e+02 7.537048e+06
-3.256803e+02 4.374121e+02 1.753620e+02 7.566041e+06
-3.256537e+02 4.375193e+02 1.754049e+02 7.567894e+06
-3.256239e+02 4.409264e+02 1.767709e+02 7.626829e+06
-3.255941e+02 4.401291e+02 1.764512e+02 7.613038e+06
-3.255675e+02 4.412377e+02 1.768957e+02 7.632213e+06
-3.255399e+02 4.419643e+02 1.771870e+02 7.644781e+06
-3.255100e+02 4.455252e+02 1.786146e+02 7.706376e+06
-3.254751e+02 4.472137e+02 1.792915e+02 7.735581e+06
-3.254344e+02 4.460143e+02 1.788106e+02 7.714835e+06
-3.253895e+02 4.437474e+02 1.779018e+02 7.675623e+06
-3.253427e+02 4.421508e+02 1.772617e+02 7.648008e+06
-3.252974e+02 4.437943e+02 1.779206e+02 7.676434e+06
-3.252508e+02 4.403745e+02 1.765496e+02 7.617282e+06
-3.251985e+02 4.407112e+02 1.766846e+02 7.623105e+06
-3.251443e+02 4.387382e+02 1.758936e+02 7.588978e+06
-3.250869e+02 4.360961e+02 1.748343e+02 7.543277e+06
-3.250226e+02 4.337825e+02 1.739068e+02 7.503257e+06
-3.249549e+02 4.363733e+02 1.749455e+02 7.548072e+06
-3.248854e+02 4.370312e+02 1.752092e+02 7.559452e+06
-3.248161e+02 4.371530e+02 1.752581e+02 7.561558e+06
-3.247451e+02 4.406657e+02 1.766663e+02 7.622318e+06
-3.246763e+02 4.398692e+02 1.763470e+02 7.608542e+06
-3.246098e+02 4.415321e+02 1.770137e+02 7.637305e+06
-3.245429e+02 4.419776e+02 1.771923e+02 7.645011e+06
-3.244796e+02 4.392117e+02 1.760834e+02 7.597169e+06
-3.244177e+02 4.397696e+02 1.763071e+02 7.606819e+06
-3.243549e+02 4.411926e+02 1.768776e+02 7.631433e+06
-3.242907e+02 4.408446e+02 1.767380e+02 7.625413e+06
-3.242280e+02 4.396278e+02 1.762503e+02 7.604367e+06
-3.241706e+02 4.399594e+02 1.763832e+02 7.610103e+06
-3.241178e+02 4.395600e+02 1.762231e+02 7.603193e+06
-3.240653e+02 4.425353e+02 1.774159e+02 7.654659e+06
-3.240070e+02 4.429133e+02 1.775674e+02 7.661196e+06
-3.239413e+02 4.400185e+02 1.764069e+02 7.611125e+06
-3.238721e+02 4.422948e+02 1.773195e+02 7.650498e+06
-3.238086e+02 4.434743e+02 1.777923e+02 7.670899e+06
-3.237557e+02 4.446553e+02 1.782658e+02 7.691329e+06
-3.237076e+02 4.451359e+02 1.784585e+02 7.699642e+06
-3.236600e+02 4.435831e+02 1.778359e+02 7.672782e+06
-3.236109e+02 4.422662e+02 1.773080e+02 7.650004e+06
-3.235597e+02 4.414199e+02 1.769687e+02 7.635364e+06
-3.235076e+02 4.423937e+02 1.773591e+02 7.652208e+06
-3.234567e+02 4.428980e+02 1.775613e+02 7.660931e+06
-3.234050e+02 4.429110e+02 1.775665e+02 7.661156e+06
-3.233495e+02 4.428514e+02 1.775426e+02 7.660126e+06
-3.232928e+02 4.436992e+02 1.778825e+02 7.674790e+06
-3.232357e+02 4.433877e+02 1.777576e+02 7.669402e+06
-3.231824e+02 4.433500e+02 1.777425e+02 7.668750e+06
-3.231252e+02 4.454840e+02 1.785980e+02 7.705662e+06
-3.230609e+02 4.445973e+02 1.782426e+02 7.690325e+06
-3.230025e+02 4.458345e+02 1.787386e+02 7.711726e+06
-3.229518e+02 4.449489e+02 1.783835e+02 7.696406e+06
-3.229007e+02 4.452436e+02 1.785016e+02 7.701503e+06
-3.228504e+02 4.455229e+02 1.786136e+02 7.706336e+06
-3.228053e+02 4.455560e+02 1.786269e+02 7.706907e+06
-3.227637e+02 4.459010e+02 1.787652e+02 7.712876e+06
-3.227263e+02 4.455841e+02 1.786382e+02 7.707394e+06
-3.226893e+02 4.437023e+02 1.778837e+02 7.674843e+06
-3.226581e+02 4.411052e+02 1.768425e+02 7.629921e+06
-3.226339e+02 4.394032e+02 1.761602e+02 7.600481e+06
-3.226121e+02 4.416167e+02 1.770476e+02 7.638768e+06
-3.225939e+02 4.402121e+02 1.764845e+02 7.614473e+06
-3.225749e+02 4.408670e+02 1.767471e+02 7.625802e+06
-3.225500e+02 4.414526e+02 1.769818e+02 7.635931e+06
-3.225302e+02 4.425525e+02 1.774228e+02 7.654956e+06
-3.225187e+02 4.413591e+02 1.769443e+02 7.634313e+06
-3.225113e+02 4.388262e+02 1.759289e+02 7.590500e+06
-3.225046e+02 4.390303e+02 1.760107e+02 7.594031e+06
-3.224989e+02 4.417032e+02 1.770823e+02 7.640265e+06
-3.224999e+02 4.435744e+02 1.778324e+02 7.672631e+06
-3.225031e+02 4.433799e+02 1.777545e+02 7.669267e+06
-3.225049e+02 4.412779e+02 1.769118e+02 7.632908e+06
-3.225111e+02 4.392269e+02 1.760895e+02 7.597431e+06
-3.225216e+02 4.390292e+02 1.760102e+02 7.594012e+06
-3.225297e+02 4.381741e+02 1.756674e+02 7.579220e+06
-3.225392e+02 4.409177e+02 1.767673e+02 7.626677e+06
-3.225521e+02 4.416236e+02 1.770504e+02 7.638889e+06
-3.225682e+02 4.447270e+02 1.782945e+02 7.692567e+06
-3.225867e+02 4.457955e+02 1.787229e+02 7.711050e+06
-3.226065e+02 4.461479e+02 1.788642e+02 7.717146e+06
-3.226298e+02 4.456537e+02 1.786661e+02 7.708597e+06
-3.226559e+02 4.441303e+02 1.780553e+02 7.682247e+06
-3.226803e+02 4.427037e+02 1.774834e+02 7.657571e+06
-3.226997e+02 4.416749e+02 1.770709e+02 7.639776e+06
-3.227169e+02 4.422231e+02 1.772907e+02 7.649257e+06
-3.227363e+02 4.401086e+02 1.764430e+02 7.612683e+06
-3.227570e+02 4.359843e+02 1.747895e+02 7.541344e+06
-3.227746e+02 4.348511e+02 1.743352e+02 7.521742e+06
-3.227879e+02 4.377347e+02 1.754913e+02 7.571620e+06
-3.227977e+02 4.380412e+02 1.756142e+02 7.576922e+06
-3.228068e+02 4.401041e+02 1.764412e+02 7.612605e+06
-3.228150e+02 4.402682e+02 1.765070e+02 7.615443e+06
-3.228246e+02 4.417854e+02 1.771153e+02 7.641687e+06
-3.228377e+02 4.413247e+02 1.769305e+02 7.633717e+06
-3.228532e+02 4.411309e+02 1.768528e+02 7.630366e+06
-3.228669e+02 4.408869e+02 1.767550e+02 7.626145e+06
-3.228763e+02 4.417458e+02 1.770994e+02 7.641001e+06
-3.228881e+02 4.422068e+02 1.772842e+02 7.648976e+06
-3.229070e+02 4.379145e+02 1.755634e+02 7.574731e+06
-3.229257e+02 4.369530e+02 1.751779e+02 7.558100e+06
-3.229378e+02 4.365745e+02 1.750261e+02 7.551552e+06
-3.229473e+02 4.332791e+02 1.737050e+02 7.494552e+06
-3.229539e+02 4.311650e+02 1.728574e+02 7.457982e+06
-3.229558e+02 4.296871e+02 1.722649e+02 7.432420e+06
-3.229585e+02 4.320084e+02 1.731956e+02 7.472572e+06
-3.229665e+02 4.339039e+02 1.739555e+02 7.505358e+06
-3.229743e+02 4.321886e+02 1.732678e+02 7.475688e+06
-3.229789e+02 4.330460e+02 1.736115e+02 7.490518e+06
-3.229845e+02 4.332193e+02 1.736810e+02 7.493516e+06
-3.229914e+02 4.303476e+02 1.725297e+02 7.443843e+06
-3.229975e+02 4.310024e+02 1.727922e+02 7.455170e+06
-3.230019e+02 4.324203e+02 1.733607e+02 7.479697e+06
-3.230040e+02 4.324311e+02 1.733650e+02 7.479883e+06
-3.230039e+02 4.327025e+02 1.734738e+02 7.484577e+06
-3.229983e+02 4.335191e+02 1.738012e+02 7.498703e+06
-3.229913e+02 4.313755e+02 1.729418e+02 7.461624e+06
-3.229848e+02 4.325115e+02 1.733973e+02 7.481274e+06
-3.229778e+02 4.344727e+02 1.741835e+02 7.515197e+06
-3.229736e+02 4.355861e+02 1.746299e+02 7.534455e+06
-3.229722e+02 4.353876e+02 1.745503e+02 7.531021e+06
-3.229743e+02 4.338542e+02 1.739356e+02 7.504499e+06
-3.229789e+02 4.348697e+02 1.743427e+02 7.522065e+06
-3.229836e+02 4.349012e+02 1.743553e+02 7.522608e+06
-3.229852e+02 4.326762e+02 1.734633e+02 7.484122e+06
-3.229859e+02 4.303437e+02 1.725282e+02 7.443776e+06
-3.229884e+02 4.265056e+02 1.709894e+02 7.377388e+06
-3.229908e+02 4.277980e+02 1.715076e+02 7.399742e+06
-3.229910e+02 4.271973e+02 1.712668e+02 7.389353e+06
-3.229874e+02 4.278048e+02 1.715103e+02 7.399860e+06
-3.229868e+02 4.295458e+02 1.722083e+02 7.429975e+06
-3.229913e+02 4.311668e+02 1.728581e+02 7.458013e+06
-3.229934e+02 4.266878e+02 1.710625e+02 7.380538e+06
