#E_pot  E_kin  T  P
-2.373709e+02 1.302764e+02 5.222884e+01 1.153755e+06
-2.372832e+02 1.303129e+02 5.224346e+01 1.154078e+06
-2.371933e+02 1.302776e+02 5.222930e+01 1.153765e+06
-2.371013e+02 1.307262e+02 5.240915e+01 1.157738e+06
-2.370073e+02 1.304148e+02 5.228433e+01 1.154981e+06
-2.369114e+02 1.305297e+02 5.233037e+01 1.155998e+06
-2.368138e+02 1.299450e+02 5.209596e+01 1.150820e+06
-2.367145e+02 1.301518e+02 5.217888e+01 1.152651e+06
-2.366131e+02 1.295200e+02 5.192559e+01 1.147056e+06
-2.365096e+02 1.295343e+02 5.193133e+01 1.147183e+06
-2.364042e+02 1.295071e+02 5.192040e+01 1.146942e+06
-2.362970e+02 1.297392e+02 5.201345e+01 1.148997e+06
-2.361878e+02 1.295401e+02 5.193364e+01 1.147234e+06
-2.360767e+02 1.295166e+02 5.192422e+01 1.147026e+06
-2.359639e+02 1.306591e+02 5.238225e+01 1.157144e+06
-2.358494e+02 1.303005e+02 5.223850e+01 1.153969e+06
-2.357330e+02 1.299590e+02 5.210158e+01 1.150944e+06
-2.356143e+02 1.304743e+02 5.230816e+01 1.155507e+06
-2.354935e+02 1.296577e+02 5.198080e+01 1.148276e+06
-2.353708e+02 1.291350e+02 5.177124e+01 1.143646e+06
-2.352470e+02 1.279512e+02 5.129665e+01 1.133163e+06
-2.351218e+02 1.275566e+02 5.113846e+01 1.129668e+06
-2.349952e+02 1.271752e+02 5.098554e+01 1.126290e+06
-2.348669e+02 1.269175e+02 5.088224e+01 1.124008e+06
-2.347368e+02 1.269737e+02 5.090476e+01 1.124506e+06
-2.346049e+02 1.260158e+02 5.052071e+01 1.116022e+06
-2.344712e+02 1.265309e+02 5.072723e+01 1.120584e+06
-2.343356e+02 1.261793e+02 5.058626e+01 1.117470e+06
-2.341976e+02 1.263972e+02 5.067364e+01 1.119400e+06
-2.340572e+02 1.262225e+02 5.060358e+01 1.117853e+06
-2.339152e+02 1.266935e+02 5.079242e+01 1.122024e+06
-2.337710e+02 1.272777e+02 5.102665e+01 1.127198e+06
-2.336249e+02 1.265119e+02 5.071963e+01 1.120416e+06
-2.334774e+02 1.257606e+02 5.041842e+01 1.113762e+06
-2.333283e+02 1.252950e+02 5.023176e+01 1.109639e+06
-2.331777e+02 1.255398e+02 5.032988e+01 1.111806e+06
-2.330253e+02 1.252467e+02 5.021240e+01 1.109211e+06
-2.328714e+02 1.249489e+02 5.009298e+01 1.106573e+06
-2.327162e+02 1.244724e+02 4.990195e+01 1.102353e+06
-2.325597e+02 1.237274e+02 4.960328e+01 1.095755e+06
-2.324012e+02 1.234471e+02 4.949092e+01 1.093273e+06
-2.322413e+02 1.228155e+02 4.923771e+01 1.087680e+06
-2.320802e+02 1.235473e+02 4.953109e+01 1.094161e+06
-2.319178e+02 1.238290e+02 4.964400e+01 1.096655e+06
-2.317540e+02 1.229928e+02 4.930877e+01 1.089250e+06
-2.315889e+02 1.226062e+02 4.915379e+01 1.085826e+06
-2.314225e+02 1.222163e+02 4.899749e+01 1.082373e+06
-2.312550e+02 1.211233e+02 4.855930e+01 1.072694e+06
-2.310870e+02 1.210524e+02 4.853087e+01 1.072065e+06
-2.309175e+02 1.216001e+02 4.875043e+01 1.076916e+06
-2.307459e+02 1.212564e+02 4.861266e+01 1.073872e+06
-2.305742e+02 1.203475e+02 4.824825e+01 1.065822e+06
-2.304021e+02 1.196458e+02 4.796693e+01 1.059608e+06
-2.302285e+02 1.197014e+02 4.798924e+01 1.060101e+06
-2.300540e+02 1.202840e+02 4.822279e+01 1.065260e+06
-2.298775e+02 1.203760e+02 4.825970e+01 1.066075e+06
-2.296991e+02 1.205998e+02 4.834940e+01 1.068057e+06
-2.295195e+02 1.199943e+02 4.810667e+01 1.062695e+06
-2.293383e+02 1.207029e+02 4.839072e+01 1.068970e+06
-2.291549e+02 1.206691e+02 4.837719e+01 1.068671e+06
-2.289690e+02 1.202629e+02 4.821436e+01 1.065074e+06
-2.287814e+02 1.200840e+02 4.814260e+01 1.063489e+06
-2.285930e+02 1.197060e+02 4.799106e+01 1.060141e+06
-2.284042e+02 1.193252e+02 4.783841e+01 1.056769e+06
-2.282155e+02 1.192944e+02 4.782604e+01 1.056496e+06
-2.280265e+02 1.190641e+02 4.773373e+01 1.054456e+06
-2.278372e+02 1.191404e+02 4.776433e+01 1.055132e+06
-2.276476e+02 1.186195e+02 4.755549e+01 1.050519e+06
-2.274570e+02 1.183653e+02 4.745360e+01 1.048268e+06
-2.272660e+02 1.174935e+02 4.710407e+01 1.040547e+06
-2.270750e+02 1.170513e+02 4.692677e+01 1.036630e+06
-2.268839e+02 1.171014e+02 4.694689e+01 1.037075e+06
-2.266933e+02 1.168971e+02 4.686498e+01 1.035265e+06
-2.265040e+02 1.156910e+02 4.638144e+01 1.024584e+06
-2.263159e+02 1.150133e+02 4.610974e+01 1.018582e+06
-2.261295e+02 1.148388e+02 4.603978e+01 1.017036e+06
-2.259443e+02 1.144213e+02 4.587240e+01 1.013339e+06
-2.257591e+02 1.141402e+02 4.575972e+01 1.010850e+06
-2.255743e+02 1.130502e+02 4.532273e+01 1.001196e+06
-2.253895e+02 1.128947e+02 4.526036e+01 9.998186e+05
-2.252047e+02 1.131327e+02 4.535581e+01 1.001927e+06
-2.250207e+02 1.131094e+02 4.534644e+01 1.001720e+06
-2.248367e+02 1.134025e+02 4.546393e+01 1.004316e+06
-2.246529e+02 1.128625e+02 4.524745e+01 9.995336e+05
-2.244686e+02 1.133712e+02 4.545142e+01 1.004039e+06
-2.242832e+02 1.130644e+02 4.532841e+01 1.001322e+06
-2.240983e+02 1.130879e+02 4.533784e+01 1.001530e+06
-2.239148e+02 1.128578e+02 4.524558e+01 9.994923e+05
-2.237318e+02 1.131309e+02 4.535505e+01 1.001910e+06
-2.235481e+02 1.135362e+02 4.551755e+01 1.005500e+06
-2.233636e+02 1.135469e+02 4.552183e+01 1.005595e+06
-2.231796e+02 1.135030e+02 4.550424e+01 1.005206e+06
-2.229974e+02 1.133924e+02 4.545990e+01 1.004227e+06
-2.228167e+02 1.125550e+02 4.512418e+01 9.968104e+05
-2.226368e+02 1.125562e+02 4.512467e+01 9.968213e+05
-2.224577e+02 1.123966e+02 4.506069e+01 9.954080e+05
-2.222805e+02 1.114921e+02 4.469805e+01 9.873970e+05
-2.221053e+02 1.116883e+02 4.477672e+01 9.891349e+05
-2.219311e+02 1.119509e+02 4.488201e+01 9.914608e+05
-2.217585e+02 1.114821e+02 4.469406e+01 9.873089e+05
-2.215879e+02 1.109980e+02 4.449997e+01 9.830214e+05
-2.214189e+02 1.111564e+02 4.456348e+01 9.844245e+05
-2.212490e+02 1.109874e+02 4.449573e+01 9.829278e+05
-2.210781e+02 1.109713e+02 4.448925e+01 9.827847e+05
-2.209085e+02 1.107507e+02 4.440084e+01 9.808317e+05
-2.207402e+02 1.117403e+02 4.479757e+01 9.895954e+05
-2.205713e+02 1.122802e+02 4.501401e+01 9.943768e+05
-2.204019e+02 1.122065e+02 4.498446e+01 9.937240e+05
-2.202338e+02 1.124572e+02 4.508496e+01 9.959441e+05
-2.200667e+02 1.121560e+02 4.496422e+01 9.932770e+05
-2.199003e+02 1.117131e+02 4.478664e+01 9.893541e+05
-2.197358e+02 1.109894e+02 4.449650e+01 9.829449e+05
-2.195736e+02 1.097691e+02 4.400731e+01 9.721384e+05
-2.194130e+02 1.101366e+02 4.415463e+01 9.753927e+05
-2.192531e+02 1.101497e+02 4.415987e+01 9.755085e+05
-2.190935e+02 1.100782e+02 4.413120e+01 9.748752e+05
-2.189341e+02 1.095539e+02 4.392103e+01 9.702325e+05
-2.187763e+02 1.093033e+02 4.382054e+01 9.680126e+05
-2.186210e+02 1.093292e+02 4.383094e+01 9.682424e+05
-2.184671e+02 1.098126e+02 4.402475e+01 9.725236e+05
-2.183151e+02 1.088226e+02 4.362782e+01 9.637553e+05
-2.181645e+02 1.083364e+02 4.343292e+01 9.594500e+05
-2.180153e+02 1.080048e+02 4.329999e+01 9.565134e+05
-2.178687e+02 1.077649e+02 4.320380e+01 9.543885e+05
-2.177246e+02 1.075876e+02 4.313269e+01 9.528178e+05
-2.175827e+02 1.069363e+02 4.287160e+01 9.470501e+05
-2.174430e+02 1.072451e+02 4.299539e+01 9.497846e+05
-2.173055e+02 1.077502e+02 4.319790e+01 9.542583e+05
-2.171701e+02 1.078190e+02 4.322550e+01 9.548679e+05
-2.170362e+02 1.076690e+02 4.316533e+01 9.535387e+05
-2.169038e+02 1.071694e+02 4.296504e+01 9.491143e+05
-2.167735e+02 1.066253e+02 4.274693e+01 9.442961e+05
-2.166449e+02 1.064236e+02 4.266605e+01 9.425095e+05
-2.165194e+02 1.062667e+02 4.260316e+01 9.411201e+05
-2.163985e+02 1.051378e+02 4.215056e+01 9.311220e+05
-2.162819e+02 1.044532e+02 4.187613e+01 9.250597e+05
-2.161695e+02 1.045383e+02 4.191023e+01 9.258131e+05
-2.160625e+02 1.046357e+02 4.194926e+01 9.266752e+05
-2.159610e+02 1.049295e+02 4.206706e+01 9.292776e+05
-2.158625e+02 1.052154e+02 4.218169e+01 9.318098e+05
-2.157652e+02 1.049290e+02 4.206686e+01 9.292731e+05
-2.156688e+02 1.046160e+02 4.194137e+01 9.265011e+05
-2.155728e+02 1.051879e+02 4.217065e+01 9.315659e+05
-2.154786e+02 1.050057e+02 4.209761e+01 9.299525e+05
-2.153874e+02 1.042152e+02 4.178067e+01 9.229511e+05
-2.152984e+02 1.037637e+02 4.159970e+01 9.189533e+05
-2.152112e+02 1.043457e+02 4.183300e+01 9.241070e+05
-2.151249e+02 1.043513e+02 4.183527e+01 9.241573e+05
-2.150411e+02 1.041200e+02 4.174251e+01 9.221080e+05
-2.149615e+02 1.043856e+02 4.184899e+01 9.244603e+05
-2.148857e+02 1.044846e+02 4.188869e+01 9.253372e+05
-2.148138e+02 1.044215e+02 4.186341e+01 9.247787e+05
-2.147454e+02 1.037684e+02 4.160155e+01 9.189943e+05
-2.146808e+02 1.036327e+02 4.154716e+01 9.177927e+05
-2.146199e+02 1.035687e+02 4.152151e+01 9.172261e+05
-2.145618e+02 1.033914e+02 4.145041e+01 9.156554e+05
-2.145057e+02 1.032723e+02 4.140269e+01 9.146014e+05
-2.144502e+02 1.034231e+02 4.146315e+01 9.159368e+05
-2.143944e+02 1.033786e+02 4.144531e+01 9.155428e+05
-2.143393e+02 1.030640e+02 4.131917e+01 9.127564e+05
-2.142862e+02 1.037520e+02 4.159497e+01 9.188490e+05
-2.142361e+02 1.035985e+02 4.153346e+01 9.174900e+05
-2.141888e+02 1.038697e+02 4.164218e+01 9.198917e+05
-2.141427e+02 1.041017e+02 4.173518e+01 9.219461e+05
-2.140980e+02 1.041034e+02 4.173586e+01 9.219611e+05
-2.140564e+02 1.041142e+02 4.174022e+01 9.220575e+05
-2.140172e+02 1.032689e+02 4.140131e+01 9.145709e+05
-2.139804e+02 1.030953e+02 4.133171e+01 9.130334e+05
-2.139451e+02 1.036361e+02 4.154854e+01 9.178232e+05
-2.139113e+02 1.028807e+02 4.124569e+01 9.111331e+05
-2.138804e+02 1.028013e+02 4.121386e+01 9.104299e+05
-2.138524e+02 1.024608e+02 4.107733e+01 9.074140e+05
-2.138261e+02 1.030245e+02 4.130332e+01 9.124062e+05
-2.138010e+02 1.030951e+02 4.133162e+01 9.130313e+05
-2.137777e+02 1.036659e+02 4.156048e+01 9.180870e+05
-2.137549e+02 1.040146e+02 4.170027e+01 9.211750e+05
-2.137332e+02 1.048883e+02 4.205054e+01 9.289125e+05
-2.137141e+02 1.050981e+02 4.213466e+01 9.307707e+05
-2.136978e+02 1.054574e+02 4.227871e+01 9.339528e+05
-2.136834e+02 1.052717e+02 4.220425e+01 9.323081e+05
-2.136697e+02 1.047741e+02 4.200474e+01 9.279009e+05
-2.136577e+02 1.049476e+02 4.207430e+01 9.294374e+05
-2.136470e+02 1.055373e+02 4.231074e+01 9.346606e+05
-2.136361e+02 1.051205e+02 4.214363e+01 9.309689e+05
-2.136264e+02 1.048950e+02 4.205321e+01 9.289716e+05
-2.136182e+02 1.047374e+02 4.199004e+01 9.275762e+05
-2.136124e+02 1.049922e+02 4.209219e+01 9.298327e+05
-2.136095e+02 1.047212e+02 4.198354e+01 9.274325e+05
-2.136079e+02 1.049042e+02 4.205692e+01 9.290536e+05
-2.136084e+02 1.053221e+02 4.222444e+01 9.327541e+05
-2.136098e+02 1.058102e+02 4.242015e+01 9.370775e+05
-2.136104e+02 1.061674e+02 4.256335e+01 9.402407e+05
-2.136115e+02 1.061284e+02 4.254771e+01 9.398953e+05
-2.136135e+02 1.069733e+02 4.288645e+01 9.473780e+05
-2.136159e+02 1.071316e+02 4.294990e+01 9.487797e+05
-2.136192e+02 1.075766e+02 4.312832e+01 9.527211e+05
-2.136224e+02 1.081454e+02 4.335635e+01 9.577584e+05
-2.136267e+02 1.081632e+02 4.336350e+01 9.579163e+05
-2.136326e+02 1.080366e+02 4.331274e+01 9.567950e+05
-2.136386e+02 1.083277e+02 4.342941e+01 9.593723e+05
-2.136450e+02 1.078495e+02 4.323771e+01 9.551376e+05
-2.136521e+02 1.072570e+02 4.300017e+01 9.498904e+05
-2.136594e+02 1.068266e+02 4.282763e+01 9.460788e+05
-2.136667e+02 1.066681e+02 4.276408e+01 9.446749e+05
-2.136751e+02 1.069092e+02 4.286073e+01 9.468100e+05
-2.136834e+02 1.073421e+02 4.303429e+01 9.506440e+05
-2.136913e+02 1.069724e+02 4.288607e+01 9.473696e+05
-2.136985e+02 1.066799e+02 4.276879e+01 9.447790e+05
-2.137042e+02 1.070787e+02 4.292871e+01 9.483116e+05
-2.137116e+02 1.072849e+02 4.301137e+01 9.501377e+05
-2.137220e+02 1.074782e+02 4.308884e+01 9.518489e+05
-2.137344e+02 1.074110e+02 4.306193e+01 9.512545e+05
-2.137473e+02 1.074168e+02 4.306424e+01 9.513055e+05
-2.137601e+02 1.073445e+02 4.303527e+01 9.506655e+05
-2.137742e+02 1.074188e+02 4.306505e+01 9.513234e+05
-2.137886e+02 1.071842e+02 4.297101e+01 9.492460e+05
-2.138029e+02 1.075972e+02 4.313657e+01 9.529035e+05
-2.138174e+02 1.084322e+02 4.347132e+01 9.602981e+05
-2.138309e+02 1.083392e+02 4.343402e+01 9.594743e+05
-2.138444e+02 1.081642e+02 4.336386e+01 9.579244e+05
-2.138592e+02 1.071873e+02 4.297222e+01 9.492728e+05
-2.138748e+02 1.076797e+02 4.316963e+01 9.536337e+05
-2.138909e+02 1.079748e+02 4.328793e+01 9.562469e+05
-2.139063e+02 1.081357e+02 4.335244e+01 9.576720e+05
-2.139218e+02 1.082163e+02 4.338475e+01 9.583858e+05
-2.139391e+02 1.080661e+02 4.332455e+01 9.570559e+05
-2.139566e+02 1.081686e+02 4.336566e+01 9.579640e+05
-2.139739e+02 1.082863e+02 4.341282e+01 9.590058e+05
-2.139925e+02 1.083727e+02 4.344747e+01 9.597712e+05
-2.140113e+02 1.082148e+02 4.338415e+01 9.583726e+05
-2.140290e+02 1.081785e+02 4.336963e+01 9.580517e+05
-2.140465e+02 1.088998e+02 4.365879e+01 9.644395e+05
-2.140645e+02 1.087503e+02 4.359884e+01 9.631151e+05
-2.140829e+02 1.088952e+02 4.365695e+01 9.643988e+05
-2.141013e+02 1.090189e+02 4.370655e+01 9.654944e+05
-2.141187e+02 1.092616e+02 4.380385e+01 9.676438e+05
-2.141347e+02 1.094201e+02 4.386740e+01 9.690476e+05
-2.141494e+02 1.097051e+02 4.398162e+01 9.715708e+05
-2.141621e+02 1.094795e+02 4.389119e+01 9.695732e+05
-2.141734e+02 1.092079e+02 4.378232e+01 9.671683e+05
-2.141848e+02 1.095669e+02 4.392622e+01 9.703471e+05
-2.141970e+02 1.099851e+02 4.409391e+01 9.740513e+05
-2.142103e+02 1.104971e+02 4.429915e+01 9.785852e+05
-2.142244e+02 1.105290e+02 4.431195e+01 9.788680e+05
-2.142399e+02 1.107779e+02 4.441174e+01 9.810724e+05
-2.142565e+02 1.106416e+02 4.435708e+01 9.798650e+05
-2.142729e+02 1.105804e+02 4.433257e+01 9.793234e+05
-2.142886e+02 1.112455e+02 4.459921e+01 9.852136e+05
-2.143034e+02 1.114328e+02 4.467430e+01 9.868724e+05
-2.143181e+02 1.114299e+02 4.467313e+01 9.868465e+05
-2.143338e+02 1.117884e+02 4.481685e+01 9.900215e+05
-2.143496e+02 1.121278e+02 4.495292e+01 9.930272e+05
-2.143653e+02 1.120530e+02 4.492291e+01 9.923644e+05
-2.143800e+02 1.125497e+02 4.512207e+01 9.967639e+05
-2.143941e+02 1.124690e+02 4.508971e+01 9.960491e+05
-2.144081e+02 1.118710e+02 4.484996e+01 9.907529e+05
-2.144211e+02 1.116785e+02 4.477280e+01 9.890483e+05
-2.144326e+02 1.115633e+02 4.472661e+01 9.880279e+05
-2.144426e+02 1.115653e+02 4.472741e+01 9.880458e+05
-2.144522e+02 1.110440e+02 4.451842e+01 9.834289e+05
-2.144615e+02 1.111256e+02 4.455111e+01 9.841512e+05
-2.144689e+02 1.114077e+02 4.466422e+01 9.866498e+05
-2.144748e+02 1.117496e+02 4.480129e+01 9.896777e+05
-2.144792e+02 1.112060e+02 4.458334e+01 9.848631e+05
-2.144835e+02 1.108669e+02 4.444741e+01 9.818603e+05
-2.144880e+02 1.112567e+02 4.460368e+01 9.853124e+05
-2.144915e+02 1.113249e+02 4.463101e+01 9.859162e+05
-2.144934e+02 1.111064e+02 4.454343e+01 9.839815e+05
-2.144942e+02 1.108903e+02 4.445681e+01 9.820679e+05
-2.144951e+02 1.106290e+02 4.435203e+01 9.797534e+05
-2.144967e+02 1.099917e+02 4.409653e+01 9.741093e+05
-2.144985e+02 1.091951e+02 4.377719e+01 9.670548e+05
-2.144998e+02 1.095977e+02 4.393858e+01 9.706202e+05
-2.145004e+02 1.096299e+02 4.395151e+01 9.709057e+05
-2.144983e+02 1.098804e+02 4.405193e+01 9.731242e+05
-2.144943e+02 1.103885e+02 4.425562e+01 9.776236e+05
-2.144903e+02 1.111387e+02 4.455638e+01 9.842675e+05
-2.144855e+02 1.110012e+02 4.450125e+01 9.830497e+05
-2.144793e+02 1.106878e+02 4.437562e+01 9.802745e+05
-2.144723e+02 1.105823e+02 4.433330e+01 9.793397e+05
-2.144659e+02 1.100789e+02 4.413151e+01 9.748821e+05
-2.144593e+02 1.091075e+02 4.374204e+01 9.662786e+05
-2.144514e+02 1.094890e+02 4.389501e+01 9.696576e+05
-2.144434e+02 1.095540e+02 4.392107e+01 9.702334e+05
-2.144357e+02 1.092702e+02 4.380729e+01 9.677199e+05
-2.144275e+02 1.090554e+02 4.372115e+01 9.658169e+05
-2.144183e+02 1.086106e+02 4.354285e+01 9.618784e+05
-2.144090e+02 1.088513e+02 4.363935e+01 9.640100e+05
-2.144000e+02 1.089218e+02 4.366761e+01 9.646343e+05
-2.143906e+02 1.085306e+02 4.351077e+01 9.611696e+05
-2.143794e+02 1.085469e+02 4.351729e+01 9.613137e+05
-2.143669e+02 1.081890e+02 4.337382e+01 9.581444e+05
-2.143546e+02 1.077706e+02 4.320608e+01 9.544389e+05
-2.143422e+02 1.080487e+02 4.331758e+01 9.569020e+05
-2.143288e+02 1.082756e+02 4.340856e+01 9.589116e+05
-2.143134e+02 1.088497e+02 4.363868e+01 9.639953e+05
-2.142968e+02 1.082902e+02 4.341437e+01 9.590401e+05
-2.142796e+02 1.080754e+02 4.332826e+01 9.571379e+05
-2.142607e+02 1.076841e+02 4.317139e+01 9.536727e+05
-2.142402e+02 1.079128e+02 4.326310e+01 9.556984e+05
-2.142198e+02 1.076685e+02 4.316515e+01 9.535347e+05
-2.141992e+02 1.081969e+02 4.337699e+01 9.582144e+05
-2.141782e+02 1.086481e+02 4.355788e+01 9.622102e+05
-2.141583e+02 1.084132e+02 4.346372e+01 9.601302e+05
-2.141390e+02 1.086157e+02 4.354490e+01 9.619235e+05
-2.141201e+02 1.089688e+02 4.368643e+01 9.650500e+05
-2.141021e+02 1.084093e+02 4.346212e+01 9.600950e+05
-2.140840e+02 1.080618e+02 4.332283e+01 9.570179e+05
-2.140659e+02 1.078261e+02 4.322834e+01 9.549306e+05
-2.140486e+02 1.076131e+02 4.314295e+01 9.530443e+05
-2.140326e+02 1.072477e+02 4.299643e+01 9.498076e+05
-2.140177e+02 1.076843e+02 4.317147e+01 9.536743e+05
-2.140031e+02 1.074196e+02 4.306535e+01 9.513302e+05
-2.139883e+02 1.069491e+02 4.287674e+01 9.471637e+05
-2.139744e+02 1.067797e+02 4.280881e+01 9.456631e+05
-2.139615e+02 1.067505e+02 4.279712e+01 9.454049e+05
-2.139484e+02 1.068247e+02 4.282687e+01 9.460620e+05
-2.139353e+02 1.067995e+02 4.281677e+01 9.458388e+05
-2.139229e+02 1.067838e+02 4.281046e+01 9.456995e+05
-2.139114e+02 1.071807e+02 4.296959e+01 9.492146e+05
-2.139000e+02 1.078046e+02 4.321972e+01 9.547402e+05
-2.138892e+02 1.075797e+02 4.312953e+01 9.527480e+05
-2.138799e+02 1.076466e+02 4.315639e+01 9.533411e+05
-2.138713e+02 1.077999e+02 4.321783e+01 9.546984e+05
-2.138618e+02 1.079037e+02 4.325945e+01 9.556178e+05
-2.138499e+02 1.083297e+02 4.343023e+01 9.593904e+05
-2.138372e+02 1.081293e+02 4.334990e+01 9.576160e+05
-2.138245e+02 1.075419e+02 4.311439e+01 9.524134e+05
-2.138110e+02 1.076683e+02 4.316508e+01 9.535332e+05
-2.137971e+02 1.073381e+02 4.303268e+01 9.506083e+05
-2.137838e+02 1.075798e+02 4.312957e+01 9.527488e+05
-2.137710e+02 1.078165e+02 4.322449e+01 9.548456e+05
-2.137578e+02 1.082039e+02 4.337978e+01 9.582760e+05
-2.137445e+02 1.088979e+02 4.365803e+01 9.644226e+05
-2.137305e+02 1.089674e+02 4.368590e+01 9.650383e+05
-2.137162e+02 1.087056e+02 4.358091e+01 9.627191e+05
-2.137022e+02 1.080319e+02 4.331082e+01 9.567527e+05
-2.136892e+02 1.077762e+02 4.320831e+01 9.544881e+05
-2.136765e+02 1.079280e+02 4.326920e+01 9.558332e+05
-2.136648e+02 1.074296e+02 4.306936e+01 9.514187e+05
-2.136545e+02 1.079900e+02 4.329406e+01 9.563823e+05
-2.136450e+02 1.078756e+02 4.324818e+01 9.553689e+05
-2.136365e+02 1.083625e+02 4.344336e+01 9.596806e+05
-2.136282e+02 1.082280e+02 4.338946e+01 9.584899e+05
-2.136195e+02 1.080376e+02 4.331313e+01 9.568037e+05
-2.136110e+02 1.075181e+02 4.310486e+01 9.522030e+05
-2.136026e+02 1.076681e+02 4.316497e+01 9.535307e+05
-2.135946e+02 1.070031e+02 4.289836e+01 9.476413e+05
-2.135876e+02 1.076728e+02 4.316687e+01 9.535727e+05
-2.135808e+02 1.074002e+02 4.305759e+01 9.511587e+05
-2.135730e+02 1.070690e+02 4.292479e+01 9.482251e+05
-2.135654e+02 1.071334e+02 4.295060e+01 9.487953e+05
-2.135587e+02 1.069254e+02 4.286724e+01 9.469539e+05
-2.135525e+02 1.067284e+02 4.278825e+01 9.452090e+05
-2.135459e+02 1.069189e+02 4.286462e+01 9.468958e+05
-2.135382e+02 1.066850e+02 4.277086e+01 9.448247e+05
-2.135297e+02 1.073897e+02 4.305339e+01 9.510658e+05
-2.135204e+02 1.069342e+02 4.287078e+01 9.470320e+05
-2.135101e+02 1.071394e+02 4.295303e+01 9.488490e+05
-2.134991e+02 1.071357e+02 4.295154e+01 9.488161e+05
-2.134877e+02 1.074428e+02 4.307466e+01 9.515357e+05
-2.134762e+02 1.075051e+02 4.309962e+01 9.520871e+05
-2.134653e+02 1.079058e+02 4.326026e+01 9.556358e+05
-2.134551e+02 1.077775e+02 4.320884e+01 9.544999e+05
-2.134460e+02 1.084486e+02 4.347788e+01 9.604431e+05
-2.134378e+02 1.093850e+02 4.385329e+01 9.687360e+05
-2.134294e+02 1.096319e+02 4.395228e+01 9.709228e+05
-2.134211e+02 1.097045e+02 4.398140e+01 9.715659e+05
-2.134132e+02 1.099709e+02 4.408819e+01 9.739251e+05
-2.134055e+02 1.098173e+02 4.402660e+01 9.725645e+05
-2.133987e+02 1.096068e+02 4.394222e+01 9.707005e+05
-2.133920e+02 1.092400e+02 4.379515e+01 9.674518e+05
-2.133855e+02 1.095234e+02 4.390881e+01 9.699624e+05
-2.133789e+02 1.093962e+02 4.385780e+01 9.688357e+05
-2.133719e+02 1.100556e+02 4.412217e+01 9.746758e+05
-2.133648e+02 1.099028e+02 4.406088e+01 9.733218e+05
-2.133576e+02 1.101982e+02 4.417932e+01 9.759380e+05
-2.133498e+02 1.102686e+02 4.420754e+01 9.765615e+05
-2.133413e+02 1.100129e+02 4.410503e+01 9.742970e+05
-2.133328e+02 1.101157e+02 4.414627e+01 9.752080e+05
-2.133242e+02 1.098453e+02 4.403782e+01 9.728124e+05
-2.133157e+02 1.093529e+02 4.384043e+01 9.684520e+05
-2.133069e+02 1.091098e+02 4.374296e+01 9.662987e+05
