#E_pot  E_kin  T  P
-9.470292e+02 4.530181e+02 1.816185e+02 1.857418e+07
-9.452774e+02 4.488127e+02 1.799325e+02 1.840175e+07
-9.434789e+02 4.489344e+02 1.799813e+02 1.840674e+07
-9.416303e+02 4.485816e+02 1.798399e+02 1.839228e+07
-9.397339e+02 4.463301e+02 1.789373e+02 1.829997e+07
-9.377882e+02 4.435388e+02 1.778182e+02 1.818552e+07
-9.357946e+02 4.422242e+02 1.772911e+02 1.813162e+07
-9.337527e+02 4.411607e+02 1.768648e+02 1.808802e+07
-9.316652e+02 4.371898e+02 1.752728e+02 1.792520e+07
-9.295274e+02 4.385233e+02 1.758074e+02 1.797988e+07
-9.273364e+02 4.386062e+02 1.758407e+02 1.798328e+07
-9.250913e+02 4.385431e+02 1.758154e+02 1.798069e+07
-9.227894e+02 4.381918e+02 1.756745e+02 1.796628e+07
-9.204343e+02 4.337602e+02 1.738979e+02 1.778459e+07
-9.180288e+02 4.329773e+02 1.735840e+02 1.775249e+07
-9.155805e+02 4.286871e+02 1.718640e+02 1.757659e+07
-9.130873e+02 4.264043e+02 1.709488e+02 1.748299e+07
-9.105538e+02 4.217590e+02 1.690865e+02 1.729253e+07
-9.079831e+02 4.174206e+02 1.673472e+02 1.711465e+07
-9.053746e+02 4.140620e+02 1.660007e+02 1.697694e+07
-9.027244e+02 4.117743e+02 1.650836e+02 1.688314e+07
-9.000363e+02 4.073342e+02 1.633035e+02 1.670110e+07
-8.973203e+02 4.057735e+02 1.626778e+02 1.663710e+07
-8.945654e+02 4.015589e+02 1.609881e+02 1.646430e+07
-8.917810e+02 3.987503e+02 1.598621e+02 1.634915e+07
-8.889792e+02 3.964020e+02 1.589207e+02 1.625286e+07
-8.861545e+02 3.941865e+02 1.580325e+02 1.616203e+07
-8.833058e+02 3.918902e+02 1.571119e+02 1.606788e+07
-8.804266e+02 3.917992e+02 1.570754e+02 1.606414e+07
-8.775116e+02 3.868778e+02 1.551023e+02 1.586236e+07
-8.745719e+02 3.847910e+02 1.542657e+02 1.577680e+07
-8.716030e+02 3.827899e+02 1.534635e+02 1.569476e+07
-8.686089e+02 3.790475e+02 1.519631e+02 1.554131e+07
-8.655913e+02 3.775817e+02 1.513755e+02 1.548122e+07
-8.625458e+02 3.751807e+02 1.504129e+02 1.538277e+07
-8.594857e+02 3.734583e+02 1.497223e+02 1.531215e+07
-8.564213e+02 3.701302e+02 1.483881e+02 1.517569e+07
-8.533522e+02 3.690795e+02 1.479669e+02 1.513262e+07
-8.502810e+02 3.658213e+02 1.466606e+02 1.499903e+07
-8.472172e+02 3.646069e+02 1.461738e+02 1.494924e+07
-8.441597e+02 3.658872e+02 1.466870e+02 1.500173e+07
-8.411042e+02 3.619611e+02 1.451130e+02 1.484075e+07
-8.380492e+02 3.604997e+02 1.445272e+02 1.478084e+07
-8.350141e+02 3.552026e+02 1.424035e+02 1.456365e+07
-8.320045e+02 3.505038e+02 1.405197e+02 1.437099e+07
-8.290060e+02 3.495519e+02 1.401381e+02 1.433197e+07
-8.260257e+02 3.447072e+02 1.381958e+02 1.413333e+07
-8.230749e+02 3.426804e+02 1.373833e+02 1.405023e+07
-8.201645e+02 3.382989e+02 1.356267e+02 1.387058e+07
-8.173036e+02 3.377675e+02 1.354136e+02 1.384879e+07
-8.144778e+02 3.339201e+02 1.338712e+02 1.369105e+07
-8.116781e+02 3.320868e+02 1.331362e+02 1.361588e+07
-8.089178e+02 3.311267e+02 1.327513e+02 1.357651e+07
-8.061871e+02 3.290988e+02 1.319383e+02 1.349337e+07
-8.035031e+02 3.261437e+02 1.307536e+02 1.337221e+07
-8.008728e+02 3.258011e+02 1.306162e+02 1.335816e+07
-7.982783e+02 3.254415e+02 1.304721e+02 1.334342e+07
-7.957360e+02 3.210601e+02 1.287155e+02 1.316378e+07
-7.932518e+02 3.184445e+02 1.276669e+02 1.305653e+07
-7.908365e+02 3.181596e+02 1.275527e+02 1.304485e+07
-7.884909e+02 3.171542e+02 1.271496e+02 1.300363e+07
-7.861998e+02 3.139845e+02 1.258789e+02 1.287367e+07
-7.839608e+02 3.128324e+02 1.254170e+02 1.282643e+07
-7.817683e+02 3.098691e+02 1.242290e+02 1.270493e+07
-7.796330e+02 3.074796e+02 1.232710e+02 1.260696e+07
-7.775601e+02 3.058300e+02 1.226096e+02 1.253932e+07
-7.755496e+02 3.040704e+02 1.219042e+02 1.246718e+07
-7.736199e+02 3.027891e+02 1.213905e+02 1.241465e+07
-7.717560e+02 3.016702e+02 1.209420e+02 1.236877e+07
-7.699655e+02 3.005131e+02 1.204781e+02 1.232133e+07
-7.682495e+02 3.010237e+02 1.206828e+02 1.234226e+07
-7.665802e+02 3.001664e+02 1.203391e+02 1.230711e+07
-7.649653e+02 2.977170e+02 1.193571e+02 1.220669e+07
-7.634313e+02 2.972787e+02 1.191814e+02 1.218871e+07
-7.619762e+02 2.969991e+02 1.190693e+02 1.217725e+07
-7.605820e+02 2.972972e+02 1.191888e+02 1.218947e+07
-7.592573e+02 2.963648e+02 1.188150e+02 1.215124e+07
-7.580067e+02 2.940024e+02 1.178679e+02 1.205438e+07
-7.568139e+02 2.932358e+02 1.175605e+02 1.202295e+07
-7.556737e+02 2.930877e+02 1.175012e+02 1.201688e+07
-7.546067e+02 2.924587e+02 1.172490e+02 1.199109e+07
-7.536209e+02 2.937411e+02 1.177631e+02 1.204367e+07
-7.526971e+02 2.934077e+02 1.176294e+02 1.203000e+07
-7.518254e+02 2.926123e+02 1.173106e+02 1.199739e+07
-7.510263e+02 2.919139e+02 1.170306e+02 1.196875e+07
-7.503023e+02 2.906136e+02 1.165093e+02 1.191544e+07
-7.496433e+02 2.899062e+02 1.162257e+02 1.188644e+07
-7.490625e+02 2.894246e+02 1.160326e+02 1.186669e+07
-7.485662e+02 2.897764e+02 1.161736e+02 1.188111e+07
-7.481518e+02 2.924043e+02 1.172272e+02 1.198886e+07
-7.477939e+02 2.932159e+02 1.175526e+02 1.202214e+07
-7.474803e+02 2.915647e+02 1.168906e+02 1.195443e+07
-7.472152e+02 2.912160e+02 1.167508e+02 1.194014e+07
-7.470020e+02 2.917863e+02 1.169794e+02 1.196352e+07
-7.468645e+02 2.909125e+02 1.166291e+02 1.192769e+07
-7.467955e+02 2.903850e+02 1.164176e+02 1.190607e+07
-7.467882e+02 2.899100e+02 1.162272e+02 1.188659e+07
-7.468349e+02 2.902580e+02 1.163667e+02 1.190086e+07
-7.469226e+02 2.927545e+02 1.173676e+02 1.200322e+07
-7.470558e+02 2.917401e+02 1.169609e+02 1.196162e+07
-7.472454e+02 2.939068e+02 1.178295e+02 1.205046e+07
-7.474922e+02 2.965758e+02 1.188996e+02 1.215989e+07
-7.477878e+02 2.987229e+02 1.197604e+02 1.224793e+07
-7.481312e+02 2.998843e+02 1.202260e+02 1.229554e+07
-7.485146e+02 3.009331e+02 1.206464e+02 1.233855e+07
-7.489311e+02 3.021164e+02 1.211209e+02 1.238707e+07
-7.493725e+02 3.020860e+02 1.211086e+02 1.238582e+07
-7.498224e+02 3.028773e+02 1.214259e+02 1.241826e+07
-7.502991e+02 3.046695e+02 1.221444e+02 1.249174e+07
-7.508079e+02 3.070946e+02 1.231166e+02 1.259117e+07
-7.513287e+02 3.070012e+02 1.230792e+02 1.258735e+07
-7.518833e+02 3.064018e+02 1.228389e+02 1.256277e+07
-7.524766e+02 3.071950e+02 1.231569e+02 1.259529e+07
-7.530911e+02 3.082608e+02 1.235842e+02 1.263899e+07
-7.537174e+02 3.103803e+02 1.244339e+02 1.272589e+07
-7.543544e+02 3.107639e+02 1.245877e+02 1.274162e+07
-7.549978e+02 3.105137e+02 1.244874e+02 1.273136e+07
-7.556459e+02 3.086570e+02 1.237430e+02 1.265523e+07
-7.563059e+02 3.097829e+02 1.241944e+02 1.270140e+07
-7.569917e+02 3.137354e+02 1.257790e+02 1.286346e+07
-7.576986e+02 3.152764e+02 1.263968e+02 1.292664e+07
-7.584050e+02 3.172597e+02 1.271919e+02 1.300795e+07
-7.591010e+02 3.168366e+02 1.270223e+02 1.299061e+07
-7.597880e+02 3.164871e+02 1.268821e+02 1.297627e+07
-7.604627e+02 3.176504e+02 1.273485e+02 1.302397e+07
-7.611243e+02 3.175826e+02 1.273213e+02 1.302119e+07
-7.617878e+02 3.196284e+02 1.281416e+02 1.310507e+07
-7.624457e+02 3.234604e+02 1.296778e+02 1.326219e+07
-7.630937e+02 3.252810e+02 1.304077e+02 1.333683e+07
-7.637356e+02 3.264266e+02 1.308670e+02 1.338380e+07
-7.643759e+02 3.294767e+02 1.320898e+02 1.350886e+07
-7.650240e+02 3.301653e+02 1.323658e+02 1.353709e+07
-7.656732e+02 3.296059e+02 1.321416e+02 1.351416e+07
-7.663085e+02 3.323277e+02 1.332328e+02 1.362576e+07
-7.669197e+02 3.326489e+02 1.333616e+02 1.363893e+07
-7.675030e+02 3.343742e+02 1.340532e+02 1.370967e+07
-7.680616e+02 3.346668e+02 1.341706e+02 1.372166e+07
-7.686085e+02 3.362551e+02 1.348073e+02 1.378678e+07
-7.691495e+02 3.352425e+02 1.344013e+02 1.374527e+07
-7.696622e+02 3.337800e+02 1.338150e+02 1.368530e+07
-7.701396e+02 3.350730e+02 1.343334e+02 1.373832e+07
-7.705964e+02 3.337968e+02 1.338218e+02 1.368599e+07
-7.710297e+02 3.348619e+02 1.342488e+02 1.372966e+07
-7.714308e+02 3.349244e+02 1.342738e+02 1.373223e+07
-7.718148e+02 3.362025e+02 1.347862e+02 1.378463e+07
-7.721907e+02 3.376239e+02 1.353561e+02 1.384290e+07
-7.725526e+02 3.406731e+02 1.365785e+02 1.396793e+07
-7.729007e+02 3.441191e+02 1.379601e+02 1.410922e+07
-7.732331e+02 3.463068e+02 1.388371e+02 1.419891e+07
-7.735505e+02 3.449684e+02 1.383005e+02 1.414404e+07
-7.738553e+02 3.453081e+02 1.384367e+02 1.415796e+07
-7.741480e+02 3.471812e+02 1.391877e+02 1.423476e+07
-7.744229e+02 3.501135e+02 1.403633e+02 1.435499e+07
-7.746810e+02 3.490675e+02 1.399439e+02 1.431210e+07
-7.749357e+02 3.491367e+02 1.399716e+02 1.431494e+07
-7.751734e+02 3.494260e+02 1.400876e+02 1.432680e+07
-7.753804e+02 3.492666e+02 1.400237e+02 1.432027e+07
-7.755648e+02 3.475615e+02 1.393401e+02 1.425036e+07
-7.757281e+02 3.477959e+02 1.394341e+02 1.425997e+07
-7.758642e+02 3.484532e+02 1.396976e+02 1.428692e+07
-7.759758e+02 3.488214e+02 1.398452e+02 1.430201e+07
-7.760731e+02 3.456886e+02 1.385893e+02 1.417357e+07
-7.761581e+02 3.466879e+02 1.389899e+02 1.421454e+07
-7.762402e+02 3.472709e+02 1.392236e+02 1.423844e+07
-7.763291e+02 3.460183e+02 1.387215e+02 1.418708e+07
-7.764082e+02 3.479502e+02 1.394960e+02 1.426629e+07
-7.764681e+02 3.470541e+02 1.391367e+02 1.422955e+07
-7.765222e+02 3.466697e+02 1.389826e+02 1.421379e+07
-7.765684e+02 3.496426e+02 1.401745e+02 1.433568e+07
-7.765981e+02 3.482532e+02 1.396174e+02 1.427872e+07
-7.766123e+02 3.469054e+02 1.390771e+02 1.422345e+07
-7.766131e+02 3.478663e+02 1.394623e+02 1.426285e+07
-7.765981e+02 3.480560e+02 1.395384e+02 1.427063e+07
-7.765826e+02 3.484310e+02 1.396887e+02 1.428601e+07
-7.765695e+02 3.476117e+02 1.393603e+02 1.425242e+07
-7.765538e+02 3.468668e+02 1.390616e+02 1.422187e+07
-7.765485e+02 3.438558e+02 1.378545e+02 1.409842e+07
-7.765495e+02 3.434300e+02 1.376838e+02 1.408096e+07
-7.765415e+02 3.440385e+02 1.379277e+02 1.410591e+07
-7.765315e+02 3.432354e+02 1.376058e+02 1.407298e+07
-7.765275e+02 3.435160e+02 1.377183e+02 1.408449e+07
-7.765257e+02 3.432521e+02 1.376124e+02 1.407367e+07
-7.765190e+02 3.441018e+02 1.379531e+02 1.410851e+07
-7.764961e+02 3.439688e+02 1.378998e+02 1.410305e+07
-7.764670e+02 3.431515e+02 1.375721e+02 1.406954e+07
-7.764381e+02 3.432229e+02 1.376007e+02 1.407247e+07
-7.764108e+02 3.451560e+02 1.383758e+02 1.415173e+07
-7.763765e+02 3.471697e+02 1.391831e+02 1.423429e+07
-7.763454e+02 3.487451e+02 1.398147e+02 1.429889e+07
-7.763309e+02 3.506281e+02 1.405696e+02 1.437609e+07
-7.763253e+02 3.502198e+02 1.404059e+02 1.435935e+07
-7.763150e+02 3.507927e+02 1.406356e+02 1.438284e+07
-7.762986e+02 3.528424e+02 1.414573e+02 1.446688e+07
-7.762873e+02 3.537285e+02 1.418125e+02 1.450321e+07
-7.762643e+02 3.527114e+02 1.414048e+02 1.446151e+07
-7.762352e+02 3.521929e+02 1.411969e+02 1.444025e+07
-7.762189e+02 3.519252e+02 1.410896e+02 1.442927e+07
-7.762061e+02 3.535250e+02 1.417310e+02 1.449487e+07
-7.762032e+02 3.595453e+02 1.441445e+02 1.474170e+07
-7.762115e+02 3.592250e+02 1.440161e+02 1.472857e+07
-7.762262e+02 3.575344e+02 1.433383e+02 1.465925e+07
-7.762580e+02 3.557436e+02 1.426204e+02 1.458583e+07
-7.763023e+02 3.555718e+02 1.425515e+02 1.457879e+07
-7.763552e+02 3.535417e+02 1.417377e+02 1.449555e+07
-7.764050e+02 3.512442e+02 1.408166e+02 1.440135e+07
-7.764517e+02 3.524156e+02 1.412862e+02 1.444938e+07
-7.764915e+02 3.528316e+02 1.414530e+02 1.446644e+07
-7.765176e+02 3.548437e+02 1.422596e+02 1.454893e+07
-7.765378e+02 3.546020e+02 1.421627e+02 1.453902e+07
-7.765510e+02 3.539228e+02 1.418904e+02 1.451118e+07
-7.765669e+02 3.535798e+02 1.417529e+02 1.449711e+07
-7.765932e+02 3.539616e+02 1.419060e+02 1.451277e+07
-7.766207e+02 3.561181e+02 1.427705e+02 1.460118e+07
-7.766546e+02 3.563783e+02 1.428749e+02 1.461185e+07
-7.766987e+02 3.546277e+02 1.421730e+02 1.454008e+07
-7.767458e+02 3.547855e+02 1.422363e+02 1.454655e+07
-7.768004e+02 3.521624e+02 1.411847e+02 1.443900e+07
-7.768624e+02 3.527639e+02 1.414258e+02 1.446366e+07
-7.769247e+02 3.525988e+02 1.413596e+02 1.445689e+07
-7.769885e+02 3.530521e+02 1.415413e+02 1.447548e+07
-7.770498e+02 3.522778e+02 1.412309e+02 1.444373e+07
-7.771064e+02 3.561322e+02 1.427762e+02 1.460177e+07
-7.771615e+02 3.565771e+02 1.429546e+02 1.462001e+07
-7.772086e+02 3.570710e+02 1.431526e+02 1.464026e+07
-7.772468e+02 3.585400e+02 1.437415e+02 1.470048e+07
-7.772757e+02 3.618109e+02 1.450528e+02 1.483460e+07
-7.773013e+02 3.616193e+02 1.449760e+02 1.482674e+07
-7.773237e+02 3.617108e+02 1.450127e+02 1.483049e+07
-7.773357e+02 3.600043e+02 1.443286e+02 1.476052e+07
-7.773468e+02 3.576582e+02 1.433880e+02 1.466433e+07
-7.773618e+02 3.555390e+02 1.425384e+02 1.457744e+07
-7.773840e+02 3.549451e+02 1.423003e+02 1.455309e+07
-7.774103e+02 3.538003e+02 1.418413e+02 1.450615e+07
-7.774306e+02 3.540050e+02 1.419234e+02 1.451455e+07
-7.774393e+02 3.531233e+02 1.415699e+02 1.447840e+07
-7.774496e+02 3.503733e+02 1.404674e+02 1.436564e+07
-7.774669e+02 3.511963e+02 1.407973e+02 1.439939e+07
-7.774858e+02 3.503077e+02 1.404411e+02 1.436296e+07
-7.775067e+02 3.505206e+02 1.405264e+02 1.437168e+07
-7.775309e+02 3.484111e+02 1.396808e+02 1.428519e+07
-7.775594e+02 3.484858e+02 1.397107e+02 1.428825e+07
-7.775965e+02 3.496304e+02 1.401696e+02 1.433519e+07
-7.776485e+02 3.512097e+02 1.408027e+02 1.439994e+07
-7.777043e+02 3.503750e+02 1.404681e+02 1.436571e+07
-7.777658e+02 3.493281e+02 1.400484e+02 1.432279e+07
-7.778370e+02 3.476077e+02 1.393587e+02 1.425225e+07
-7.779192e+02 3.470073e+02 1.391179e+02 1.422763e+07
-7.780114e+02 3.466830e+02 1.389879e+02 1.421434e+07
-7.780947e+02 3.467329e+02 1.390080e+02 1.421638e+07
-7.781753e+02 3.468771e+02 1.390657e+02 1.422229e+07
-7.782658e+02 3.474894e+02 1.393112e+02 1.424740e+07
-7.783606e+02 3.460893e+02 1.387499e+02 1.418999e+07
-7.784606e+02 3.466169e+02 1.389614e+02 1.421163e+07
-7.785716e+02 3.460054e+02 1.387163e+02 1.418656e+07
-7.786935e+02 3.442701e+02 1.380206e+02 1.411541e+07
-7.788234e+02 3.442389e+02 1.380081e+02 1.411413e+07
-7.789575e+02 3.451369e+02 1.383681e+02 1.415095e+07
-7.790991e+02 3.457983e+02 1.386332e+02 1.417806e+07
-7.792511e+02 3.479275e+02 1.394869e+02 1.426536e+07
-7.794061e+02 3.474276e+02 1.392864e+02 1.424487e+07
-7.795609e+02 3.488622e+02 1.398616e+02 1.430369e+07
-7.797158e+02 3.523953e+02 1.412780e+02 1.444855e+07
-7.798776e+02 3.548943e+02 1.422799e+02 1.455101e+07
-7.800564e+02 3.541352e+02 1.419756e+02 1.451989e+07
-7.802438e+02 3.533606e+02 1.416650e+02 1.448812e+07
-7.804292e+02 3.540454e+02 1.419396e+02 1.451620e+07
-7.806142e+02 3.543184e+02 1.420490e+02 1.452740e+07
-7.808048e+02 3.529788e+02 1.415120e+02 1.447247e+07
-7.810023e+02 3.523163e+02 1.412464e+02 1.444531e+07
-7.811945e+02 3.528955e+02 1.414786e+02 1.446905e+07
-7.813874e+02 3.534559e+02 1.417032e+02 1.449203e+07
-7.815839e+02 3.526713e+02 1.413887e+02 1.445986e+07
-7.817723e+02 3.549469e+02 1.423010e+02 1.455316e+07
-7.819561e+02 3.555032e+02 1.425240e+02 1.457597e+07
-7.821367e+02 3.540802e+02 1.419535e+02 1.451763e+07
-7.823078e+02 3.539774e+02 1.419123e+02 1.451341e+07
-7.824856e+02 3.565162e+02 1.429301e+02 1.461751e+07
-7.826823e+02 3.574767e+02 1.433152e+02 1.465689e+07
-7.828798e+02 3.582961e+02 1.436437e+02 1.469049e+07
-7.830794e+02 3.603655e+02 1.444733e+02 1.477533e+07
-7.832845e+02 3.617306e+02 1.450207e+02 1.483131e+07
-7.834840e+02 3.619034e+02 1.450899e+02 1.483839e+07
-7.836742e+02 3.628318e+02 1.454621e+02 1.487645e+07
-7.838626e+02 3.649850e+02 1.463254e+02 1.496474e+07
-7.840519e+02 3.645477e+02 1.461500e+02 1.494681e+07
-7.842322e+02 3.646196e+02 1.461789e+02 1.494975e+07
-7.844020e+02 3.676691e+02 1.474014e+02 1.507479e+07
-7.845696e+02 3.685106e+02 1.477388e+02 1.510929e+07
-7.847428e+02 3.688407e+02 1.478711e+02 1.512282e+07
-7.849186e+02 3.685064e+02 1.477371e+02 1.510912e+07
-7.850976e+02 3.675482e+02 1.473530e+02 1.506983e+07
-7.852729e+02 3.673934e+02 1.472909e+02 1.506348e+07
-7.854360e+02 3.668887e+02 1.470885e+02 1.504279e+07
-7.855844e+02 3.660104e+02 1.467365e+02 1.500678e+07
-7.857296e+02 3.678186e+02 1.474614e+02 1.508092e+07
-7.858717e+02 3.678034e+02 1.474553e+02 1.508029e+07
-7.860013e+02 3.652859e+02 1.464460e+02 1.497707e+07
-7.861143e+02 3.657391e+02 1.466277e+02 1.499566e+07
-7.862016e+02 3.636401e+02 1.457862e+02 1.490960e+07
-7.862636e+02 3.634263e+02 1.457004e+02 1.490083e+07
-7.863119e+02 3.619347e+02 1.451025e+02 1.483967e+07
-7.863565e+02 3.622960e+02 1.452473e+02 1.485449e+07
-7.863888e+02 3.630211e+02 1.455380e+02 1.488422e+07
-7.864204e+02 3.647051e+02 1.462131e+02 1.495326e+07
-7.864518e+02 3.635085e+02 1.457334e+02 1.490420e+07
-7.864727e+02 3.637398e+02 1.458261e+02 1.491368e+07
-7.864825e+02 3.636174e+02 1.457771e+02 1.490866e+07
-7.864773e+02 3.639013e+02 1.458909e+02 1.492030e+07
-7.864684e+02 3.627879e+02 1.454445e+02 1.487466e+07
-7.864605e+02 3.625494e+02 1.453489e+02 1.486487e+07
-7.864537e+02 3.627218e+02 1.454180e+02 1.487194e+07
-7.864530e+02 3.596238e+02 1.441760e+02 1.474492e+07
-7.864589e+02 3.600838e+02 1.443604e+02 1.476378e+07
-7.864658e+02 3.580760e+02 1.435555e+02 1.468146e+07
-7.864673e+02 3.580994e+02 1.435649e+02 1.468242e+07
-7.864584e+02 3.603537e+02 1.444686e+02 1.477485e+07
-7.864357e+02 3.641024e+02 1.459715e+02 1.492855e+07
-7.863979e+02 3.628851e+02 1.454835e+02 1.487864e+07
-7.863478e+02 3.617403e+02 1.450245e+02 1.483170e+07
-7.862902e+02 3.613615e+02 1.448726e+02 1.481617e+07
-7.862189e+02 3.622341e+02 1.452225e+02 1.485195e+07
-7.861375e+02 3.608339e+02 1.446611e+02 1.479454e+07
-7.860490e+02 3.614236e+02 1.448975e+02 1.481871e+07
-7.859405e+02 3.616343e+02 1.449820e+02 1.482735e+07
-7.858186e+02 3.626604e+02 1.453934e+02 1.486942e+07
-7.856952e+02 3.612967e+02 1.448467e+02 1.481351e+07
-7.855722e+02 3.594147e+02 1.440922e+02 1.473635e+07
-7.854411e+02 3.591360e+02 1.439805e+02 1.472492e+07
-7.853058e+02 3.623809e+02 1.452813e+02 1.485796e+07
-7.851706e+02 3.652408e+02 1.464279e+02 1.497523e+07
-7.850245e+02 3.640947e+02 1.459684e+02 1.492823e+07
-7.848640e+02 3.652674e+02 1.464386e+02 1.497632e+07
-7.846980e+02 3.648742e+02 1.462809e+02 1.496019e+07
-7.845325e+02 3.658665e+02 1.466788e+02 1.500088e+07
-7.843567e+02 3.692698e+02 1.480432e+02 1.514042e+07
-7.841741e+02 3.709279e+02 1.487079e+02 1.520840e+07
-7.840001e+02 3.705532e+02 1.485577e+02 1.519304e+07
-7.838366e+02 3.721032e+02 1.491791e+02 1.525659e+07
-7.836732e+02 3.742022e+02 1.500206e+02 1.534265e+07
-7.835010e+02 3.716599e+02 1.490014e+02 1.523842e+07
-7.833250e+02 3.684973e+02 1.477335e+02 1.510874e+07
-7.831529e+02 3.704212e+02 1.485048e+02 1.518763e+07
-7.829809e+02 3.721816e+02 1.492105e+02 1.525980e+07
-7.828034e+02 3.716637e+02 1.490029e+02 1.523857e+07
-7.826197e+02 3.702436e+02 1.484336e+02 1.518034e+07
-7.824329e+02 3.736073e+02 1.497821e+02 1.531826e+07
-7.822456e+02 3.708901e+02 1.486928e+02 1.520685e+07
-7.820523e+02 3.689273e+02 1.479058e+02 1.512637e+07
-7.818478e+02 3.707493e+02 1.486363e+02 1.520108e+07
-7.816441e+02 3.716365e+02 1.489920e+02 1.523745e+07
-7.814566e+02 3.708828e+02 1.486898e+02 1.520655e+07
-7.812825e+02 3.715760e+02 1.489677e+02 1.523498e+07
-7.811096e+02 3.708455e+02 1.486749e+02 1.520502e+07
-7.809305e+02 3.721453e+02 1.491960e+02 1.525831e+07
-7.807518e+02 3.712939e+02 1.488546e+02 1.522341e+07
-7.805829e+02 3.714769e+02 1.489280e+02 1.523091e+07
-7.804192e+02 3.713126e+02 1.488621e+02 1.522418e+07
-7.802565e+02 3.707892e+02 1.486523e+02 1.520271e+07
-7.800956e+02 3.702624e+02 1.484411e+02 1.518112e+07
-7.799330e+02 3.693618e+02 1.480800e+02 1.514419e+07
-7.797690e+02 3.688755e+02 1.478851e+02 1.512425e+07
-7.796056e+02 3.674711e+02 1.473220e+02 1.506667e+07
-7.794441e+02 3.676074e+02 1.473767e+02 1.507226e+07
-7.792887e+02 3.704519e+02 1.485171e+02 1.518888e+07
-7.791306e+02 3.712866e+02 1.488517e+02 1.522311e+07
-7.789736e+02 3.720649e+02 1.491637e+02 1.525502e+07
-7.788222e+02 3.730967e+02 1.495774e+02 1.529733e+07
-7.786682e+02 3.718826e+02 1.490906e+02 1.524754e+07
-7.785147e+02 3.730558e+02 1.495610e+02 1.529565e+07
-7.783635e+02 3.734615e+02 1.497237e+02 1.531228e+07
-7.782179e+02 3.768735e+02 1.510915e+02 1.545218e+07
-7.780750e+02 3.787304e+02 1.518360e+02 1.552831e+07
-7.779376e+02 3.779446e+02 1.515209e+02 1.549609e+07
-7.778087e+02 3.790096e+02 1.519479e+02 1.553976e+07
-7.776899e+02 3.779033e+02 1.515044e+02 1.549440e+07
-7.775758e+02 3.778971e+02 1.515019e+02 1.549415e+07
-7.774462e+02 3.802395e+02 1.524410e+02 1.559019e+07
-7.773100e+02 3.838888e+02 1.539040e+02 1.573981e+07
-7.771901e+02 3.853664e+02 1.544964e+02 1.580039e+07
-7.770673e+02 3.858357e+02 1.546846e+02 1.581964e+07
-7.769286e+02 3.864129e+02 1.549160e+02 1.584330e+07
-7.768023e+02 3.854716e+02 1.545386e+02 1.580471e+07
-7.766867e+02 3.847241e+02 1.542389e+02 1.577406e+07
-7.765676e+02 3.836714e+02 1.538169e+02 1.573090e+07
-7.764498e+02 3.836256e+02 1.537985e+02 1.572902e+07
-7.763333e+02 3.869445e+02 1.551291e+02 1.586510e+07
