#E_pot  E_kin  T  P
-2.769135e-05 6.785977e+02 2.720551e+02 7.512253e+02
-2.822355e-05 6.811513e+02 2.730789e+02 7.540522e+02
-2.827195e-05 6.802831e+02 2.727309e+02 7.530912e+02
-2.839842e-05 6.667088e+02 2.672888e+02 7.380640e+02
-2.875427e-05 6.534517e+02 2.619739e+02 7.233881e+02
-2.937245e-05 6.655320e+02 2.668170e+02 7.367612e+02
-3.010535e-05 7.095043e+02 2.844458e+02 7.854397e+02
-3.081312e-05 6.748239e+02 2.705422e+02 7.470476e+02
-3.120775e-05 6.980328e+02 2.798468e+02 7.727404e+02
-3.117683e-05 6.941220e+02 2.782790e+02 7.684111e+02
-3.099841e-05 7.116296e+02 2.852979e+02 7.877925e+02
-3.065748e-05 7.310624e+02 2.930887e+02 8.093051e+02
-3.038923e-05 7.239617e+02 2.902419e+02 8.014444e+02
-3.045604e-05 7.283289e+02 2.919928e+02 8.062790e+02
-3.195562e-05 7.198569e+02 2.885963e+02 7.969003e+02
-3.466736e-05 6.781274e+02 2.718666e+02 7.507047e+02
-3.684799e-05 7.075284e+02 2.836537e+02 7.832523e+02
-3.851253e-05 6.987847e+02 2.801483e+02 7.735728e+02
-4.039317e-05 7.251782e+02 2.907296e+02 8.027911e+02
-4.277092e-05 7.054825e+02 2.828335e+02 7.809875e+02
-4.485912e-05 6.997353e+02 2.805294e+02 7.746252e+02
-4.587176e-05 7.365092e+02 2.952723e+02 8.153349e+02
-4.621978e-05 7.657105e+02 3.069794e+02 8.476615e+02
-4.610212e-05 7.730363e+02 3.099163e+02 8.557713e+02
-4.489416e-05 7.911195e+02 3.171660e+02 8.757899e+02
-4.383403e-05 7.497063e+02 3.005631e+02 8.299444e+02
-4.416093e-05 7.372018e+02 2.955500e+02 8.161016e+02
-4.522209e-05 7.412324e+02 2.971659e+02 8.205636e+02
-4.698812e-05 7.410433e+02 2.970901e+02 8.203542e+02
-4.878797e-05 7.337811e+02 2.941786e+02 8.123148e+02
-5.030479e-05 7.433616e+02 2.980195e+02 8.229206e+02
-5.158454e-05 7.723467e+02 3.096398e+02 8.550079e+02
-5.184912e-05 7.941783e+02 3.183923e+02 8.791760e+02
-5.143955e-05 8.024971e+02 3.217274e+02 8.883852e+02
-4.956220e-05 8.046790e+02 3.226021e+02 8.908007e+02
-4.746275e-05 8.007762e+02 3.210375e+02 8.864801e+02
-4.605497e-05 8.117697e+02 3.254448e+02 8.986502e+02
-4.496373e-05 7.877814e+02 3.158278e+02 8.720946e+02
-4.446343e-05 7.466963e+02 2.993564e+02 8.266122e+02
-4.476662e-05 7.512215e+02 3.011706e+02 8.316218e+02
-4.577275e-05 7.632298e+02 3.059848e+02 8.449153e+02
-4.665412e-05 7.791677e+02 3.123745e+02 8.625590e+02
-4.620326e-05 7.695572e+02 3.085215e+02 8.519199e+02
-4.311559e-05 7.480676e+02 2.999062e+02 8.281304e+02
-3.894008e-05 7.702866e+02 3.088139e+02 8.527273e+02
-3.501930e-05 7.857079e+02 3.149965e+02 8.697991e+02
-3.145666e-05 7.572682e+02 3.035948e+02 8.383156e+02
-2.892146e-05 7.654850e+02 3.068890e+02 8.474119e+02
-2.719439e-05 7.753099e+02 3.108278e+02 8.582882e+02
-2.562546e-05 7.878478e+02 3.158544e+02 8.721681e+02
-2.420304e-05 7.734006e+02 3.100624e+02 8.561746e+02
-2.302910e-05 7.320544e+02 2.934863e+02 8.104032e+02
-2.199777e-05 7.704768e+02 3.088902e+02 8.529378e+02
-2.076471e-05 7.978932e+02 3.198817e+02 8.832886e+02
-1.942652e-05 7.571897e+02 3.035633e+02 8.382287e+02
-1.844416e-05 7.588845e+02 3.042427e+02 8.401049e+02
-1.766999e-05 7.735576e+02 3.101253e+02 8.563484e+02
-1.697133e-05 7.901897e+02 3.167932e+02 8.747606e+02
-1.640466e-05 8.141938e+02 3.264167e+02 9.013337e+02
-1.600366e-05 7.791223e+02 3.123562e+02 8.625086e+02
-1.581290e-05 7.873653e+02 3.156609e+02 8.716339e+02
-1.579389e-05 7.528894e+02 3.018393e+02 8.334682e+02
-1.592527e-05 7.512830e+02 3.011953e+02 8.316899e+02
-1.598887e-05 7.706181e+02 3.089468e+02 8.530943e+02
-1.588644e-05 7.524387e+02 3.016586e+02 8.329693e+02
-1.577002e-05 7.759568e+02 3.110872e+02 8.590044e+02
-1.565990e-05 7.341797e+02 2.943384e+02 8.127561e+02
-1.552448e-05 7.281798e+02 2.919330e+02 8.061140e+02
-1.525029e-05 7.415963e+02 2.973118e+02 8.209665e+02
-1.482340e-05 7.484500e+02 3.000595e+02 8.285536e+02
-1.439441e-05 7.243220e+02 2.903864e+02 8.018433e+02
-1.403180e-05 7.624387e+02 3.056677e+02 8.440395e+02
-1.382766e-05 7.516403e+02 3.013385e+02 8.320853e+02
-1.365569e-05 7.120318e+02 2.854591e+02 7.882377e+02
-1.341341e-05 7.276980e+02 2.917398e+02 8.055806e+02
-1.318724e-05 7.374285e+02 2.956409e+02 8.163525e+02
-1.303885e-05 7.311474e+02 2.931227e+02 8.093992e+02
-1.304531e-05 7.759148e+02 3.110703e+02 8.589579e+02
-1.318893e-05 7.590501e+02 3.043091e+02 8.402882e+02
-1.331021e-05 7.468231e+02 2.994072e+02 8.267526e+02
-1.337467e-05 7.860557e+02 3.151359e+02 8.701842e+02
-1.355545e-05 7.762229e+02 3.111938e+02 8.592989e+02
-1.384625e-05 7.296797e+02 2.925343e+02 8.077745e+02
-1.413793e-05 7.504512e+02 3.008618e+02 8.307690e+02
-1.439147e-05 7.575028e+02 3.036888e+02 8.385753e+02
-1.469486e-05 7.467483e+02 2.993772e+02 8.266698e+02
-1.511141e-05 7.730664e+02 3.099284e+02 8.558046e+02
-1.564637e-05 7.482530e+02 2.999805e+02 8.283356e+02
-1.626718e-05 7.547470e+02 3.025840e+02 8.355246e+02
-1.686447e-05 7.562369e+02 3.031813e+02 8.371739e+02
-1.745950e-05 7.473018e+02 2.995992e+02 8.272826e+02
-1.821342e-05 7.333020e+02 2.939865e+02 8.117844e+02
-1.911016e-05 7.110431e+02 2.850628e+02 7.871432e+02
-1.985968e-05 7.370540e+02 2.954907e+02 8.159380e+02
-2.050685e-05 6.964154e+02 2.791984e+02 7.709500e+02
-2.117422e-05 6.927775e+02 2.777399e+02 7.669228e+02
-2.214218e-05 7.386076e+02 2.961136e+02 8.176579e+02
-2.345015e-05 7.448848e+02 2.986301e+02 8.246068e+02
-2.493726e-05 7.825264e+02 3.137210e+02 8.662771e+02
-2.641394e-05 7.997729e+02 3.206352e+02 8.853694e+02
-2.776876e-05 7.984754e+02 3.201151e+02 8.839331e+02
-2.944377e-05 8.369415e+02 3.355364e+02 9.265160e+02
-3.129135e-05 8.345285e+02 3.345690e+02 9.238448e+02
-3.274237e-05 8.321179e+02 3.336026e+02 9.211762e+02
-3.336596e-05 7.988245e+02 3.202550e+02 8.843195e+02
-3.429537e-05 7.892530e+02 3.164177e+02 8.737236e+02
-3.665682e-05 7.920794e+02 3.175508e+02 8.768525e+02
-4.042688e-05 7.927675e+02 3.178267e+02 8.776142e+02
-4.549094e-05 7.745739e+02 3.105327e+02 8.574734e+02
-5.218102e-05 7.703729e+02 3.088485e+02 8.528229e+02
-5.993232e-05 7.806264e+02 3.129592e+02 8.641737e+02
-6.604109e-05 7.563402e+02 3.032227e+02 8.372883e+02
-7.108561e-05 7.396842e+02 2.965452e+02 8.188497e+02
-7.648899e-05 7.363426e+02 2.952055e+02 8.151504e+02
-8.122530e-05 7.171854e+02 2.875252e+02 7.939429e+02
-8.544498e-05 7.488185e+02 3.002072e+02 8.289616e+02
-8.915480e-05 7.415472e+02 2.972921e+02 8.209120e+02
-8.953301e-05 7.246389e+02 2.905134e+02 8.021941e+02
-8.829704e-05 7.039995e+02 2.822389e+02 7.793458e+02
-8.791604e-05 7.510470e+02 3.011006e+02 8.314286e+02
-8.698328e-05 7.529105e+02 3.018477e+02 8.334915e+02
-8.721925e-05 7.308824e+02 2.930165e+02 8.091058e+02
-8.973256e-05 7.043313e+02 2.823719e+02 7.797131e+02
-9.235605e-05 7.160132e+02 2.870553e+02 7.926453e+02
-9.368363e-05 7.184768e+02 2.880430e+02 7.953725e+02
-9.372339e-05 7.148313e+02 2.865815e+02 7.913368e+02
-9.431565e-05 6.997986e+02 2.805548e+02 7.746953e+02
-9.755641e-05 7.328317e+02 2.937980e+02 8.112638e+02
-1.026983e-04 7.581171e+02 3.039351e+02 8.392554e+02
-1.081838e-04 8.020988e+02 3.215677e+02 8.879442e+02
-1.125439e-04 8.247006e+02 3.306290e+02 9.129651e+02
-1.130885e-04 7.808298e+02 3.130408e+02 8.643990e+02
-1.090429e-04 7.783473e+02 3.120455e+02 8.616507e+02
-1.055767e-04 7.360185e+02 2.950756e+02 8.147916e+02
-1.045400e-04 7.241553e+02 2.903196e+02 8.016588e+02
-1.028620e-04 7.516406e+02 3.013386e+02 8.320858e+02
-9.948985e-05 7.733115e+02 3.100266e+02 8.560759e+02
-9.367769e-05 7.396298e+02 2.965234e+02 8.187894e+02
-8.746472e-05 7.335640e+02 2.940916e+02 8.120745e+02
-8.315027e-05 7.645646e+02 3.065199e+02 8.463929e+02
-7.964024e-05 7.606882e+02 3.049659e+02 8.421017e+02
-7.341502e-05 7.864472e+02 3.152928e+02 8.706175e+02
-6.628259e-05 7.628909e+02 3.058490e+02 8.445401e+02
-6.045492e-05 7.547903e+02 3.026014e+02 8.355725e+02
-5.571022e-05 7.252139e+02 2.907439e+02 8.028307e+02
-5.271094e-05 7.272728e+02 2.915694e+02 8.051099e+02
-5.113923e-05 7.479826e+02 2.998721e+02 8.280362e+02
-5.077032e-05 7.819781e+02 3.135012e+02 8.656702e+02
-5.122209e-05 8.155667e+02 3.269671e+02 9.028536e+02
-5.175662e-05 8.001109e+02 3.207708e+02 8.857436e+02
-5.278712e-05 7.859442e+02 3.150912e+02 8.700607e+02
-5.449552e-05 7.515257e+02 3.012926e+02 8.319585e+02
-5.702524e-05 7.626484e+02 3.057517e+02 8.442716e+02
-6.048072e-05 7.466713e+02 2.993464e+02 8.265846e+02
-6.437218e-05 7.412899e+02 2.971889e+02 8.206272e+02
-6.858486e-05 7.383957e+02 2.960286e+02 8.174232e+02
-7.342450e-05 7.281272e+02 2.919119e+02 8.060558e+02
-7.926015e-05 7.008754e+02 2.809864e+02 7.758873e+02
-8.583880e-05 7.320841e+02 2.934982e+02 8.104361e+02
-9.263379e-05 7.139496e+02 2.862280e+02 7.903607e+02
-9.884632e-05 7.177138e+02 2.877371e+02 7.945278e+02
-1.022928e-04 6.624194e+02 2.655691e+02 7.333155e+02
-1.051924e-04 6.967424e+02 2.793295e+02 7.713120e+02
-1.089541e-04 6.873211e+02 2.755524e+02 7.608823e+02
-1.109575e-04 6.947530e+02 2.785319e+02 7.691097e+02
-1.075928e-04 7.562760e+02 3.031970e+02 8.372173e+02
-1.002924e-04 7.825368e+02 3.137251e+02 8.662886e+02
-9.469691e-05 7.819812e+02 3.135024e+02 8.656736e+02
-9.267186e-05 7.836142e+02 3.141571e+02 8.674813e+02
-9.641002e-05 7.866065e+02 3.153567e+02 8.707938e+02
-1.063114e-04 8.115464e+02 3.253553e+02 8.984030e+02
-1.162260e-04 7.847324e+02 3.146054e+02 8.687192e+02
-1.218049e-04 7.871287e+02 3.155661e+02 8.713720e+02
-1.288183e-04 7.707218e+02 3.089884e+02 8.532091e+02
-1.415273e-04 7.655667e+02 3.069217e+02 8.475023e+02
-1.582772e-04 7.644787e+02 3.064855e+02 8.462978e+02
-1.768437e-04 7.419732e+02 2.974629e+02 8.213837e+02
-1.997141e-04 7.074655e+02 2.836285e+02 7.831827e+02
-2.285616e-04 7.089767e+02 2.842343e+02 7.848557e+02
-2.608936e-04 7.018811e+02 2.813896e+02 7.770006e+02
-2.897752e-04 7.379140e+02 2.958355e+02 8.168900e+02
-3.207743e-04 7.496254e+02 3.005307e+02 8.298549e+02
-3.569852e-04 7.434512e+02 2.980554e+02 8.230198e+02
-3.899343e-04 7.478436e+02 2.998164e+02 8.278824e+02
-4.189901e-04 7.441700e+02 2.983436e+02 8.238155e+02
-4.361275e-04 7.821868e+02 3.135848e+02 8.659011e+02
-4.471735e-04 7.430601e+02 2.978986e+02 8.225869e+02
-4.588691e-04 7.334323e+02 2.940388e+02 8.119287e+02
-4.534012e-04 7.436738e+02 2.981447e+02 8.232662e+02
-4.293828e-04 6.716998e+02 2.692897e+02 7.435891e+02
-4.151588e-04 7.180141e+02 2.878575e+02 7.948603e+02
-4.211517e-04 7.536216e+02 3.021328e+02 8.342788e+02
-4.282717e-04 7.432455e+02 2.979729e+02 8.227921e+02
-4.302964e-04 7.670074e+02 3.074993e+02 8.490971e+02
-4.495651e-04 7.457507e+02 2.989773e+02 8.255654e+02
-4.805873e-04 7.611879e+02 3.051662e+02 8.426549e+02
-4.666005e-04 7.407182e+02 2.969597e+02 8.199943e+02
-4.332289e-04 7.386617e+02 2.961353e+02 8.177178e+02
-4.087892e-04 7.316713e+02 2.933328e+02 8.099792e+02
-3.710598e-04 7.214874e+02 2.892500e+02 7.987054e+02
-3.381954e-04 7.166880e+02 2.873258e+02 7.933923e+02
-3.193719e-04 6.870845e+02 2.754576e+02 7.606204e+02
-3.070546e-04 7.022676e+02 2.815446e+02 7.774285e+02
-2.937952e-04 7.358631e+02 2.950133e+02 8.146196e+02
-2.847562e-04 7.648426e+02 3.066314e+02 8.467007e+02
-2.892598e-04 7.234052e+02 2.900188e+02 8.008285e+02
-3.046791e-04 7.390559e+02 2.962933e+02 8.181541e+02
-3.232626e-04 6.937523e+02 2.781307e+02 7.680018e+02
-3.444648e-04 7.371098e+02 2.955131e+02 8.159998e+02
-3.695542e-04 7.434249e+02 2.980449e+02 8.229907e+02
-3.876313e-04 6.971885e+02 2.795083e+02 7.718058e+02
-3.959176e-04 7.347104e+02 2.945512e+02 8.133436e+02
-4.156062e-04 7.403363e+02 2.968066e+02 8.195716e+02
-4.300517e-04 7.405022e+02 2.968731e+02 8.197552e+02
-4.217608e-04 7.288590e+02 2.922053e+02 8.068659e+02
-4.206992e-04 7.543247e+02 3.024147e+02 8.350571e+02
-4.380676e-04 7.674712e+02 3.076852e+02 8.496106e+02
-4.811109e-04 7.917185e+02 3.174062e+02 8.764530e+02
-5.627279e-04 7.979158e+02 3.198907e+02 8.833136e+02
-6.752906e-04 7.563144e+02 3.032124e+02 8.372597e+02
-7.840063e-04 7.382308e+02 2.959625e+02 8.172407e+02
-8.391161e-04 7.573709e+02 3.036359e+02 8.384293e+02
-8.185869e-04 7.720350e+02 3.095149e+02 8.546629e+02
-7.402003e-04 7.566091e+02 3.033305e+02 8.375860e+02
-6.829234e-04 7.908651e+02 3.170640e+02 8.755083e+02
-6.581573e-04 7.500761e+02 3.007114e+02 8.303538e+02
-6.032004e-04 7.506590e+02 3.009451e+02 8.309991e+02
-5.214303e-04 7.469689e+02 2.994657e+02 8.269141e+02
-4.533447e-04 7.442124e+02 2.983606e+02 8.238625e+02
-3.862194e-04 7.545206e+02 3.024932e+02 8.352740e+02
-3.236854e-04 7.600573e+02 3.047129e+02 8.414032e+02
-2.794148e-04 7.400487e+02 2.966913e+02 8.192532e+02
-2.516794e-04 7.374208e+02 2.956378e+02 8.163441e+02
-2.315023e-04 7.360040e+02 2.950698e+02 8.147756e+02
-2.140440e-04 7.219857e+02 2.894497e+02 7.992569e+02
-2.031241e-04 7.187921e+02 2.881694e+02 7.957216e+02
-1.992824e-04 7.075524e+02 2.836633e+02 7.832790e+02
-2.025986e-04 7.028985e+02 2.817975e+02 7.781270e+02
-2.035262e-04 6.900891e+02 2.766621e+02 7.639466e+02
-1.964708e-04 7.274196e+02 2.916282e+02 8.052724e+02
-1.884401e-04 6.974302e+02 2.796052e+02 7.720734e+02
-1.843138e-04 6.748133e+02 2.705380e+02 7.470359e+02
-1.838208e-04 6.705525e+02 2.688297e+02 7.423190e+02
-1.821206e-04 6.707943e+02 2.689267e+02 7.425868e+02
-1.811222e-04 6.985933e+02 2.800715e+02 7.733610e+02
-1.871987e-04 6.885652e+02 2.760512e+02 7.622596e+02
-2.002967e-04 6.666960e+02 2.672836e+02 7.380498e+02
-2.172645e-04 6.679060e+02 2.677688e+02 7.393894e+02
-2.415342e-04 7.074840e+02 2.836359e+02 7.832032e+02
-2.737819e-04 6.844784e+02 2.744128e+02 7.577354e+02
-2.984763e-04 6.917421e+02 2.773248e+02 7.657765e+02
-3.011175e-04 6.969934e+02 2.794301e+02 7.715899e+02
-2.856867e-04 7.076486e+02 2.837019e+02 7.833854e+02
-2.718596e-04 7.268192e+02 2.913875e+02 8.046077e+02
-2.571161e-04 7.341079e+02 2.943096e+02 8.126765e+02
-2.264032e-04 7.210796e+02 2.890865e+02 7.982539e+02
-1.949588e-04 6.812610e+02 2.731229e+02 7.541737e+02
-1.660230e-04 7.274751e+02 2.916505e+02 8.053339e+02
-1.361163e-04 7.322361e+02 2.935592e+02 8.106044e+02
-1.127537e-04 7.210509e+02 2.890750e+02 7.982222e+02
-9.671624e-05 7.028507e+02 2.817784e+02 7.780740e+02
-8.421039e-05 7.508379e+02 3.010168e+02 8.311971e+02
-7.221917e-05 7.370079e+02 2.954722e+02 8.158869e+02
-6.260412e-05 7.313073e+02 2.931869e+02 8.095763e+02
-5.398914e-05 7.750939e+02 3.107412e+02 8.580492e+02
-4.558548e-05 7.861639e+02 3.151793e+02 8.703039e+02
-3.990101e-05 7.601140e+02 3.047357e+02 8.414659e+02
-3.644444e-05 7.853876e+02 3.148680e+02 8.694445e+02
-3.336972e-05 7.331872e+02 2.939405e+02 8.116573e+02
-3.029986e-05 7.226269e+02 2.897068e+02 7.999668e+02
-2.769106e-05 7.248774e+02 2.906091e+02 8.024582e+02
-2.558277e-05 7.530193e+02 3.018914e+02 8.336120e+02
-2.399428e-05 7.639138e+02 3.062590e+02 8.456724e+02
-2.287549e-05 7.829610e+02 3.138952e+02 8.667582e+02
-2.204899e-05 7.620755e+02 3.055220e+02 8.436374e+02
-2.125940e-05 7.716339e+02 3.093541e+02 8.542189e+02
-2.041120e-05 7.717193e+02 3.093883e+02 8.543134e+02
-1.968334e-05 7.772439e+02 3.116032e+02 8.604293e+02
-1.897142e-05 7.871445e+02 3.155724e+02 8.713895e+02
-1.816656e-05 8.121837e+02 3.256108e+02 8.991085e+02
-1.742510e-05 8.356686e+02 3.350261e+02 9.251069e+02
-1.693960e-05 8.288310e+02 3.322849e+02 9.175375e+02
-1.652522e-05 8.150221e+02 3.267488e+02 9.022507e+02
-1.599672e-05 8.081863e+02 3.240082e+02 8.946833e+02
-1.561047e-05 7.703620e+02 3.088442e+02 8.528108e+02
-1.535907e-05 7.885368e+02 3.161306e+02 8.729307e+02
-1.506475e-05 8.126510e+02 3.257982e+02 8.996259e+02
-1.477733e-05 8.246015e+02 3.305892e+02 9.128553e+02
-1.441603e-05 7.576240e+02 3.037374e+02 8.387095e+02
-1.394347e-05 7.677310e+02 3.077894e+02 8.498982e+02
-1.349340e-05 7.667940e+02 3.074137e+02 8.488610e+02
-1.303892e-05 7.726978e+02 3.097806e+02 8.553966e+02
-1.263321e-05 7.847511e+02 3.146129e+02 8.687399e+02
-1.228398e-05 7.683139e+02 3.080231e+02 8.505435e+02
-1.196840e-05 7.334074e+02 2.940288e+02 8.119010e+02
-1.174507e-05 7.077483e+02 2.837418e+02 7.834958e+02
-1.153449e-05 7.572407e+02 3.035837e+02 8.382852e+02
-1.128356e-05 7.342499e+02 2.943665e+02 8.128337e+02
-1.099891e-05 7.232406e+02 2.899528e+02 8.006462e+02
-1.072299e-05 6.977345e+02 2.797272e+02 7.724103e+02
-1.047896e-05 7.369995e+02 2.954689e+02 8.158776e+02
-1.021436e-05 7.210363e+02 2.890691e+02 7.982060e+02
-9.935606e-06 7.093587e+02 2.843875e+02 7.852785e+02
-9.690539e-06 7.314893e+02 2.932598e+02 8.097777e+02
-9.493328e-06 7.317554e+02 2.933665e+02 8.100723e+02
-9.336968e-06 7.224849e+02 2.896499e+02 7.998096e+02
-9.199002e-06 7.002582e+02 2.807390e+02 7.752040e+02
-9.080069e-06 7.054501e+02 2.828205e+02 7.809516e+02
-8.965181e-06 6.988504e+02 2.801746e+02 7.736456e+02
-8.843172e-06 7.128385e+02 2.857826e+02 7.891308e+02
-8.738000e-06 6.973614e+02 2.795777e+02 7.719973e+02
-8.653129e-06 7.380542e+02 2.958917e+02 8.170452e+02
-8.592795e-06 7.068382e+02 2.833770e+02 7.824883e+02
-8.555028e-06 7.273128e+02 2.915854e+02 8.051542e+02
-8.552072e-06 7.633363e+02 3.060275e+02 8.450332e+02
-8.561649e-06 8.035822e+02 3.221624e+02 8.895864e+02
-8.573048e-06 8.485759e+02 3.402008e+02 9.393957e+02
-8.550174e-06 8.270886e+02 3.315863e+02 9.156086e+02
-8.447106e-06 8.451798e+02 3.388392e+02 9.356361e+02
-8.334510e-06 8.360621e+02 3.351839e+02 9.255425e+02
-8.250474e-06 8.303222e+02 3.328827e+02 9.191883e+02
-8.190337e-06 8.212048e+02 3.292274e+02 9.090951e+02
-8.161720e-06 8.079562e+02 3.239160e+02 8.944285e+02
-8.154452e-06 7.929027e+02 3.178809e+02 8.777639e+02
-8.193301e-06 7.666376e+02 3.073510e+02 8.486878e+02
-8.264599e-06 7.561397e+02 3.031423e+02 8.370663e+02
-8.318744e-06 7.969477e+02 3.195026e+02 8.822419e+02
-8.352985e-06 8.136907e+02 3.262150e+02 9.007768e+02
-8.380202e-06 8.021553e+02 3.215904e+02 8.880069e+02
-8.406855e-06 7.751771e+02 3.107746e+02 8.581413e+02
-8.457871e-06 7.327542e+02 2.937669e+02 8.111780e+02
-8.535029e-06 7.349178e+02 2.946343e+02 8.135731e+02
-8.620421e-06 7.328089e+02 2.937888e+02 8.112385e+02
-8.724980e-06 7.495317e+02 3.004931e+02 8.297511e+02
-8.786298e-06 7.314867e+02 2.932588e+02 8.097749e+02
-8.832542e-06 7.093389e+02 2.843795e+02 7.852566e+02
-8.891398e-06 6.558482e+02 2.629347e+02 7.260410e+02
-8.956985e-06 6.580531e+02 2.638187e+02 7.284819e+02
-9.060924e-06 6.949504e+02 2.786111e+02 7.693282e+02
-9.178157e-06 7.291131e+02 2.923072e+02 8.071472e+02
-9.310663e-06 7.012394e+02 2.811324e+02 7.762903e+02
-9.458596e-06 7.288704e+02 2.922099e+02 8.068785e+02
-9.605358e-06 7.321080e+02 2.935078e+02 8.104626e+02
-9.718907e-06 6.784710e+02 2.720043e+02 7.510850e+02
-9.823271e-06 7.142631e+02 2.863537e+02 7.907079e+02
-9.975818e-06 7.182253e+02 2.879422e+02 7.950941e+02
-1.018389e-05 7.577623e+02 3.037929e+02 8.388626e+02
-1.044472e-05 7.745184e+02 3.105105e+02 8.574120e+02
-1.071549e-05 7.967531e+02 3.194246e+02 8.820264e+02
-1.095930e-05 7.611917e+02 3.051677e+02 8.426590e+02
-1.119126e-05 7.554569e+02 3.028686e+02 8.363105e+02
-1.140155e-05 7.794482e+02 3.124869e+02 8.628694e+02
-1.159250e-05 7.257126e+02 2.909439e+02 8.033827e+02
-1.181898e-05 7.397805e+02 2.965838e+02 8.189563e+02
-1.208309e-05 7.086905e+02 2.841196e+02 7.845389e+02
-1.230586e-05 6.983775e+02 2.799850e+02 7.731221e+02
-1.248802e-05 6.932746e+02 2.779392e+02 7.674731e+02
-1.266325e-05 7.088797e+02 2.841954e+02 7.847483e+02
-1.288369e-05 7.190474e+02 2.882717e+02 7.960042e+02
-1.318955e-05 7.028930e+02 2.817953e+02 7.781209e+02
-1.358079e-05 7.261131e+02 2.911044e+02 8.038261e+02
-1.397526e-05 7.226482e+02 2.897153e+02 7.999904e+02
-1.429718e-05 7.109181e+02 2.850127e+02 7.870049e+02
-1.464309e-05 6.887935e+02 2.761427e+02 7.625124e+02
-1.502618e-05 7.089482e+02 2.842229e+02 7.848241e+02
-1.535318e-05 7.355782e+02 2.948991e+02 8.143043e+02
-1.549789e-05 7.282719e+02 2.919699e+02 8.062160e+02
-1.551828e-05 7.469151e+02 2.994441e+02 8.268545e+02
-1.545313e-05 7.215824e+02 2.892880e+02 7.988105e+02
-1.544477e-05 6.911258e+02 2.770778e+02 7.650942e+02
-1.559966e-05 7.272266e+02 2.915509e+02 8.050588e+02
-1.578761e-05 7.421929e+02 2.975510e+02 8.216269e+02
-1.599626e-05 7.031078e+02 2.818814e+02 7.783586e+02
-1.625178e-05 7.206173e+02 2.889011e+02 7.977421e+02
-1.644990e-05 7.083839e+02 2.839967e+02 7.841994e+02
-1.659505e-05 7.432533e+02 2.979761e+02 8.228007e+02
-1.681850e-05 7.465848e+02 2.993117e+02 8.264888e+02
-1.689774e-05 7.848431e+02 3.146498e+02 8.688417e+02
-1.685753e-05 7.990662e+02 3.203519e+02 8.845871e+02
-1.675933e-05 8.143917e+02 3.264960e+02 9.015529e+02
-1.660749e-05 7.668639e+02 3.074418e+02 8.489383e+02
-1.646119e-05 7.305250e+02 2.928732e+02 8.087102e+02
-1.625236e-05 7.578732e+02 3.038373e+02 8.389854e+02
-1.606726e-05 7.572038e+02 3.035689e+02 8.382443e+02
-1.586843e-05 7.498723e+02 3.006297e+02 8.301281e+02
-1.550573e-05 7.757793e+02 3.110160e+02 8.588079e+02
-1.511152e-05 7.463247e+02 2.992074e+02 8.262009e+02
-1.479505e-05 7.648703e+02 3.066425e+02 8.467313e+02
-1.454392e-05 7.561146e+02 3.031323e+02 8.370386e+02
-1.435159e-05 7.583153e+02 3.040145e+02 8.394748e+02
-1.418006e-05 7.752684e+02 3.108112e+02 8.582423e+02
-1.399398e-05 7.554812e+02 3.028784e+02 8.363374e+02
-1.381549e-05 7.428340e+02 2.978080e+02 8.223366e+02
-1.380773e-05 7.748064e+02 3.106260e+02 8.577309e+02
-1.397389e-05 8.247437e+02 3.306462e+02 9.130127e+02
-1.413991e-05 8.113052e+02 3.252586e+02 8.981359e+02
-1.431201e-05 7.857136e+02 3.149988e+02 8.698055e+02
-1.456193e-05 7.987724e+02 3.202341e+02 8.842618e+02
-1.489538e-05 8.089275e+02 3.243054e+02 8.955038e+02
-1.526822e-05 7.793217e+02 3.124362e+02 8.627295e+02
-1.559674e-05 7.794864e+02 3.125022e+02 8.629118e+02
-1.591253e-05 7.466263e+02 2.993284e+02 8.265348e+02
-1.634213e-05 7.339606e+02 2.942506e+02 8.125135e+02
-1.672656e-05 7.562499e+02 3.031865e+02 8.371884e+02
-1.689220e-05 7.267045e+02 2.913415e+02 8.044808e+02
-1.694922e-05 7.440466e+02 2.982941e+02 8.236789e+02
-1.715440e-05 7.739530e+02 3.102838e+02 8.567861e+02
-1.763672e-05 7.857058e+02 3.149956e+02 8.697968e+02
-1.835549e-05 7.992085e+02 3.204090e+02 8.847446e+02
-1.927346e-05 7.654728e+02 3.068841e+02 8.473984e+02
-2.018567e-05 7.314277e+02 2.932351e+02 8.097095e+02
-2.105122e-05 7.658847e+02 3.070492e+02 8.478543e+02
-2.197877e-05 7.318348e+02 2.933983e+02 8.101602e+02
-2.312689e-05 7.042981e+02 2.823586e+02 7.796763e+02
-2.439809e-05 6.968263e+02 2.793631e+02 7.714049e+02
-2.559772e-05 7.265793e+02 2.912913e+02 8.043422e+02
-2.672267e-05 7.352946e+02 2.947854e+02 8.139903e+02
-2.805779e-05 7.113981e+02 2.852051e+02 7.875363e+02
-2.971052e-05 6.696614e+02 2.684725e+02 7.413326e+02
-3.152479e-05 6.965800e+02 2.792644e+02 7.711322e+02
-3.366598e-05 7.007161e+02 2.809226e+02 7.757110e+02
-3.633270e-05 7.720691e+02 3.095286e+02 8.547006e+02
-3.912558e-05 7.444045e+02 2.984376e+02 8.240751e+02
