#E_pot  E_kin  T  P
-2.848198e+02 9.669113e+01 3.876423e+01 8.563168e+05
-2.847658e+02 9.640918e+01 3.865120e+01 8.538198e+05
-2.847146e+02 9.664401e+01 3.874534e+01 8.558995e+05
-2.846665e+02 9.641103e+01 3.865194e+01 8.538361e+05
-2.846228e+02 9.624948e+01 3.858717e+01 8.524054e+05
-2.845843e+02 9.614312e+01 3.854453e+01 8.514635e+05
-2.845503e+02 9.529192e+01 3.820328e+01 8.439251e+05
-2.845192e+02 9.553707e+01 3.830156e+01 8.460962e+05
-2.844898e+02 9.523687e+01 3.818121e+01 8.434376e+05
-2.844616e+02 9.510325e+01 3.812764e+01 8.422542e+05
-2.844354e+02 9.492596e+01 3.805656e+01 8.406840e+05
-2.844120e+02 9.437802e+01 3.783689e+01 8.358314e+05
-2.843910e+02 9.561523e+01 3.833289e+01 8.467884e+05
-2.843743e+02 9.517295e+01 3.815558e+01 8.428715e+05
-2.843625e+02 9.516088e+01 3.815074e+01 8.427646e+05
-2.843534e+02 9.540009e+01 3.824665e+01 8.448831e+05
-2.843452e+02 9.546305e+01 3.827189e+01 8.454407e+05
-2.843388e+02 9.563411e+01 3.834046e+01 8.469556e+05
-2.843345e+02 9.690982e+01 3.885191e+01 8.582536e+05
-2.843313e+02 9.711993e+01 3.893614e+01 8.601144e+05
-2.843305e+02 9.755461e+01 3.911041e+01 8.639640e+05
-2.843336e+02 9.781099e+01 3.921319e+01 8.662345e+05
-2.843409e+02 9.879071e+01 3.960597e+01 8.749111e+05
-2.843515e+02 9.878494e+01 3.960366e+01 8.748600e+05
-2.843641e+02 9.914307e+01 3.974723e+01 8.780317e+05
-2.843787e+02 9.902539e+01 3.970005e+01 8.769894e+05
-2.843947e+02 9.883936e+01 3.962548e+01 8.753420e+05
-2.844129e+02 9.907201e+01 3.971875e+01 8.774024e+05
-2.844333e+02 9.935825e+01 3.983350e+01 8.799374e+05
-2.844536e+02 9.926205e+01 3.979494e+01 8.790854e+05
-2.844742e+02 9.991550e+01 4.005691e+01 8.848725e+05
-2.844951e+02 1.002527e+02 4.019210e+01 8.878589e+05
-2.845166e+02 9.992335e+01 4.006006e+01 8.849420e+05
-2.845408e+02 9.924678e+01 3.978881e+01 8.789502e+05
-2.845676e+02 9.870726e+01 3.957252e+01 8.741721e+05
-2.845966e+02 9.864428e+01 3.954727e+01 8.736143e+05
-2.846288e+02 9.849254e+01 3.948643e+01 8.722705e+05
-2.846628e+02 9.809125e+01 3.932555e+01 8.687165e+05
-2.846971e+02 9.767687e+01 3.915942e+01 8.650467e+05
-2.847322e+02 9.763638e+01 3.914319e+01 8.646882e+05
-2.847701e+02 9.802175e+01 3.929769e+01 8.681010e+05
-2.848114e+02 9.823759e+01 3.938422e+01 8.700126e+05
-2.848545e+02 9.774317e+01 3.918600e+01 8.656339e+05
-2.848984e+02 9.793870e+01 3.926440e+01 8.673656e+05
-2.849413e+02 9.774648e+01 3.918733e+01 8.656632e+05
-2.849841e+02 9.803564e+01 3.930326e+01 8.682241e+05
-2.850282e+02 9.842905e+01 3.946098e+01 8.717082e+05
-2.850724e+02 9.808596e+01 3.932343e+01 8.686697e+05
-2.851171e+02 9.796128e+01 3.927345e+01 8.675655e+05
-2.851646e+02 9.880493e+01 3.961167e+01 8.750370e+05
-2.852138e+02 9.854164e+01 3.950612e+01 8.727053e+05
-2.852654e+02 9.873087e+01 3.958198e+01 8.743812e+05
-2.853202e+02 9.872414e+01 3.957928e+01 8.743215e+05
-2.853743e+02 9.876647e+01 3.959625e+01 8.746964e+05
-2.854274e+02 9.906790e+01 3.971710e+01 8.773660e+05
-2.854812e+02 9.936637e+01 3.983676e+01 8.800093e+05
-2.855362e+02 9.872901e+01 3.958123e+01 8.743647e+05
-2.855909e+02 9.818852e+01 3.936455e+01 8.695780e+05
-2.856446e+02 9.844107e+01 3.946580e+01 8.718146e+05
-2.856982e+02 9.897028e+01 3.967796e+01 8.765014e+05
-2.857517e+02 9.886035e+01 3.963389e+01 8.755279e+05
-2.858050e+02 9.955178e+01 3.991109e+01 8.816513e+05
-2.858592e+02 9.983623e+01 4.002513e+01 8.841704e+05
-2.859139e+02 1.001549e+02 4.015288e+01 8.869925e+05
-2.859682e+02 1.011166e+02 4.053843e+01 8.955095e+05
-2.860236e+02 1.016394e+02 4.074803e+01 9.001396e+05
-2.860802e+02 1.007874e+02 4.040648e+01 8.925946e+05
-2.861366e+02 1.014984e+02 4.069151e+01 8.988910e+05
-2.861927e+02 1.020123e+02 4.089753e+01 9.034421e+05
-2.862505e+02 1.019031e+02 4.085375e+01 9.024751e+05
-2.863091e+02 1.016673e+02 4.075922e+01 9.003869e+05
-2.863673e+02 1.024147e+02 4.105887e+01 9.070061e+05
-2.864273e+02 1.023082e+02 4.101617e+01 9.060628e+05
-2.864874e+02 1.022212e+02 4.098129e+01 9.052925e+05
-2.865469e+02 1.018747e+02 4.084237e+01 9.022237e+05
-2.866074e+02 1.019342e+02 4.086621e+01 9.027503e+05
-2.866686e+02 1.024552e+02 4.107510e+01 9.073648e+05
-2.867306e+02 1.026307e+02 4.114544e+01 9.089185e+05
-2.867926e+02 1.026507e+02 4.115347e+01 9.090959e+05
-2.868543e+02 1.032431e+02 4.139096e+01 9.143422e+05
-2.869167e+02 1.034684e+02 4.148129e+01 9.163377e+05
-2.869778e+02 1.034477e+02 4.147300e+01 9.161544e+05
-2.870370e+02 1.039671e+02 4.168122e+01 9.207542e+05
-2.870963e+02 1.036526e+02 4.155515e+01 9.179693e+05
-2.871563e+02 1.035051e+02 4.149600e+01 9.166626e+05
-2.872162e+02 1.021558e+02 4.095506e+01 9.047130e+05
-2.872765e+02 1.021688e+02 4.096028e+01 9.048283e+05
-2.873371e+02 1.016829e+02 4.076547e+01 9.005249e+05
-2.873987e+02 1.018944e+02 4.085026e+01 9.023979e+05
-2.874608e+02 1.023318e+02 4.102561e+01 9.062716e+05
-2.875219e+02 1.018955e+02 4.085071e+01 9.024080e+05
-2.875834e+02 1.025401e+02 4.110915e+01 9.081169e+05
-2.876453e+02 1.030803e+02 4.132569e+01 9.129003e+05
-2.877067e+02 1.032557e+02 4.139603e+01 9.144542e+05
-2.877676e+02 1.032074e+02 4.137665e+01 9.140262e+05
-2.878285e+02 1.036264e+02 4.154465e+01 9.177373e+05
-2.878890e+02 1.040184e+02 4.170180e+01 9.212089e+05
-2.879487e+02 1.043072e+02 4.181756e+01 9.237659e+05
-2.880069e+02 1.052439e+02 4.219310e+01 9.320618e+05
-2.880632e+02 1.058479e+02 4.243525e+01 9.374110e+05
-2.881179e+02 1.058729e+02 4.244529e+01 9.376327e+05
-2.881706e+02 1.057915e+02 4.241263e+01 9.369112e+05
-2.882212e+02 1.061835e+02 4.256981e+01 9.403835e+05
-2.882705e+02 1.062555e+02 4.259865e+01 9.410205e+05
-2.883176e+02 1.063180e+02 4.262372e+01 9.415744e+05
-2.883632e+02 1.063638e+02 4.264206e+01 9.419795e+05
-2.884085e+02 1.060274e+02 4.250723e+01 9.390011e+05
-2.884527e+02 1.056791e+02 4.236757e+01 9.359160e+05
-2.884944e+02 1.051767e+02 4.216618e+01 9.314671e+05
-2.885343e+02 1.053274e+02 4.222659e+01 9.328016e+05
-2.885737e+02 1.053893e+02 4.225141e+01 9.333498e+05
-2.886122e+02 1.056210e+02 4.234427e+01 9.354013e+05
-2.886496e+02 1.052360e+02 4.218992e+01 9.319916e+05
-2.886866e+02 1.049731e+02 4.208454e+01 9.296636e+05
-2.887226e+02 1.053562e+02 4.223811e+01 9.330561e+05
-2.887569e+02 1.054862e+02 4.229025e+01 9.342079e+05
-2.887899e+02 1.057553e+02 4.239812e+01 9.365907e+05
-2.888216e+02 1.054965e+02 4.229436e+01 9.342986e+05
-2.888526e+02 1.053170e+02 4.222241e+01 9.327093e+05
-2.888835e+02 1.052939e+02 4.221316e+01 9.325048e+05
-2.889139e+02 1.062323e+02 4.258936e+01 9.408153e+05
-2.889420e+02 1.062179e+02 4.258360e+01 9.406882e+05
-2.889679e+02 1.066158e+02 4.274313e+01 9.442121e+05
-2.889918e+02 1.060154e+02 4.250240e+01 9.388943e+05
-2.890126e+02 1.062553e+02 4.259858e+01 9.410190e+05
-2.890306e+02 1.058525e+02 4.243708e+01 9.374515e+05
-2.890456e+02 1.051665e+02 4.216209e+01 9.313767e+05
-2.890596e+02 1.052622e+02 4.220046e+01 9.322244e+05
-2.890733e+02 1.063050e+02 4.261851e+01 9.414592e+05
-2.890860e+02 1.066541e+02 4.275848e+01 9.445512e+05
-2.890993e+02 1.061223e+02 4.254527e+01 9.398414e+05
-2.891118e+02 1.056654e+02 4.236210e+01 9.357951e+05
-2.891225e+02 1.057685e+02 4.240344e+01 9.367083e+05
-2.891324e+02 1.051322e+02 4.214831e+01 9.310723e+05
-2.891417e+02 1.054314e+02 4.226828e+01 9.337226e+05
-2.891496e+02 1.059663e+02 4.248273e+01 9.384598e+05
-2.891551e+02 1.057115e+02 4.238056e+01 9.362028e+05
-2.891583e+02 1.061144e+02 4.254208e+01 9.397709e+05
-2.891606e+02 1.060293e+02 4.250798e+01 9.390175e+05
-2.891614e+02 1.055835e+02 4.232924e+01 9.350692e+05
-2.891592e+02 1.061609e+02 4.256075e+01 9.401834e+05
-2.891547e+02 1.061306e+02 4.254859e+01 9.399147e+05
-2.891499e+02 1.059949e+02 4.249419e+01 9.387129e+05
-2.891449e+02 1.058779e+02 4.244727e+01 9.376765e+05
-2.891400e+02 1.057389e+02 4.239155e+01 9.364457e+05
-2.891347e+02 1.069549e+02 4.287906e+01 9.472150e+05
-2.891280e+02 1.071669e+02 4.296406e+01 9.490925e+05
-2.891198e+02 1.067964e+02 4.281552e+01 9.458114e+05
-2.891106e+02 1.064635e+02 4.268204e+01 9.428627e+05
-2.891015e+02 1.072745e+02 4.300720e+01 9.500455e+05
-2.890931e+02 1.072933e+02 4.301473e+01 9.502118e+05
-2.890851e+02 1.079360e+02 4.327239e+01 9.559038e+05
-2.890768e+02 1.078345e+02 4.323170e+01 9.550048e+05
-2.890685e+02 1.079879e+02 4.329320e+01 9.563635e+05
-2.890601e+02 1.072586e+02 4.300080e+01 9.499042e+05
-2.890506e+02 1.074174e+02 4.306449e+01 9.513111e+05
-2.890386e+02 1.080862e+02 4.333260e+01 9.572338e+05
-2.890246e+02 1.074931e+02 4.309483e+01 9.519814e+05
-2.890107e+02 1.075459e+02 4.311599e+01 9.524487e+05
-2.889963e+02 1.076015e+02 4.313829e+01 9.529414e+05
-2.889810e+02 1.070242e+02 4.290683e+01 9.478283e+05
-2.889652e+02 1.072098e+02 4.298126e+01 9.494725e+05
-2.889477e+02 1.067782e+02 4.280823e+01 9.456503e+05
-2.889281e+02 1.076087e+02 4.314116e+01 9.530049e+05
-2.889081e+02 1.074722e+02 4.308646e+01 9.517965e+05
-2.888878e+02 1.070906e+02 4.293348e+01 9.484170e+05
-2.888668e+02 1.070206e+02 4.290541e+01 9.477970e+05
-2.888444e+02 1.067962e+02 4.281542e+01 9.458090e+05
-2.888212e+02 1.075488e+02 4.311717e+01 9.524749e+05
-2.887983e+02 1.075096e+02 4.310146e+01 9.521277e+05
-2.887749e+02 1.068757e+02 4.284730e+01 9.465133e+05
-2.887504e+02 1.071280e+02 4.294847e+01 9.487481e+05
-2.887258e+02 1.076867e+02 4.317243e+01 9.536955e+05
-2.887016e+02 1.067024e+02 4.277782e+01 9.449785e+05
-2.886768e+02 1.061577e+02 4.255945e+01 9.401546e+05
-2.886513e+02 1.064044e+02 4.265837e+01 9.423397e+05
-2.886258e+02 1.057759e+02 4.240639e+01 9.367735e+05
-2.885997e+02 1.050636e+02 4.212081e+01 9.304648e+05
-2.885730e+02 1.043333e+02 4.182804e+01 9.239974e+05
-2.885464e+02 1.045007e+02 4.189517e+01 9.254803e+05
-2.885192e+02 1.046762e+02 4.196552e+01 9.270344e+05
-2.884911e+02 1.048493e+02 4.203491e+01 9.285672e+05
-2.884628e+02 1.053569e+02 4.223841e+01 9.330628e+05
-2.884343e+02 1.053713e+02 4.224418e+01 9.331902e+05
-2.884051e+02 1.047796e+02 4.200697e+01 9.279502e+05
-2.883753e+02 1.036418e+02 4.155083e+01 9.178737e+05
-2.883443e+02 1.030078e+02 4.129663e+01 9.122584e+05
-2.883120e+02 1.033486e+02 4.143325e+01 9.152763e+05
-2.882798e+02 1.034095e+02 4.145768e+01 9.158160e+05
-2.882481e+02 1.038731e+02 4.164354e+01 9.199218e+05
-2.882165e+02 1.034904e+02 4.149013e+01 9.165329e+05
-2.881854e+02 1.032406e+02 4.138998e+01 9.143205e+05
-2.881535e+02 1.029299e+02 4.126542e+01 9.115689e+05
-2.881215e+02 1.024979e+02 4.109222e+01 9.077428e+05
-2.880897e+02 1.024748e+02 4.108297e+01 9.075386e+05
-2.880577e+02 1.026201e+02 4.114119e+01 9.088246e+05
-2.880254e+02 1.023830e+02 4.104616e+01 9.067254e+05
-2.879931e+02 1.023028e+02 4.101401e+01 9.060152e+05
-2.879597e+02 1.027691e+02 4.120094e+01 9.101447e+05
-2.879245e+02 1.029888e+02 4.128902e+01 9.120904e+05
-2.878885e+02 1.029343e+02 4.126718e+01 9.116079e+05
-2.878529e+02 1.030462e+02 4.131203e+01 9.125986e+05
-2.878179e+02 1.032012e+02 4.137415e+01 9.139709e+05
-2.877820e+02 1.036456e+02 4.155234e+01 9.179071e+05
-2.877455e+02 1.032528e+02 4.139484e+01 9.144279e+05
-2.877087e+02 1.040063e+02 4.169695e+01 9.211015e+05
-2.876717e+02 1.034923e+02 4.149086e+01 9.165491e+05
-2.876347e+02 1.039129e+02 4.165952e+01 9.202747e+05
-2.875968e+02 1.042577e+02 4.179771e+01 9.233276e+05
-2.875577e+02 1.037887e+02 4.160971e+01 9.191745e+05
-2.875169e+02 1.033106e+02 4.141804e+01 9.149404e+05
-2.874743e+02 1.033439e+02 4.143139e+01 9.152354e+05
-2.874311e+02 1.036627e+02 4.155917e+01 9.180581e+05
-2.873880e+02 1.041446e+02 4.175238e+01 9.223262e+05
-2.873445e+02 1.052238e+02 4.218504e+01 9.318837e+05
-2.873001e+02 1.054223e+02 4.226463e+01 9.336419e+05
-2.872552e+02 1.055468e+02 4.231455e+01 9.347447e+05
-2.872105e+02 1.046078e+02 4.193809e+01 9.264286e+05
-2.871659e+02 1.043444e+02 4.183247e+01 9.240954e+05
-2.871207e+02 1.041872e+02 4.176946e+01 9.227035e+05
-2.870750e+02 1.045477e+02 4.191401e+01 9.258965e+05
-2.870296e+02 1.047824e+02 4.200810e+01 9.279751e+05
-2.869841e+02 1.046067e+02 4.193767e+01 9.264191e+05
-2.869384e+02 1.041688e+02 4.176208e+01 9.225403e+05
-2.868919e+02 1.049247e+02 4.206513e+01 9.292348e+05
-2.868441e+02 1.050307e+02 4.210763e+01 9.301736e+05
-2.867952e+02 1.051544e+02 4.215720e+01 9.312688e+05
-2.867448e+02 1.050323e+02 4.210827e+01 9.301877e+05
-2.866940e+02 1.048459e+02 4.203355e+01 9.285372e+05
-2.866425e+02 1.046464e+02 4.195357e+01 9.267705e+05
-2.865911e+02 1.045097e+02 4.189878e+01 9.255601e+05
-2.865398e+02 1.047851e+02 4.200917e+01 9.279988e+05
-2.864872e+02 1.048383e+02 4.203049e+01 9.284697e+05
-2.864344e+02 1.044545e+02 4.187661e+01 9.250705e+05
-2.863810e+02 1.047432e+02 4.199237e+01 9.276276e+05
-2.863263e+02 1.046956e+02 4.197330e+01 9.272062e+05
