r_nm,g_r,coordination_number,pair_count
2.107499999999999929e+00,7.311118953155445466e-01,1.131657401998462689e+02,4.599240000000000000e+05
2.122499999999999609e+00,7.277106048875412458e-01,1.145933312836279754e+02,4.643240000000000000e+05
2.137500000000000178e+00,7.255424376572143785e-01,1.160368578016909993e+02,4.695070000000000000e+05
2.152499999999999858e+00,7.251741709754571108e-01,1.174999723289777052e+02,4.758780000000000000e+05
2.167499999999999982e+00,7.251959192378840680e-01,1.189835941583397414e+02,4.825480000000000000e+05
2.182500000000000107e+00,7.199739914076702663e-01,1.204769900076863962e+02,4.857270000000000000e+05
2.197499999999999787e+00,7.204614868126059113e-01,1.219920092236741027e+02,4.927600000000000000e+05
2.212499999999999911e+00,7.172233952906209575e-01,1.235208793235972422e+02,4.972650000000000000e+05
2.227500000000000036e+00,7.186244485787479652e-01,1.250735772482705670e+02,5.050150000000000000e+05
2.242499999999999716e+00,7.143079460672321357e-01,1.266378047655649510e+02,5.087650000000000000e+05
2.257500000000000284e+00,7.172325995748690675e-01,1.282295188316679457e+02,5.177050000000000000e+05
2.272499999999999964e+00,7.175024373258519494e-01,1.298430622598001491e+02,5.248050000000000000e+05
2.287499999999999645e+00,7.168588733172294170e-01,1.314765103766333425e+02,5.312790000000000000e+05
2.302500000000000213e+00,7.182939870554441164e-01,1.331347640276709967e+02,5.393470000000000000e+05
2.317499999999999893e+00,7.174445082296747600e-01,1.348127071483473856e+02,5.457510000000000000e+05
2.332499999999999574e+00,7.156424876775724364e-01,1.365081721752497685e+02,5.514500000000000000e+05
2.347500000000000142e+00,7.164568463039217017e-01,1.382274681014603743e+02,5.592010000000000000e+05
2.362499999999999822e+00,7.286575629469806969e-01,1.399984596464257720e+02,5.760150000000000000e+05
2.377499999999999947e+00,7.295972850747425298e-01,1.417943243658723418e+02,5.841050000000000000e+05
2.392500000000000071e+00,7.255211074458826070e-01,1.436027609531129201e+02,5.881940000000000000e+05
2.407499999999999751e+00,7.284001201090253286e-01,1.454412113758646399e+02,5.979560000000000000e+05
2.422499999999999876e+00,7.350011669620712951e-01,1.473195111452727986e+02,6.109170000000000000e+05
2.437500000000000000e+00,7.417154195259614280e-01,1.492385149884703424e+02,6.241560000000000000e+05
2.452499999999999680e+00,7.394386848552231273e-01,1.511752467332820231e+02,6.299220000000000000e+05
2.467500000000000249e+00,7.398677384521277212e-01,1.531368793235971566e+02,6.380210000000000000e+05
2.482499999999999929e+00,7.478190072524070198e-01,1.551437724827055433e+02,6.527420000000000000e+05
2.497499999999999609e+00,7.461619321881741707e-01,1.571704903920060872e+02,6.591900000000000000e+05
2.512500000000000178e+00,7.488339915072533826e-01,1.592289715603381524e+02,6.695210000000000000e+05
2.527499999999999858e+00,7.511106245272352044e-01,1.613184381245195596e+02,6.795990000000000000e+05
2.542499999999999538e+00,7.559531410346267410e-01,1.634464104534972648e+02,6.921230000000000000e+05
2.557500000000000107e+00,7.625165061163576841e-01,1.656182598001536803e+02,7.063940000000000000e+05
2.572499999999999787e+00,7.614640943722192912e-01,1.678126272098385243e+02,7.137180000000000000e+05
2.587499999999999911e+00,7.671023360426372228e-01,1.700490976172174555e+02,7.274120000000000000e+05
2.602500000000000036e+00,7.723206109289740828e-01,1.723269638739430434e+02,7.408760000000000000e+05
2.617499999999999716e+00,7.778473938734098425e-01,1.746476525749422706e+02,7.548040000000000000e+05
2.632499999999999840e+00,7.793941508729332890e-01,1.769996833205225926e+02,7.649980000000000000e+05
2.647499999999999964e+00,7.823891356184629053e-01,1.793877355880091500e+02,7.767140000000000000e+05
2.662499999999999645e+00,7.855063799320531892e-01,1.818125472713296631e+02,7.886700000000000000e+05
2.677500000000000213e+00,7.916150444779189721e-01,1.842838278247501194e+02,8.037840000000000000e+05
2.692499999999999893e+00,7.951112272351112953e-01,1.867939123750959993e+02,8.164050000000000000e+05
2.707499999999999574e+00,7.970551180505448530e-01,1.893382475019215292e+02,8.275450000000000000e+05
2.722500000000000142e+00,7.985298423458772055e-01,1.919156126056878691e+02,8.382880000000000000e+05
2.737499999999999822e+00,8.043893746632149178e-01,1.945405780169100183e+02,8.537700000000000000e+05
2.752499999999999947e+00,8.115949925638705764e-01,1.972181614142966453e+02,8.708840000000000000e+05
2.767500000000000071e+00,8.164985101631792030e-01,1.999413620292082499e+02,8.857210000000000000e+05
2.782499999999999751e+00,8.167344202696921185e-01,2.026949577248269918e+02,8.956070000000000000e+05
2.797499999999999876e+00,8.164185270590266219e-01,2.054772451960029969e+02,9.049390000000000000e+05
2.812500000000000000e+00,8.233231632799914435e-01,2.083132328977708596e+02,9.224050000000000000e+05
2.827499999999999680e+00,8.295526410084386182e-01,2.112012390468869114e+02,9.393240000000000000e+05
2.842500000000000249e+00,8.289578039811074106e-01,2.141178754803995901e+02,9.486360000000000000e+05
2.857499999999999929e+00,8.339994902324128212e-01,2.170833020753265714e+02,9.645050000000000000e+05
2.872499999999999609e+00,8.400307053011086822e-01,2.201016141429668380e+02,9.817060000000000000e+05
2.887500000000000178e+00,8.422903949496932663e-01,2.231597355880091129e+02,9.946540000000000000e+05
2.902499999999999858e+00,8.483280727387206843e-01,2.262718616448884461e+02,1.012219000000000000e+06
2.917499999999999538e+00,8.562130369687229736e-01,2.294454634896232790e+02,1.032214000000000000e+06
2.932500000000000107e+00,8.670536500039199845e-01,2.326923781706378804e+02,1.056059000000000000e+06
2.947499999999999787e+00,8.660814423939976470e-01,2.359689162182935434e+02,1.065694000000000000e+06
2.962499999999999911e+00,8.687713659013240886e-01,2.392891683320521850e+02,1.079912000000000000e+06
2.977500000000000036e+00,8.745982299808602312e-01,2.426656233666409719e+02,1.098192000000000000e+06
2.992499999999999716e+00,8.758007858481104968e-01,2.460808731744810984e+02,1.110810000000000000e+06
