r_nm,g_r,coordination_number,pair_count
2.107499999999999929e+00,5.369600736096553639e-01,1.174424012298232611e+02,3.377880000000000000e+05
2.122499999999999609e+00,5.346319880602277141e-01,1.184912190622598445e+02,3.411280000000000000e+05
2.137500000000000178e+00,5.359708380917954651e-01,1.195575772482706043e+02,3.468330000000000000e+05
2.152499999999999858e+00,5.358719519415321431e-01,1.206387548039969744e+02,3.516530000000000000e+05
2.167499999999999982e+00,5.371115842402057750e-01,1.217375895465027327e+02,3.573960000000000000e+05
2.182500000000000107e+00,5.401387248741327252e-01,1.228579646425826724e+02,3.644020000000000000e+05
2.197499999999999787e+00,5.428886967426371779e-01,1.239995757109915928e+02,3.713090000000000000e+05
2.212499999999999911e+00,5.432184932137488209e-01,1.251575280553420981e+02,3.766240000000000000e+05
2.227500000000000036e+00,5.476694816415238476e-01,1.263408516525749974e+02,3.848760000000000000e+05
2.242499999999999716e+00,5.474547415060380118e-01,1.275396956187548625e+02,3.899240000000000000e+05
2.257500000000000284e+00,5.485217811001994459e-01,1.287569992313605383e+02,3.959280000000000000e+05
2.272499999999999964e+00,5.564624089484315750e-01,1.300083904688701466e+02,4.070150000000000000e+05
2.287499999999999645e+00,5.627625307772063934e-01,1.312907117601845073e+02,4.170750000000000000e+05
2.302500000000000213e+00,5.614044431234680443e-01,1.325867701767871267e+02,4.215430000000000000e+05
2.317499999999999893e+00,5.674170468833769077e-01,1.339138324365872847e+02,4.316270000000000000e+05
2.332499999999999574e+00,5.715017476170991539e-01,1.352678063028440079e+02,4.403800000000000000e+05
2.347500000000000142e+00,5.801880740448613905e-01,1.366600953112990453e+02,4.528420000000000000e+05
2.362499999999999822e+00,5.881150703018717119e-01,1.380895003843197912e+02,4.649140000000000000e+05
2.377499999999999947e+00,5.908238481553463872e-01,1.395437817063797468e+02,4.730050000000000000e+05
2.392500000000000071e+00,5.931090710034706559e-01,1.410221675634128076e+02,4.808450000000000000e+05
2.407499999999999751e+00,5.979240702577357514e-01,1.425313020753267210e+02,4.908460000000000000e+05
2.422499999999999876e+00,6.073630855156454400e-01,1.440834219830899769e+02,5.048270000000000000e+05
2.437500000000000000e+00,6.116577057899733605e-01,1.456659338970023612e+02,5.147120000000000000e+05
2.452499999999999680e+00,6.137079783611523176e-01,1.472733528055342731e+02,5.228130000000000000e+05
2.467500000000000249e+00,6.237424771698250048e-01,1.489270991544966023e+02,5.378810000000000000e+05
2.482499999999999929e+00,6.304669806463688575e-01,1.506190591852421790e+02,5.503100000000000000e+05
2.497499999999999609e+00,6.381999898525142489e-01,1.523525318985396382e+02,5.638120000000000000e+05
2.512500000000000178e+00,6.427813970782245701e-01,1.541194834742506430e+02,5.747010000000000000e+05
2.527499999999999858e+00,6.492120839915112018e-01,1.559254850115296449e+02,5.874020000000000000e+05
2.542499999999999538e+00,6.572226722730279969e-01,1.577755357417371727e+02,6.017290000000000000e+05
2.557500000000000107e+00,6.594776735507683618e-01,1.596539031514220426e+02,6.109390000000000000e+05
2.572499999999999787e+00,6.630705206646995142e-01,1.615647225211376394e+02,6.214940000000000000e+05
2.587499999999999911e+00,6.678130486194350235e-01,1.635117171406610908e+02,6.332600000000000000e+05
2.602500000000000036e+00,6.737389109760383299e-01,1.654988285933897600e+02,6.463080000000000000e+05
2.617499999999999716e+00,6.806592365917745191e-01,1.675295588009224161e+02,6.604950000000000000e+05
2.632499999999999840e+00,6.882261920067486161e-01,1.696064657955419364e+02,6.755140000000000000e+05
2.647499999999999964e+00,6.981400265192874155e-01,1.717373681783244024e+02,6.930760000000000000e+05
2.662499999999999645e+00,7.031062457510413033e-01,1.739078155265181067e+02,7.059380000000000000e+05
2.677500000000000213e+00,7.075926629617540486e-01,1.761167932359723807e+02,7.184700000000000000e+05
2.692499999999999893e+00,7.157437573628409044e-01,1.783763228285934304e+02,7.349120000000000000e+05
2.707499999999999574e+00,7.256707944496335605e-01,1.806927870868562991e+02,7.534300000000000000e+05
2.722500000000000142e+00,7.323927546694769530e-01,1.830566856264412365e+02,7.688580000000000000e+05
2.737499999999999822e+00,7.414567433105038186e-01,1.854762828593389941e+02,7.869740000000000000e+05
2.752499999999999947e+00,7.446141104997430205e-01,1.879328854727133091e+02,7.990100000000000000e+05
2.767500000000000071e+00,7.508897965086269721e-01,1.904372667179093241e+02,8.145500000000000000e+05
2.782499999999999751e+00,7.561181712728369808e-01,1.929864965411222499e+02,8.291370000000000000e+05
2.797499999999999876e+00,7.633044409785879614e-01,1.955877755572636829e+02,8.460660000000000000e+05
2.812500000000000000e+00,7.664986420079968887e-01,1.982280276710223177e+02,8.587420000000000000e+05
2.827499999999999680e+00,7.740527217350735567e-01,2.009228162951575882e+02,8.764800000000000000e+05
2.842500000000000249e+00,7.826354493698144399e-01,2.036764704073789574e+02,8.956260000000000000e+05
2.857499999999999929e+00,7.869308609860001802e-01,2.064745365103766517e+02,9.100710000000000000e+05
2.872499999999999609e+00,7.894400647330389598e-01,2.093110714834742794e+02,9.225830000000000000e+05
2.887500000000000178e+00,7.952200452569571087e-01,2.121982936202921053e+02,9.390690000000000000e+05
2.902499999999999858e+00,8.007288942099679563e-01,2.151358001537279279e+02,9.554240000000000000e+05
2.917499999999999538e+00,8.087113602088157327e-01,2.181333343581860333e+02,9.749480000000000000e+05
2.932500000000000107e+00,8.136704315253550091e-01,2.211803412759416005e+02,9.910390000000000000e+05
2.947499999999999787e+00,8.220099448162838662e-01,2.242901491160645833e+02,1.011465000000000000e+06
2.962499999999999911e+00,8.260999530545939384e-01,2.274473205226748860e+02,1.026870000000000000e+06
2.977500000000000036e+00,8.330955259373117316e-01,2.306635511145273085e+02,1.046079000000000000e+06
2.992499999999999716e+00,8.366085016017283937e-01,2.339259677171406793e+02,1.061101000000000000e+06
