r_nm,g_r,coordination_number,pair_count
2.107499999999999929e+00,6.018124665989064148e-01,1.164847778631822166e+02,3.785850000000000000e+05
2.122499999999999609e+00,6.043024061942694480e-01,1.176702720983859081e+02,3.855820000000000000e+05
2.137500000000000178e+00,6.031153512006649509e-01,1.188702198308993587e+02,3.902830000000000000e+05
2.152499999999999858e+00,6.045571515270913299e-01,1.200899769408148074e+02,3.967260000000000000e+05
2.167499999999999982e+00,6.062951559100002719e-01,1.213303489623367142e+02,4.034310000000000000e+05
2.182500000000000107e+00,6.040286032454087461e-01,1.225832467332821381e+02,4.075050000000000000e+05
2.197499999999999787e+00,6.016882729128940621e-01,1.238485042275173384e+02,4.115250000000000000e+05
2.212499999999999911e+00,6.009090633621290145e-01,1.251294327440430862e+02,4.166220000000000000e+05
2.227500000000000036e+00,5.975746884890537070e-01,1.264205841660261740e+02,4.199470000000000000e+05
2.242499999999999716e+00,6.018865612284649558e-01,1.277386256725596070e+02,4.286930000000000000e+05
2.257500000000000284e+00,6.104342749768305598e-01,1.290933282090699947e+02,4.406170000000000000e+05
2.272499999999999964e+00,6.112780885287379951e-01,1.304679907763259621e+02,4.471090000000000000e+05
2.287499999999999645e+00,6.152883829574979924e-01,1.318699984627210426e+02,4.560030000000000000e+05
2.302500000000000213e+00,6.152431642449415206e-01,1.332903489623367363e+02,4.619690000000000000e+05
2.317499999999999893e+00,6.184971618291529305e-01,1.347368762490392839e+02,4.704830000000000000e+05
2.332499999999999574e+00,6.201218324857912245e-01,1.362060384319754860e+02,4.778450000000000000e+05
2.347500000000000142e+00,6.217340407993866558e-01,1.376980261337433546e+02,4.852690000000000000e+05
2.362499999999999822e+00,6.240043157527171980e-01,1.392146594926980185e+02,4.932850000000000000e+05
2.377499999999999947e+00,6.313416946611193348e-01,1.407686733282091609e+02,5.054430000000000000e+05
2.392500000000000071e+00,6.363669506114352226e-01,1.423548839354343727e+02,5.159150000000000000e+05
2.407499999999999751e+00,6.388344209085219383e-01,1.439672744043044759e+02,5.244300000000000000e+05
2.422499999999999876e+00,6.465821087882497320e-01,1.456196187548040939e+02,5.374250000000000000e+05
2.437500000000000000e+00,6.497811434783276052e-01,1.473007655649501260e+02,5.467930000000000000e+05
2.452499999999999680e+00,6.553564436293335405e-01,1.490172697924674310e+02,5.582930000000000000e+05
2.467500000000000249e+00,6.552368447668497353e-01,1.507545180630285415e+02,5.650400000000000000e+05
2.482499999999999929e+00,6.583236516761820090e-01,1.525212359723290660e+02,5.746250000000000000e+05
2.497499999999999609e+00,6.662290281644479562e-01,1.543308408916219037e+02,5.885740000000000000e+05
2.512500000000000178e+00,6.742292013132067385e-01,1.561842398155265812e+02,6.028180000000000000e+05
2.527499999999999858e+00,6.807066099642217205e-01,1.580778539584935345e+02,6.158980000000000000e+05
2.542499999999999538e+00,6.914922829536475080e-01,1.600243720215219696e+02,6.331050000000000000e+05
2.557500000000000107e+00,6.952214780947352235e-01,1.620045472713298125e+02,6.440520000000000000e+05
2.572499999999999787e+00,7.002295007421110995e-01,1.640224504227518025e+02,6.563230000000000000e+05
2.587499999999999911e+00,7.045983418038191948e-01,1.660766917755573502e+02,6.681420000000000000e+05
2.602500000000000036e+00,7.080727963246752354e-01,1.681650668716372934e+02,6.792440000000000000e+05
2.617499999999999716e+00,7.159579456372299200e-01,1.703011099154497572e+02,6.947480000000000000e+05
2.632499999999999840e+00,7.217239270159266917e-01,1.724791053036126982e+02,7.083930000000000000e+05
2.647499999999999964e+00,7.240862298261164787e-01,1.746892021521907168e+02,7.188340000000000000e+05
2.662499999999999645e+00,7.313216086240998948e-01,1.769467486548809632e+02,7.342670000000000000e+05
2.677500000000000213e+00,7.386758425457810029e-01,1.792527624903921151e+02,7.500310000000000000e+05
2.692499999999999893e+00,7.410315287693850506e-01,1.815921229823213991e+02,7.608770000000000000e+05
2.707499999999999574e+00,7.461051169149500728e-01,1.839738170637971848e+02,7.746460000000000000e+05
2.722500000000000142e+00,7.520166945113540002e-01,1.864010545734051902e+02,7.894590000000000000e+05
2.737499999999999822e+00,7.584231907834007025e-01,1.888760184473483150e+02,8.049820000000000000e+05
2.752499999999999947e+00,7.657454166856252353e-01,1.914023366641046664e+02,8.216850000000000000e+05
2.767500000000000071e+00,7.734012799421063900e-01,1.939817986164490264e+02,8.389700000000000000e+05
2.782499999999999751e+00,7.797682660747693451e-01,1.966107640276711663e+02,8.550710000000000000e+05
2.797499999999999876e+00,7.852743461003048875e-01,1.992869146810147356e+02,8.704180000000000000e+05
2.812500000000000000e+00,7.898611134556695612e-01,2.020076402767103616e+02,8.849160000000000000e+05
2.827499999999999680e+00,7.987196469025416024e-01,2.047883043812453252e+02,9.044110000000000000e+05
2.842500000000000249e+00,8.032432608921333816e-01,2.076144657955420314e+02,9.192090000000000000e+05
2.857499999999999929e+00,8.102801315804977200e-01,2.104955541890854533e+02,9.370740000000000000e+05
2.872499999999999609e+00,8.133744186617888339e-01,2.134180876249040466e+02,9.505540000000000000e+05
2.887500000000000178e+00,8.200732915128194911e-01,2.163955449654113465e+02,9.684180000000000000e+05
2.902499999999999858e+00,8.264422562390314475e-01,2.194273820138356257e+02,9.861050000000000000e+05
2.917499999999999538e+00,8.312951036423580353e-01,2.225086241352806553e+02,1.002174000000000000e+06
2.932500000000000107e+00,8.366830158184294097e-01,2.256418078401230787e+02,1.019068000000000000e+06
2.947499999999999787e+00,8.417510565399048961e-01,2.288262997694082514e+02,1.035756000000000000e+06
2.962499999999999911e+00,8.507565672912259513e-01,2.320777033051499814e+02,1.057519000000000000e+06
2.977500000000000036e+00,8.593886154542796918e-01,2.353954404304382138e+02,1.079094000000000000e+06
2.992499999999999716e+00,8.651072504474047742e-01,2.387689900076864831e+02,1.097247000000000000e+06
