r_nm,g_r,coordination_number,pair_count
2.107499999999999929e+00,8.828442717946237694e-01,1.064572974634896099e+02,5.553750000000000000e+05
2.122499999999999609e+00,8.780127698196252828e-01,1.081797448116833067e+02,5.602260000000000000e+05
2.137500000000000178e+00,8.740701185075222535e-01,1.099187794004611760e+02,5.656210000000000000e+05
2.152499999999999858e+00,8.739705153131392956e-01,1.116821060722521111e+02,5.735220000000000000e+05
2.167499999999999982e+00,8.741085415045274365e-01,1.134703766333589527e+02,5.816350000000000000e+05
2.182500000000000107e+00,8.751414771404566473e-01,1.152856264411990708e+02,5.904100000000000000e+05
2.197499999999999787e+00,8.700512579766033205e-01,1.171152098385856988e+02,5.950720000000000000e+05
2.212499999999999911e+00,8.696942153555095034e-01,1.189690945426594908e+02,6.029760000000000000e+05
2.227500000000000036e+00,8.682176931472024295e-01,1.208450115295926253e+02,6.101420000000000000e+05
2.242499999999999716e+00,8.624415692010198864e-01,1.227336295157571158e+02,6.142730000000000000e+05
2.257500000000000284e+00,8.602330181443602619e-01,1.246426963873943237e+02,6.209240000000000000e+05
2.272499999999999964e+00,8.657087553171712857e-01,1.265895311299000952e+02,6.332080000000000000e+05
2.287499999999999645e+00,8.651626376767656001e-01,1.285609069946195291e+02,6.411900000000000000e+05
2.302500000000000213e+00,8.598267236542260772e-01,1.305459031514219816e+02,6.456200000000000000e+05
2.317499999999999893e+00,8.598117927747311873e-01,1.325568116833205181e+02,6.540480000000000000e+05
2.332499999999999574e+00,8.608603576043478700e-01,1.345963197540353633e+02,6.633500000000000000e+05
2.347500000000000142e+00,8.579094154448647647e-01,1.366550622598001610e+02,6.696060000000000000e+05
2.362499999999999822e+00,8.570383691600137466e-01,1.387380814757878511e+02,6.775020000000000000e+05
2.377499999999999947e+00,8.601879606506737108e-01,1.408553881629515843e+02,6.886540000000000000e+05
2.392500000000000071e+00,8.593541041765287991e-01,1.429974173712528795e+02,6.966950000000000000e+05
2.407499999999999751e+00,8.523968299438924312e-01,1.451488301306687276e+02,6.997470000000000000e+05
2.422499999999999876e+00,8.558512942608796914e-01,1.473359631053036196e+02,7.113650000000000000e+05
2.437500000000000000e+00,8.543507424403116168e-01,1.495463827824750354e+02,7.189390000000000000e+05
2.452499999999999680e+00,8.530094011657232134e-01,1.517805780169100842e+02,7.266720000000000000e+05
2.467500000000000249e+00,8.515203101721592338e-01,1.540382382782475190e+02,7.343040000000000000e+05
2.482499999999999929e+00,8.512501451196724522e-01,1.563227056110684146e+02,7.430230000000000000e+05
2.497499999999999609e+00,8.533088794675143252e-01,1.586404550345887969e+02,7.538480000000000000e+05
2.512500000000000178e+00,8.547165796680559202e-01,1.609899984627209903e+02,7.641890000000000000e+05
2.527499999999999858e+00,8.543962239517770563e-01,1.633667886241352960e+02,7.730510000000000000e+05
2.542499999999999538e+00,8.574709646680047648e-01,1.657805288239815695e+02,7.850690000000000000e+05
2.557500000000000107e+00,8.567092516998611185e-01,1.682206641045349897e+02,7.936540000000000000e+05
2.572499999999999787e+00,8.545189119768543673e-01,1.706831944657955660e+02,8.009380000000000000e+05
2.587499999999999911e+00,8.581755171875429244e-01,1.731851867794004818e+02,8.137730000000000000e+05
2.602500000000000036e+00,8.581167539290002200e-01,1.757160983858570660e+02,8.231790000000000000e+05
2.617499999999999716e+00,8.612439818573096595e-01,1.782855987701768186e+02,8.357300000000000000e+05
2.632499999999999840e+00,8.627630537612823725e-01,1.808892175249808076e+02,8.468270000000000000e+05
2.647499999999999964e+00,8.644080679134875655e-01,1.835276126056879491e+02,8.581380000000000000e+05
2.662499999999999645e+00,8.628000802308181116e-01,1.861910253651037692e+02,8.662750000000000000e+05
2.677500000000000213e+00,8.639037989998792355e-01,1.888879784780937712e+02,8.771840000000000000e+05
2.692499999999999893e+00,8.685465647893666485e-01,1.916298908531898633e+02,8.918070000000000000e+05
2.707499999999999574e+00,8.683489049663251080e-01,1.944018078401229843e+02,9.015660000000000000e+05
2.722500000000000142e+00,8.739068803385828810e-01,1.972224627209838559e+02,9.174180000000000000e+05
2.737499999999999822e+00,8.777865957583440570e-01,2.000869454265949230e+02,9.316730000000000000e+05
2.752499999999999947e+00,8.765741085557919865e-01,2.029789054573405167e+02,9.406100000000000000e+05
2.767500000000000071e+00,8.788134674578697014e-01,2.059099400461183791e+02,9.533190000000000000e+05
2.782499999999999751e+00,8.790596334702498460e-01,2.088736633358954862e+02,9.639510000000000000e+05
2.797499999999999876e+00,8.785490073488295693e-01,2.118676863950807387e+02,9.738060000000000000e+05
2.812500000000000000e+00,8.776091780647398144e-01,2.148906656418140244e+02,9.832240000000000000e+05
2.827499999999999680e+00,8.769162106499293063e-01,2.179435634127594597e+02,9.929550000000000000e+05
2.842500000000000249e+00,8.805677754147533953e-01,2.210417863182167935e+02,1.007697000000000000e+06
2.857499999999999929e+00,8.809842443817003099e-01,2.241742751729439362e+02,1.018842000000000000e+06
2.872499999999999609e+00,8.878437936596498270e-01,2.273643843197540946e+02,1.037583000000000000e+06
2.887500000000000178e+00,8.870972015151704637e-01,2.305851867794005159e+02,1.047566000000000000e+06
2.902499999999999858e+00,8.911887046453841332e-01,2.338545488086088255e+02,1.063360000000000000e+06
2.917499999999999538e+00,8.907937201392563953e-01,2.371563259031514974e+02,1.073903000000000000e+06
2.932500000000000107e+00,8.932280118171567196e-01,2.405012574942352899e+02,1.087939000000000000e+06
2.947499999999999787e+00,8.953798170491481523e-01,2.438886364335127723e+02,1.101745000000000000e+06
2.962499999999999911e+00,8.985227740288037612e-01,2.473225918524213114e+02,1.116894000000000000e+06
2.977500000000000036e+00,9.024594277292050659e-01,2.508066072252114793e+02,1.133176000000000000e+06
2.992499999999999716e+00,9.044217420215985292e-01,2.543334665641814922e+02,1.147111000000000000e+06
